model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
qwen3_0.6b_base,down,8,4,1.8646670394096079,0.013167084514139397,0.10496144033720368,0.05119091343649739
qwen3_0.6b_base,down,8,5,1.56328263310976,0.011038900841063754,0.11600034117826745,0.05391081445747611
qwen3_0.6b_base,down,8,6,1.486104982309235,0.0104939216950737,0.12649426287334112,0.061716812265012556
qwen3_0.6b_base,down,8,7,1.3364733358835903,0.009437318830950517,0.13593158170429162,0.0677945422342839
qwen3_0.6b_base,down,8,8,1.0939032332144065,0.007724444105895109,0.14365602581018677,0.10279234239321798
qwen3_0.6b_base,down,8,9,0.9638680748460666,0.006806219090995106,0.15046224490118187,0.12624159009620978
qwen3_0.6b_base,down,8,10,0.8671776076960728,0.006123452931799903,0.1565856978329818,0.1485839905814548
qwen3_0.6b_base,down,8,11,0.8412445813500673,0.005940330507051422,0.16252602834003319,0.1404305892329377
qwen3_0.6b_base,down,8,12,0.8179835854218864,0.005776076249966263,0.16830210458999945,0.15571659078532768
qwen3_0.6b_base,down,8,13,0.7723624425675062,0.005453928954551289,0.17375603354455074,0.15236316437612413
qwen3_0.6b_base,down,8,14,0.7686250144620408,0.005427537630690186,0.17918357117524092,0.155026822928753
qwen3_0.6b_base,down,8,15,0.7099418018321083,0.005013154363367468,0.18419672553860839,0.1735199973503193
qwen3_0.6b_base,down,8,16,0.6714914363817607,0.004741642505870071,0.18893836804447844,0.2377414358139069
qwen3_0.6b_base,down,8,17,0.6529682291116528,0.004610843478245464,0.19354921152272392,0.21567716971351106
qwen3_0.6b_base,down,8,18,0.6449933978798134,0.004554530327105691,0.1981037418498296,0.20663544854009663
qwen3_0.6b_base,down,8,19,0.6005210943297605,0.004240495399150182,0.2023442372489798,0.2057803112206725
qwen3_0.6b_base,down,8,20,0.562900836708145,0.0039748452315447385,0.20631908248052452,0.16111548574530005
qwen3_0.6b_base,down,8,21,0.5394163106867071,0.0038090125480879193,0.21012809502861246,0.22818573447768878
qwen3_0.6b_base,down,8,22,0.497888573723021,0.003515770263687947,0.2136438652923004,0.22900559588396088
qwen3_0.6b_base,down,8,23,0.4935687623753317,0.0034852665223239275,0.21712913181462432,0.2559499127452149
qwen3_0.6b_base,down,8,24,0.46733463374301704,0.0033000179060530778,0.2204291497206774,0.24568078749303346
qwen3_0.6b_base,down,9,1,15.173659395080822,0.07935120842567715,0.07935120842567715,0.0018776547553615026
qwen3_0.6b_base,down,9,2,3.753199957882258,0.019627496859307973,0.09897870528498515,0.02731178268807351
qwen3_0.6b_base,down,9,3,2.8498550930916005,0.014903421751262042,0.11388212703624719,0.0373132947432335
qwen3_0.6b_base,down,9,4,2.499291173635345,0.013070134874642559,0.12695226191088976,0.04180575956889062
qwen3_0.6b_base,down,9,5,2.1643833098296925,0.011318721915362864,0.1382709838262526,0.06386581011391064
qwen3_0.6b_base,down,9,6,1.9981851113361313,0.010449582339651148,0.14872056616590376,0.055503463484271764
qwen3_0.6b_base,down,9,7,1.7742636850344355,0.009278577026641343,0.1579991431925451,0.11237187628204331
qwen3_0.6b_base,down,9,8,1.6800217500005947,0.008785735370281652,0.16678487856282675,0.10282581163694048
qwen3_0.6b_base,down,9,9,1.4770977707509414,0.00772453697688505,0.17450941553971178,0.10196551045414745
qwen3_0.6b_base,down,9,10,1.3990780841483696,0.007316530163781433,0.18182594570349322,0.10047672642478404
qwen3_0.6b_base,down,9,11,1.3464578328306642,0.007041350629233794,0.188867296332727,0.12714664506184714
qwen3_0.6b_base,down,9,12,1.2213513535295821,0.0063871017064168496,0.19525439803914388,0.11845979735586003
qwen3_0.6b_base,down,9,13,1.1020763372974152,0.0057633486336358,0.20101774667277963,0.1696068311375389
qwen3_0.6b_base,down,9,14,1.0486890481165074,0.005484157846445104,0.20650190451922476,0.1505742747037026
qwen3_0.6b_base,down,9,15,0.9855092370429918,0.005153756706795512,0.21165566122602025,0.2116221820796833
qwen3_0.6b_base,down,9,16,0.967191275873695,0.005057962256898372,0.21671362348291867,0.15358433563568852
qwen3_0.6b_base,down,9,17,0.8863656493899104,0.004635281678254966,0.2213489051611736,0.17940127741422296
qwen3_0.6b_base,down,9,18,0.8802612689176926,0.004603358596647004,0.2259522637578206,0.16460155179267716
qwen3_0.6b_base,down,9,19,0.8598391030475645,0.004496560131077805,0.2304488238888984,0.1631925429403268
qwen3_0.6b_base,down,9,20,0.8063714690935393,0.004216949177948784,0.23466577306684722,0.1825114374010011
qwen3_0.6b_base,down,9,21,0.7777128545657218,0.004067077901984515,0.23873285096883173,0.18342740039883276
qwen3_0.6b_base,down,9,22,0.7686414613961106,0.004019638718635873,0.2427524896874676,0.206422522266335
qwen3_0.6b_base,down,9,23,0.7375549183796339,0.003857070501575859,0.24660956018904345,0.23059654847421698
qwen3_0.6b_base,down,9,24,0.72014727473385,0.0037660365905613333,0.2503755967796048,0.23470518792730205
qwen3_0.6b_base,down,10,1,24.990174843854188,0.0907500514072267,0.0907500514072267,0.0021945542424371073
qwen3_0.6b_base,down,10,2,5.668870284768164,0.020586101256915734,0.11133615266414243,0.023629820847276745
qwen3_0.6b_base,down,10,3,4.994378707095297,0.018136732825921847,0.12947288549006425,0.03186413841546036
qwen3_0.6b_base,down,10,4,3.690843409706634,0.013403036643790167,0.14287592213385442,0.03439992846954796
qwen3_0.6b_base,down,10,5,3.2694221829619927,0.011872675282569916,0.15474859741642433,0.09958837573577062
qwen3_0.6b_base,down,10,6,3.2080794067735265,0.011649913332029409,0.16639851074845377,0.05832504381972412
qwen3_0.6b_base,down,10,7,2.7878706222010603,0.010123954868753678,0.1765224656172074,0.07397126571681388
qwen3_0.6b_base,down,10,8,2.479816904565521,0.00900527959391911,0.18552774521112653,0.11354722058245931
qwen3_0.6b_base,down,10,9,2.3036751438258496,0.008365633255229496,0.19389337846635604,0.07202450781552137
qwen3_0.6b_base,down,10,10,2.2465914914193243,0.008158338011287718,0.20205171647764375,0.11605477054571209
qwen3_0.6b_base,down,10,11,2.1379560549402115,0.007763836111772176,0.20981555258941592,0.10050739736883633
qwen3_0.6b_base,down,10,12,1.9569399381765291,0.007106488894136336,0.21692204148355226,0.14047388705195163
