model,model_id,site,method,seed,sequence,nll,tokens_scored,rotation_only_nll,weight_fold_max_relative_error
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,123,1.9334304332733154,2047,1.9295624494552612,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,124,2.1505556106567383,2047,2.1407008171081543,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,125,2.385270357131958,2047,2.4016778469085693,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,126,2.2474560737609863,2047,2.2535088062286377,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,127,2.1901257038116455,2047,2.202407121658325,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,128,2.081240177154541,2047,2.1028406620025635,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,129,2.104243278503418,2047,2.105419158935547,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,130,1.9839794635772705,2047,1.9888960123062134,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,131,2.219113826751709,2047,2.22404408454895,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,132,2.074901819229126,2047,2.0848186016082764,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,133,2.1168041229248047,2047,2.1111507415771484,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,134,2.519066572189331,2047,2.510817527770996,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,135,2.214167833328247,2047,2.2297229766845703,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,136,1.7960463762283325,2047,1.7882274389266968,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,137,1.590293288230896,2047,1.5746538639068604,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,138,1.771000623703003,2047,1.7630268335342407,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,139,2.379300832748413,2047,2.3875534534454346,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,140,2.6164958477020264,2047,2.6119558811187744,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,141,2.303312063217163,2047,2.294450521469116,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,142,2.2270781993865967,2047,2.273564100265503,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,143,2.2623767852783203,2047,2.266357898712158,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,144,2.351799964904785,2047,2.347968816757202,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k64,20260902,145,2.323232412338257,2047,2.3321025371551514,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,0,1.9410254955291748,2047,1.9303478002548218,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,1,2.3534133434295654,2047,2.3539559841156006,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,2,2.5493276119232178,2047,2.5500614643096924,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,3,2.2839510440826416,2047,2.2763586044311523,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,4,2.0676944255828857,2047,2.063693046569824,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,5,1.6500617265701294,2047,1.6488471031188965,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,6,1.4458870887756348,2047,1.4703413248062134,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,7,2.0022084712982178,2047,2.0088658332824707,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,8,2.1823930740356445,2047,2.1827001571655273,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,9,2.34700608253479,2047,2.3681938648223877,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,10,2.201263189315796,2047,2.2024097442626953,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,11,2.24540114402771,2047,2.2407917976379395,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,12,2.144967555999756,2047,2.151665449142456,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,13,2.3455746173858643,2047,2.3428795337677,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,14,2.305345296859741,2047,2.325301170349121,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,15,2.2949647903442383,2047,2.2157254219055176,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,16,2.5161044597625732,2047,2.5167839527130127,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,17,2.339893341064453,2047,2.3566055297851562,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,18,2.0895402431488037,2047,2.0960443019866943,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,19,1.9552630186080933,2047,1.961556315422058,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,20,2.082551956176758,2047,2.076219320297241,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,21,2.3258543014526367,2047,2.3250985145568848,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,22,2.158489465713501,2047,2.1676385402679443,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,23,2.265038251876831,2047,2.268009901046753,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,24,2.2485744953155518,2047,2.2448782920837402,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,25,2.357002019882202,2047,2.3755524158477783,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,26,2.4139652252197266,2047,2.415009021759033,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,27,2.6277432441711426,2047,2.620047092437744,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,28,2.3954875469207764,2047,2.384552478790283,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,29,2.044235944747925,2047,2.098599433898926,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,30,1.9720447063446045,2047,1.9694372415542603,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,31,1.919507384300232,2047,1.9135682582855225,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,32,1.6847625970840454,2047,1.665102481842041,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,33,2.1909422874450684,2047,2.2055728435516357,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,34,1.9948097467422485,2047,1.9960002899169922,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,35,2.1109235286712646,2047,2.104891300201416,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,36,1.7053576707839966,2047,1.742836833000183,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,37,1.5483813285827637,2047,1.5503016710281372,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,38,1.7581517696380615,2047,1.768412470817566,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,39,1.5125969648361206,2047,1.506171464920044,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,40,1.7371257543563843,2047,1.77593994140625,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,41,2.0363881587982178,2047,1.9266095161437988,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,42,2.562741756439209,2047,2.5731120109558105,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,43,2.7990150451660156,2047,2.8381166458129883,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,44,2.6109261512756348,2047,2.627345561981201,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,45,2.358717203140259,2047,2.3551363945007324,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,46,2.364866256713867,2047,2.3443658351898193,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,47,2.439917802810669,2047,2.424978256225586,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,48,2.483999729156494,2047,2.485114812850952,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,49,1.8863672018051147,2047,1.8778053522109985,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,50,2.333390951156616,2047,2.3469715118408203,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,51,2.0686001777648926,2047,2.0853474140167236,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,52,1.9621384143829346,2047,1.9758139848709106,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,53,1.9613854885101318,2047,1.9288986921310425,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,54,1.811289668083191,2047,1.825015664100647,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,55,1.9757829904556274,2047,1.9781686067581177,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,56,1.8164384365081787,2047,1.8371765613555908,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,57,1.6500744819641113,2047,1.6237198114395142,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,58,2.0262064933776855,2047,2.005819320678711,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,59,1.9355478286743164,2047,1.944263219833374,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,60,2.1913254261016846,2047,2.2046244144439697,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,61,2.364234447479248,2047,2.3969643115997314,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,62,2.4285991191864014,2047,2.436920404434204,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,63,2.6597371101379395,2047,2.6488144397735596,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,64,2.0116095542907715,2047,2.011898994445801,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,65,1.9409728050231934,2047,1.9383896589279175,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,66,2.3042526245117188,2047,2.279860734939575,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,67,2.01161789894104,2047,2.0100820064544678,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,68,2.054365873336792,2047,2.0802392959594727,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,69,2.0555357933044434,2047,2.0030672550201416,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,70,1.865607500076294,2047,1.8953560590744019,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,71,1.996981143951416,2047,2.003835439682007,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,72,2.489825963973999,2047,2.490216016769409,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,73,2.5216212272644043,2047,2.5323686599731445,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,74,2.1477272510528564,2047,2.1758289337158203,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,75,2.0279252529144287,2047,2.02593994140625,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,76,2.166053533554077,2047,2.187303066253662,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,77,2.1532864570617676,2047,2.1535098552703857,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,78,2.098228693008423,2047,2.1432719230651855,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,79,2.311418056488037,2047,2.310410499572754,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,80,2.275729179382324,2047,2.290703296661377,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,81,2.3251559734344482,2047,2.3558177947998047,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,82,1.8030121326446533,2047,1.8021163940429688,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,83,1.9789772033691406,2047,1.9820225238800049,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,84,1.8544412851333618,2047,1.811120867729187,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,85,2.0099968910217285,2047,2.00738525390625,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,86,1.98170006275177,2047,2.021085500717163,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,87,1.9966825246810913,2047,2.0030195713043213,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,88,2.2574989795684814,2047,2.279634714126587,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,89,2.213423490524292,2047,2.2167296409606934,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,90,2.3029792308807373,2047,2.305572271347046,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,91,3.0264878273010254,2047,3.017662286758423,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,92,2.9353208541870117,2047,2.984069585800171,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,93,2.5089831352233887,2047,2.4505672454833984,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,94,2.7141213417053223,2047,2.6989524364471436,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,95,2.7344417572021484,2047,2.732146978378296,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,96,2.4035065174102783,2047,2.4129836559295654,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,97,2.6186039447784424,2047,2.6257545948028564,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,98,2.252403736114502,2047,2.2592763900756836,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,99,2.3785130977630615,2047,2.3672871589660645,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,100,2.0774412155151367,2047,2.0607166290283203,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,101,2.1916723251342773,2047,2.1870028972625732,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,102,2.4583301544189453,2047,2.512963056564331,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,103,2.184439182281494,2047,2.180511474609375,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,104,2.451580047607422,2047,2.4691002368927,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,105,2.150892496109009,2047,2.153520345687866,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,106,2.329850673675537,2047,2.3445801734924316,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,107,2.282231330871582,2047,2.275678873062134,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,108,2.046967029571533,2047,2.041368007659912,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,109,2.2308268547058105,2047,2.2254998683929443,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,110,2.102635383605957,2047,2.0892813205718994,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,111,1.9540199041366577,2047,1.9591764211654663,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,112,1.9293121099472046,2047,1.9382935762405396,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,113,2.02228045463562,2047,2.051427125930786,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,114,2.3220345973968506,2047,2.336832046508789,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,115,2.351181745529175,2047,2.3223376274108887,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,116,2.457500696182251,2047,2.4633071422576904,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,117,2.278658628463745,2047,2.2766611576080322,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,118,2.1115667819976807,2047,2.100128412246704,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,119,2.103553295135498,2047,2.0930895805358887,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,120,2.455653190612793,2047,2.4720547199249268,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,121,1.9760199785232544,2047,1.9630686044692993,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,122,1.8563594818115234,2047,1.8564077615737915,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,123,1.9206470251083374,2047,1.9308350086212158,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,124,2.1434051990509033,2047,2.138380289077759,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,125,2.4022035598754883,2047,2.402341842651367,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,126,2.2258408069610596,2047,2.2514102458953857,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,127,2.1875295639038086,2047,2.198054313659668,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,128,2.1011059284210205,2047,2.1072380542755127,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,129,2.1035571098327637,2047,2.1016485691070557,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,130,1.9934543371200562,2047,1.9875723123550415,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,131,2.2157907485961914,2047,2.2229208946228027,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,132,2.0734481811523438,2047,2.080415964126587,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,133,2.1112751960754395,2047,2.11220121383667,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,134,2.5079636573791504,2047,2.5122506618499756,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,135,2.2141740322113037,2047,2.2306947708129883,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,136,1.7872532606124878,2047,1.7865914106369019,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,137,1.584536075592041,2047,1.5779050588607788,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,138,1.7696239948272705,2047,1.7642849683761597,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,139,2.3728435039520264,2047,2.3862318992614746,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,140,2.623537540435791,2047,2.6130244731903076,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,141,2.296797752380371,2047,2.2963430881500244,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,142,2.24373459815979,2047,2.2754743099212646,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,143,2.2594494819641113,2047,2.2547216415405273,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,144,2.348707675933838,2047,2.346417188644409,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_kmax,20260902,145,2.322204351425171,2047,2.330069065093994,0.0
