model,row,seed,site,layer,group,group_class,observations,mean_range,scope
qwen3_4b_base,Q1_asym,0,down,3,43,anchor,131072,0.12422631039164855,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,44,anchor,131072,0.12272062990055588,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,45,anchor,131072,0.11830828974963481,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,46,anchor,131072,0.13217813457474392,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,47,anchor,131072,0.11017195233833377,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,48,anchor,131072,0.11457653271337165,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,49,anchor,131072,0.11394818296818698,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,50,anchor,131072,0.12886582924039658,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,51,anchor,131072,0.11050482100827708,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,52,anchor,131072,0.11330407171809043,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,53,anchor,131072,0.12394876402063915,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,54,anchor,131072,0.12414402150567128,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,55,anchor,131072,0.11026343456379095,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,56,anchor,131072,0.10775480012284788,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,57,anchor,131072,0.13662309916884396,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,58,anchor,131072,0.12776334723055527,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,59,anchor,131072,0.10926030642055906,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,60,anchor,131072,0.11686060915477015,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,61,anchor,131072,0.12388757990918009,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,62,anchor,131072,0.13209663487570822,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,63,anchor,131072,0.1203598998408495,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,64,anchor,131072,0.117969622542347,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,65,anchor,131072,0.11884042576210874,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,66,anchor,131072,0.10980628441870977,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,67,anchor,131072,0.1186703271102374,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,68,anchor,131072,0.10823406213943798,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,69,anchor,131072,0.1262374291552817,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,70,anchor,131072,0.11550581077025868,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,71,anchor,131072,0.12898306874103582,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,72,anchor,131072,0.11722397484160751,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,73,anchor,131072,0.10946994141337996,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,74,anchor,131072,0.11765193276805519,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,3,75,anchor,131072,0.11729130362770945,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,0,anchor,131072,0.22377903532117216,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,1,anchor,131072,0.22760379516304852,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,2,anchor,131072,0.2415552610286511,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,3,anchor,131072,0.24726723813950002,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,4,anchor,131072,0.2208189792076496,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,5,anchor,131072,0.22292869528689607,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,6,anchor,131072,0.23254132978661346,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,7,anchor,131072,0.22336184631839728,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,8,anchor,131072,0.23774678889088818,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,9,anchor,131072,0.23850571741283488,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,10,anchor,131072,0.2400526989118532,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,11,anchor,131072,0.24995706437621834,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,12,anchor,131072,0.24759209703680085,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,13,anchor,131072,0.24428305305431763,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,14,anchor,131072,0.2280234777838217,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,15,anchor,131072,0.21780381799740667,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,16,anchor,131072,0.22463565732834923,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,17,anchor,131072,0.24295207604004077,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,18,anchor,131072,0.2389244882386663,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,19,anchor,131072,0.239980141707008,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,20,anchor,131072,0.23764705569379885,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,21,anchor,131072,0.22796908297407015,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,22,anchor,131072,0.22346051751171103,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,23,anchor,131072,0.2186244395316379,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,24,anchor,131072,0.23574313503769417,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,25,anchor,131072,0.24625472160255413,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,26,anchor,131072,0.22430249930397395,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,27,anchor,131072,0.22993716631421535,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,28,anchor,131072,0.23083771358389527,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,29,anchor,131072,0.22558378631714504,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,30,anchor,131072,0.2343391544916642,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,31,anchor,131072,0.2221928257512502,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,32,anchor,131072,0.24288719716236074,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,33,anchor,131072,0.24393667355747084,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,34,anchor,131072,0.2394851624420511,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,35,anchor,131072,0.2160909390337764,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,36,anchor,131072,0.2133393323578332,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,37,anchor,131072,0.2550616565549433,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,38,anchor,131072,0.24403068885379753,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,39,anchor,131072,0.23531197926457992,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,40,anchor,131072,0.24146628717755902,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,41,anchor,131072,0.25051934897291517,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,42,anchor,131072,0.24288765466414475,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,43,anchor,131072,0.22515896674937608,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,44,anchor,131072,0.24376001369816436,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,45,anchor,131072,0.2354566582756661,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,46,anchor,131072,0.2467968238996434,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,47,anchor,131072,0.22947046562656226,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,48,anchor,131072,0.23792294449984297,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,49,anchor,131072,0.22346457957334565,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,50,anchor,131072,0.23781088138699147,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,51,anchor,131072,0.2472474890926435,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,52,anchor,131072,0.25308473790943253,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,53,anchor,131072,0.25340630266418884,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,54,anchor,131072,0.2419858488913178,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,55,anchor,131072,0.2275502637505724,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,56,anchor,131072,0.24195385564217986,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,57,anchor,131072,0.25084315949280267,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,58,anchor,131072,0.25098597687653523,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,59,anchor,131072,0.26177252903431736,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,60,anchor,131072,0.24402471978922335,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,61,anchor,131072,0.2194711213195859,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,62,anchor,131072,0.22595330166660688,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,63,anchor,131072,0.23556425406175663,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,64,anchor,131072,0.2355159080788951,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,65,anchor,131072,0.24480445814461405,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,66,anchor,131072,0.23403541814917617,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,67,anchor,131072,0.245916386042893,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,68,anchor,131072,0.24274815200345756,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,69,anchor,131072,0.24968881315967906,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,70,anchor,131072,0.23919321206690825,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,71,anchor,131072,0.22436931249114878,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,72,anchor,131072,0.2729262117179019,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,73,anchor,131072,0.27488171483975066,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,74,anchor,131072,0.23911178475660222,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,4,75,anchor,131072,0.2608688009829905,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,0,anchor,131072,0.3624079423402691,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,1,anchor,131072,0.3635554161901382,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,2,anchor,131072,0.35628586594111766,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,3,anchor,131072,0.3805430314502871,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,4,anchor,131072,0.3711240774868543,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,5,anchor,131072,0.3599157765913503,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,6,anchor,131072,0.3725863494123871,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,7,anchor,131072,0.35479724399237966,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,8,anchor,131072,0.3605673418595359,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,9,anchor,131072,0.37618459098698054,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,10,anchor,131072,0.36432707172394885,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,11,anchor,131072,0.361364723433212,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,12,anchor,131072,0.3599581967334018,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,13,anchor,131072,0.3858459575451718,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,14,anchor,131072,0.3700904369262332,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,15,anchor,131072,0.37107604285020557,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,16,anchor,131072,0.3764240880525733,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,17,anchor,131072,0.36294826786271983,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,18,anchor,131072,0.36543821899081763,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,19,anchor,131072,0.37420317806828507,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,20,anchor,131072,0.3658446697029376,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,21,anchor,131072,0.3739970020344856,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,22,anchor,131072,0.3653260365336166,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,23,anchor,131072,0.37477337706812364,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,24,anchor,131072,0.3641151838853034,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,25,anchor,131072,0.36901604526889287,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,26,anchor,131072,0.37256827847738805,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,27,anchor,131072,0.3815700948092626,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,28,anchor,131072,0.3572469879338769,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,29,anchor,131072,0.3765323408915435,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,30,anchor,131072,0.3739520794664202,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,31,anchor,131072,0.3594866839791848,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,32,anchor,131072,0.36364865226366305,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,33,anchor,131072,0.37222680489674076,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,34,anchor,131072,0.3726056783923184,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,35,anchor,131072,0.3695249294404448,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,36,anchor,131072,0.3718999525675315,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,37,anchor,131072,0.374672487046837,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,38,anchor,131072,0.36635769072790936,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,39,anchor,131072,0.3636111494687384,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,40,anchor,131072,0.37889997088376504,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,41,anchor,131072,0.3706724628986251,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,42,anchor,131072,0.3738089577081496,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,43,anchor,131072,0.38253356536858973,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,44,anchor,131072,0.3616944383646228,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,45,anchor,131072,0.368232090596905,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,46,anchor,131072,0.3575057748968504,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,47,anchor,131072,0.3716547621779682,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,48,anchor,131072,0.3712627321878017,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,49,anchor,131072,0.36648543102208464,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,50,anchor,131072,0.3702776998078434,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,51,anchor,131072,0.37919047814361306,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,52,anchor,131072,0.36789072535356127,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,53,anchor,131072,0.35170565564601475,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,54,anchor,131072,0.3675793167722645,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,55,anchor,131072,0.3608984807383706,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,56,anchor,131072,0.3766915247619522,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,57,anchor,131072,0.37016080664545825,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,58,anchor,131072,0.3800490429459842,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,59,anchor,131072,0.37710341383063906,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,60,anchor,131072,0.36550779912664666,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,61,anchor,131072,0.3647232689377802,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,62,anchor,131072,0.3656060872716296,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,63,anchor,131072,0.3747482788667469,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,64,anchor,131072,0.36810775684833175,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,65,anchor,131072,0.36847732092860497,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,66,anchor,131072,0.36542882866174864,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,67,anchor,131072,0.3635266113935529,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,68,anchor,131072,0.37133667822627103,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,69,anchor,131072,0.3727580157318471,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,70,anchor,131072,0.37634734284051774,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,71,anchor,131072,0.36865513647558146,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,72,anchor,131072,0.3667806977155692,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,73,anchor,131072,0.3736225762522736,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,74,anchor,131072,0.3509280710838425,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,5,75,anchor,131072,0.37140143980977314,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,0,anchor,131072,0.4263523327526286,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,1,anchor,131072,0.41972194796738904,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,2,anchor,131072,0.4238395600795002,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,3,anchor,131072,0.4119774593764305,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,4,anchor,131072,0.4245140968452006,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,5,anchor,131072,0.43270183397646633,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,6,anchor,131072,0.4198700711705783,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,7,anchor,131072,0.42704870748968915,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,8,anchor,131072,0.42315932312527593,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,9,anchor,131072,0.41791646238380054,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,10,anchor,131072,0.41991601922325117,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,11,anchor,131072,0.4266873666406923,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,12,anchor,131072,0.4150534266512409,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,13,anchor,131072,0.41881605963391166,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,14,anchor,131072,0.4181039619442686,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,15,anchor,131072,0.43202072101922795,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,16,anchor,131072,0.4193600013871901,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,17,anchor,131072,0.4295470972553517,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,18,anchor,131072,0.42471628784602444,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,19,anchor,131072,0.4281870273401296,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,20,anchor,131072,0.4279419912912772,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,21,anchor,131072,0.4359429534836181,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,22,anchor,131072,0.424539351670262,actual_quantized_forward
qwen3_4b_base,Q1_asym,0,down,6,23,anchor,131072,0.4407212689212656,actual_quantized_forward
