model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
qwen3_4b_base,down,2,56,0.0197918843955519,0.0018407140029676964,0.24777012345987512,0.24224737793534498
qwen3_4b_base,down,2,57,0.019575168343119544,0.0018205586572508543,0.24959068211712598,0.25478916078392316
qwen3_4b_base,down,2,58,0.01907645359770967,0.0017741764534638953,0.2513648585705899,0.23591128951097662
qwen3_4b_base,down,2,59,0.01882558850723318,0.001750845128580065,0.25311570369916997,0.2541232350303577
qwen3_4b_base,down,2,60,0.01875389504113601,0.0017441773871801603,0.2548598810863501,0.24680265771136287
qwen3_4b_base,down,2,61,0.018358404976725702,0.0017073954373139687,0.25656727652366407,0.25933759650736066
qwen3_4b_base,down,2,62,0.017678116543321368,0.0016441262497824498,0.2582114027734465,0.2750947039404707
qwen3_4b_base,down,2,63,0.017621981036916368,0.0016389054526800481,0.25985030822612654,0.27124990804653487
qwen3_4b_base,down,2,64,0.017351327510478347,0.0016137337345095933,0.26146404196063616,0.2591862718972859
qwen3_4b_base,down,2,65,0.017189848409780314,0.0015987156171893295,0.26306275757782555,0.33010814363229424
qwen3_4b_base,down,2,66,0.016816370057218012,0.0015639808329905474,0.2646267384108161,0.25541044179872396
qwen3_4b_base,down,2,67,0.016617454310709635,0.0015454809775603574,0.2661722193883764,0.2820882340302332
qwen3_4b_base,down,2,68,0.016558042068355216,0.0015399554326317468,0.2677121748210082,0.305849332183985
qwen3_4b_base,down,2,69,0.01637641830962012,0.0015230637921343694,0.2692352386131425,0.2624720368555357
qwen3_4b_base,down,2,70,0.01602830627583559,0.001490688163700891,0.2707259267768435,0.26083504565533727
qwen3_4b_base,down,2,71,0.015793843231346274,0.0014688822860722344,0.27219480906291565,0.2596286434367138
qwen3_4b_base,down,2,72,0.015548459309765665,0.0014460607289365193,0.2736408697918522,0.2892356232969256
qwen3_4b_base,down,2,73,0.01526914761358605,0.0014200837709028506,0.275060953562755,0.25948170851184993
qwen3_4b_base,down,2,74,0.01525174598521274,0.0014184653590133597,0.2764794189217684,0.2993623333047512
qwen3_4b_base,down,2,75,0.014809330909075841,0.0013773192200458022,0.2778567381418142,0.2631408089896474
qwen3_4b_base,down,2,76,0.014719373328560471,0.0013689528525580783,0.2792256909943723,0.27559459614038684
qwen3_4b_base,down,3,1,0.99192066696082,0.029110287837247468,0.029110287837247468,0.002493607912939399
qwen3_4b_base,down,3,2,0.642496101463954,0.018855587015069036,0.0479658748523165,0.005895573715308728
qwen3_4b_base,down,3,3,0.5060667069782595,0.014851739655876125,0.06281761450819263,0.00810516233355267
qwen3_4b_base,down,3,4,0.39833394711843356,0.011690063774447527,0.07450767828264016,0.012401789021122222
qwen3_4b_base,down,3,5,0.2988930576113413,0.008771732689349047,0.08327941097198921,0.026762291507537152
qwen3_4b_base,down,3,6,0.2353267166115216,0.00690622615752631,0.09018563712951552,0.03769159687590558
qwen3_4b_base,down,3,7,0.22717173644383692,0.006666898731558159,0.09685253586107369,0.03734702510519883
qwen3_4b_base,down,3,8,0.2121963371688887,0.006227409770503303,0.10307994563157698,0.03777120065186302
qwen3_4b_base,down,3,9,0.19763681535793104,0.0058001257297460385,0.10888007136132302,0.040421125140924254
qwen3_4b_base,down,3,10,0.18988821836061914,0.00557272459128837,0.11445279595261139,0.04647105286856105
qwen3_4b_base,down,3,11,0.17153983059819183,0.005034247204028945,0.11948704315664031,0.05820194306347401
qwen3_4b_base,down,3,12,0.16587047722744483,0.004867866450032584,0.12435490960667293,0.07233766395094103
qwen3_4b_base,down,3,13,0.15158546059790529,0.0044486384213235225,0.12880354802799646,0.08372288838910724
qwen3_4b_base,down,3,14,0.1415011401500261,0.004152689883644351,0.1329562379116408,0.06615421503308418
qwen3_4b_base,down,3,15,0.13966941713922726,0.004098933584518293,0.13705517149615912,0.0722317734705146
