layer,expert,module,routed_tokens,pooled_hessian,relative_weight_error,hessian_diag_max_over_median
42,127,gate_up,53,True,0.1084219291806221,6.177202569634576
42,0,down,16,True,0.09685571491718292,1.0697919427891787
42,1,down,58,True,0.0970168486237526,1.0697919427891787
42,2,down,22711,False,0.10579552501440048,1.33845398593699
42,3,down,62090,False,0.11142943799495697,1.627568343071735
42,4,down,23473,False,0.11490185558795929,1.6146346970179886
42,5,down,18308,False,0.10692083835601807,1.5084380988324657
42,6,down,4287,False,0.12513673305511475,9.844275498350378
42,7,down,10005,False,0.11119376868009567,1.3550482934739183
42,8,down,31462,False,0.10850411653518677,1.3103739253395623
42,9,down,6298,False,0.12355376780033112,2.895126710165514
42,10,down,3959,False,0.12076438963413239,2.475360172537248
42,11,down,0,True,0.09684259444475174,1.0697919427891787
42,12,down,33049,False,0.11454053223133087,1.4512677419783473
42,13,down,7,True,0.09694194048643112,1.0697919427891787
42,14,down,40963,False,0.10752936452627182,1.570386883150048
42,15,down,0,True,0.0970347449183464,1.0697919427891787
42,16,down,98207,False,0.1083468571305275,1.6171594700756935
42,17,down,26616,False,0.11127890646457672,1.3795224005309987
42,18,down,46522,False,0.10935632884502411,1.636563692706145
42,19,down,4769,False,0.11610937863588333,1.5514000136513746
42,20,down,8683,False,0.11369485408067703,1.5338799147871967
42,21,down,23361,False,0.11240094155073166,1.7830554504744494
42,22,down,37576,False,0.10769976675510406,1.5632044721883107
42,23,down,92881,False,0.11175129562616348,1.3597250026278525
42,24,down,77158,False,0.11472944915294647,1.5679367031192668
42,25,down,17563,False,0.11036258935928345,1.8583148573466264
42,26,down,0,True,0.09701564162969589,1.0697919427891787
42,27,down,24110,False,0.11623723059892654,1.6813280934051926
42,28,down,21397,False,0.11368066072463989,1.462973062381944
42,29,down,189,True,0.09681734442710876,1.0697919427891787
42,30,down,8412,False,0.11848904192447662,1.952148455579286
42,31,down,34051,False,0.11682706326246262,2.0590811831193716
42,32,down,10891,False,0.1162959635257721,1.891340118750373
42,33,down,11884,False,0.10741014033555984,1.1248510370860534
42,34,down,55,True,0.09683577716350555,1.0697919427891787
42,35,down,1699,False,0.12759831547737122,1.849213570590697
42,36,down,3969,False,0.11951243132352829,1.528395644033
42,37,down,26354,False,0.11287813633680344,1.7984479695376836
42,38,down,4127,False,0.11468826234340668,1.3485794833868117
42,39,down,17201,False,0.12417186796665192,2.4174896757690334
42,40,down,3,True,0.09680722653865814,1.0697919427891787
42,41,down,8840,False,0.1177293211221695,1.4435818754229288
42,42,down,35,True,0.09702162444591522,1.0697919427891787
42,43,down,30196,False,0.10663735866546631,1.3784822492694886
42,44,down,2,True,0.09706872701644897,1.0697919427891787
42,45,down,8,True,0.09701403975486755,1.0697919427891787
42,46,down,17,True,0.09697278589010239,1.0697919427891787
42,47,down,3047,False,0.12486311793327332,2.955444733014234
42,48,down,7,True,0.0971158891916275,1.0697919427891787
42,49,down,48170,False,0.11496370285749435,2.02645339342795
42,50,down,8341,False,0.11309941858053207,1.3502607035048129
42,51,down,0,True,0.0969410166144371,1.0697919427891787
42,52,down,11057,False,0.12023268640041351,2.4412583292861005
42,53,down,301,True,0.09686791151762009,1.0697919427891787
42,54,down,14,True,0.09689660370349884,1.0697919427891787
42,55,down,68261,False,0.10972363501787186,1.282381271622609
42,56,down,10756,False,0.12297126650810242,2.462430712757984
42,57,down,11,True,0.09698998928070068,1.0697919427891787
42,58,down,9127,False,0.11176033318042755,2.059279573878268
42,59,down,22472,False,0.11116838455200195,1.3505477610940082
42,60,down,40,True,0.0966755598783493,1.0697919427891787
42,61,down,4697,False,0.12244044244289398,1.6745889048522629
42,62,down,59,True,0.0968717634677887,1.0697919427891787
42,63,down,1531,False,0.13339784741401672,1.7061283173354702
42,64,down,24457,False,0.12190457433462143,2.8059031437888398
42,65,down,34683,False,0.1083039715886116,1.5889477991616745
42,66,down,15550,False,0.10972397029399872,1.1536530267202707
42,67,down,126,True,0.09686405211687088,1.0697919427891787
42,68,down,9943,False,0.11925151944160461,1.6843962693674088
42,69,down,38683,False,0.10635971277952194,1.2182387730567272
42,70,down,23738,False,0.10600569099187851,1.1999834978680515
42,71,down,56359,False,0.11157763749361038,1.843375271576026
42,72,down,12,True,0.0968094915151596,1.0697919427891787
42,73,down,34253,False,0.11225848644971848,1.5180022795417054
42,74,down,36751,False,0.11264267563819885,1.5418337299949
42,75,down,45669,False,0.11177687346935272,1.6983455208846676
42,76,down,3406,False,0.11581896990537643,1.5542981323503606
42,77,down,13406,False,0.11449415236711502,1.461923278745017
