model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
llama32_3b,q_input,6,17,2.2484400275064123,0.005155175668269528,0.34807079921024614,0.16566631871270404
llama32_3b,q_input,6,18,2.1848774477669055,0.005009440731834978,0.3530802399420811,0.20915297739492222
llama32_3b,q_input,6,19,1.9716592299783353,0.004520578518509923,0.35760081846059105,0.19311638366963874
llama32_3b,q_input,6,20,1.928587698874796,0.004421825024343423,0.3620226434849344,0.18574939417620268
llama32_3b,q_input,6,21,1.8447208155474044,0.004229536810731404,0.36625218029566586,0.19685296454520365
llama32_3b,q_input,6,22,1.7560036767883147,0.004026128034204431,0.37027830832987024,0.21531077193221812
llama32_3b,q_input,6,23,1.6650715269127883,0.003817640727108394,0.3740959490569786,0.169347628347569
llama32_3b,q_input,6,24,1.5862252919828719,0.0036368637497939706,0.37773281280677273,0.22821904591174913
llama32_3b,q_input,7,1,73.42483102575451,0.18043380146337576,0.18043380146337576,0.00021864047180702743
llama32_3b,q_input,7,2,9.140582962631626,0.022462021478271997,0.20289582294164776,0.01424930650723203
llama32_3b,q_input,7,3,8.385405615578268,0.020606252556446762,0.2235020754980945,0.01574852781014994
llama32_3b,q_input,7,4,6.013399210679128,0.01477729623809575,0.23827937173619027,0.033322652219450966
llama32_3b,q_input,7,5,5.59202125034235,0.013741804209387101,0.2520211759455774,0.025701967512516764
llama32_3b,q_input,7,6,4.390431470466387,0.010789023675149119,0.2628101996207265,0.06546966501667653
llama32_3b,q_input,7,7,4.165183743802644,0.010235501072166664,0.27304570069289313,0.06715667803575892
llama32_3b,q_input,7,8,3.7725438583006152,0.009270629840492655,0.28231633053338584,0.06242533975517303
llama32_3b,q_input,7,9,3.207275490213968,0.007881542265131438,0.2901978727985173,0.08274911717329474
llama32_3b,q_input,7,10,2.885493368900216,0.007090796538100426,0.2972886693366177,0.08157579888990892
llama32_3b,q_input,7,11,2.82080447875552,0.006931830392748861,0.30422049972936654,0.11262423132657738
llama32_3b,q_input,7,12,2.4594378471944935,0.006043809894183456,0.31026430962355006,0.15301841677497582
llama32_3b,q_input,7,13,2.425598471662142,0.00596065318709744,0.31622496281064744,0.1426021785971374
llama32_3b,q_input,7,14,2.2863235185581314,0.005618399634911866,0.32184336244555933,0.17381547555468788
llama32_3b,q_input,7,15,2.263311904967653,0.0055618510142350286,0.32740521345979434,0.14245178105886414
llama32_3b,q_input,7,16,2.1087750056403096,0.005182092834032814,0.3325873062938271,0.17751503167876057
llama32_3b,q_input,7,17,2.011793338354385,0.004943770584513196,0.33753107687834033,0.1580323489340374
llama32_3b,q_input,7,18,1.9429124624464293,0.00477450307494494,0.34230557995328526,0.14808141578237596
