model,layer,rank,eigenvalue,fraction_total,cumulative_fraction
llama32_3b,16,91,1.6258239826714123,0.0032440543949269853,0.9108107733627614
llama32_3b,16,92,1.5968415573905796,0.0031862249096259745,0.9139969982723873
llama32_3b,16,93,1.5558451003967584,0.003104423473612762,0.9171014217460001
llama32_3b,16,94,1.5519305336768903,0.0030966126235409375,0.920198034369541
llama32_3b,16,95,1.5445006265643095,0.0030817875114258716,0.9232798218809669
llama32_3b,16,96,1.5407300697442248,0.0030742640085412486,0.9263540858895081
llama32_3b,16,97,1.5378685190007746,0.0030685542722078338,0.9294226401617159
llama32_3b,16,98,1.512132196074532,0.00301720183037649,0.9324398419920925
llama32_3b,16,99,1.498436473334524,0.0029898743521131776,0.9354297163442056
llama32_3b,16,100,1.4490761713673384,0.002891384290311737,0.9383211006345176
llama32_3b,16,101,1.4221154788609462,0.0028375888278583377,0.9411586894623757
llama32_3b,16,102,1.4075956662388787,0.0028086170188235497,0.9439673064811992
llama32_3b,16,103,1.398592267647629,0.0027906522728974674,0.9467579587540969
llama32_3b,16,104,1.3631783271993978,0.0027199897962842255,0.9494779485503809
llama32_3b,16,105,1.3401355715272842,0.0026740119083910213,0.9521519604587719
llama32_3b,16,106,1.3366002390245346,0.002666957755502817,0.9548189182142749
llama32_3b,16,107,1.3078800621811129,0.0026096515422195724,0.9574285697564945
llama32_3b,16,108,1.296515884861521,0.0025869762650854657,0.9600155460215798
llama32_3b,16,109,1.2954180382683684,0.0025847856994993803,0.9626003317210792
llama32_3b,16,110,1.2852735465133458,0.002564544096833323,0.9651648758179125
llama32_3b,16,111,1.2519657291104704,0.0024980840294564835,0.967662959847369
llama32_3b,16,112,1.2142711147323397,0.002422870857094782,0.9700858307044639
llama32_3b,16,113,1.1621773006147387,0.002318926538129186,0.9724047572425929
llama32_3b,16,114,1.1195464655332192,0.00223386397946378,0.9746386212220568
llama32_3b,16,115,1.0946817220169784,0.0021842506256552975,0.9768228718477121
llama32_3b,16,116,1.0593909587400947,0.0021138339280736868,0.9789367057757858
llama32_3b,16,117,1.0382243449973705,0.0020715995613343175,0.98100830533712
llama32_3b,16,118,0.9973123521777462,0.001989966659171287,0.9829982719962913
llama32_3b,16,119,0.9841510119277691,0.0019637054500021905,0.9849619774462935
llama32_3b,16,120,0.9643000959387557,0.001924096333674805,0.9868860737799683
llama32_3b,16,121,0.9206033507441855,0.0018369069332210542,0.9887229807131895
llama32_3b,16,122,0.9065852758204186,0.0018089362561677235,0.9905319169693572
llama32_3b,16,123,0.8778239130841731,0.0017515478634615841,0.9922834648328187
llama32_3b,16,124,0.8545522996899589,0.0017051133290266226,0.9939885781618454
llama32_3b,16,125,0.8151820153023993,0.0016265566430272373,0.9956151348048726
llama32_3b,16,126,0.7820323697061617,0.001560412180506733,0.9971755469853794
llama32_3b,16,127,0.748715993177638,0.0014939350348548328,0.9986694820202342
llama32_3b,16,128,0.666816205135602,0.0013305179797657566,1.0
llama32_3b,17,1,53.099838677597816,0.11545060578069377,0.11545060578069377
llama32_3b,17,2,41.51750266030748,0.09026808653293077,0.20571869231362452
llama32_3b,17,3,32.09768819591455,0.06978735978611453,0.27550605209973905
llama32_3b,17,4,30.715955641105875,0.06678317249567615,0.34228922459541516
llama32_3b,17,5,28.064843555384172,0.061019077840936325,0.4033083024363515
llama32_3b,17,6,23.41918415896654,0.05091840324522489,0.4542267056815764
llama32_3b,17,7,18.569704104759353,0.040374578180539404,0.4946012838621158
llama32_3b,17,8,15.491540356468203,0.033681980269082604,0.5282832641311984
llama32_3b,17,9,5.709716793521397,0.012414166955395106,0.5406974310865935
llama32_3b,17,10,5.523688569040076,0.012009701108726982,0.5527071321953205
llama32_3b,17,11,3.6558026966386192,0.007948510700837335,0.5606556428961579
llama32_3b,17,12,3.488797430375233,0.007585404905436711,0.5682410478015946
llama32_3b,17,13,2.9819453749639484,0.006483398227154468,0.5747244460287491
llama32_3b,17,14,2.9612755685508656,0.006438457569495429,0.5811629035982445
llama32_3b,17,15,2.9010382717536656,0.00630748857638694,0.5874703921746314
llama32_3b,17,16,2.8934203567347074,0.006290925571194692,0.5937613177458262
llama32_3b,17,17,2.8275143610270965,0.006147631592935704,0.5999089493387617
llama32_3b,17,18,2.7820539067706203,0.0060487906715000995,0.6059577400102618
llama32_3b,17,19,2.763345453215268,0.006008114421816942,0.6119658544320787
llama32_3b,17,20,2.729320220810205,0.005934136161414982,0.6178999905934938
llama32_3b,17,21,2.6976593328442795,0.005865298500392804,0.6237652890938866
llama32_3b,17,22,2.677052425486546,0.005820494598969265,0.6295857836928559
llama32_3b,17,23,2.6229406235434354,0.005702843764808582,0.6352886274576645
llama32_3b,17,24,2.590726043883535,0.005632802257539842,0.6409214297152043
llama32_3b,17,25,2.57423602000849,0.005596949356794302,0.6465183790719986
llama32_3b,17,26,2.565175950006288,0.005577250792802035,0.6520956298648006
llama32_3b,17,27,2.544887877805194,0.0055331401083993925,0.6576287699732
llama32_3b,17,28,2.5291400165111595,0.005498900830627092,0.6631276708038272
llama32_3b,17,29,2.526383354602293,0.005492907247685277,0.6686205780515123
llama32_3b,17,30,2.445571271300344,0.005317204190878326,0.6739377822423908
llama32_3b,17,31,2.418765690964847,0.0052589230253398365,0.6791967052677306
llama32_3b,17,32,2.4150969695266475,0.005250946426483247,0.6844476516942138
llama32_3b,17,33,2.401357688484884,0.005221074239320992,0.6896687259335348
llama32_3b,17,34,2.3544003940717424,0.005118978861616826,0.6947877047951516
llama32_3b,17,35,2.3358543942016463,0.005078655821601366,0.699866360616753
llama32_3b,17,36,2.271168486872829,0.004938014581014388,0.7048043751977674
llama32_3b,17,37,2.2659863575375607,0.004926747504015846,0.7097311227017833
llama32_3b,17,38,2.19221425289571,0.004766350892976581,0.7144974735947599
llama32_3b,17,39,2.173968466964748,0.0047266805834024934,0.7192241541781624
llama32_3b,17,40,2.159441703419474,0.004695096237892187,0.7239192504160545
llama32_3b,17,41,2.149597346861716,0.00467369246423828,0.7285929428802927
llama32_3b,17,42,2.1198121804047085,0.004608933030003104,0.733201875910296
llama32_3b,17,43,2.107844748019693,0.0045829132274406445,0.7377847891377366
llama32_3b,17,44,2.101354075471201,0.004568801092708988,0.7423535902304456
llama32_3b,17,45,2.0932047375050775,0.004551082658372246,0.7469046728888178
llama32_3b,17,46,2.0851856606022694,0.0045336474399367945,0.7514383203287546
llama32_3b,17,47,2.049200052587434,0.0044554068963087,0.7558937272250633
llama32_3b,17,48,2.0443149166558228,0.004444785547606497,0.7603385127726698
llama32_3b,17,49,2.0390688178609486,0.004433379387080644,0.7647718921597504
llama32_3b,17,50,2.0302103449211097,0.004414119138976957,0.7691860112987273
llama32_3b,17,51,2.018670097299094,0.004389028129060517,0.7735750394277878
llama32_3b,17,52,2.0165516943558606,0.0043844222600188274,0.7779594616878067
llama32_3b,17,53,2.0107565430075955,0.004371822339747689,0.7823312840275545
llama32_3b,17,54,1.9956956461261433,0.004339076672117294,0.7866703606996718
llama32_3b,17,55,1.9863836316969947,0.004318830326108388,0.7909891910257801
llama32_3b,17,56,1.9585236758824482,0.004258256718807209,0.7952474477445873
llama32_3b,17,57,1.9543783950876001,0.004249243976192264,0.7994966917207795
llama32_3b,17,58,1.9359422220876503,0.004209159723694905,0.8037058514444744
llama32_3b,17,59,1.9321770090837551,0.004200973331174348,0.8079068247756488
llama32_3b,17,60,1.9302183753894497,0.004196714835251546,0.8121035396109004
llama32_3b,17,61,1.9080250715468046,0.004148461762611056,0.8162520013735114
llama32_3b,17,62,1.8793847635045033,0.004086191499733133,0.8203381928732445
llama32_3b,17,63,1.8692679475350749,0.004064195340020974,0.8244023882132655
llama32_3b,17,64,1.8359499451760155,0.003991754751658531,0.8283941429649241
llama32_3b,17,65,1.7914055814956111,0.0038949056105106153,0.8322890485754347
llama32_3b,17,66,1.7830428803186125,0.003876723278117678,0.8361657718535525
llama32_3b,17,67,1.7795254338865008,0.0038690755840473804,0.8400348474375998
llama32_3b,17,68,1.742987865555753,0.0037896349585654432,0.8438244823961651
llama32_3b,17,69,1.7022038587380994,0.00370096165163036,0.8475254440477955
llama32_3b,17,70,1.6906512683636368,0.00367584380588386,0.8512012878536793
llama32_3b,17,71,1.6623909470884397,0.003614399716936844,0.8548156875706162
llama32_3b,17,72,1.6404044592563578,0.0035665963073141585,0.8583822838779304
llama32_3b,17,73,1.6390931995676283,0.003563745343372088,0.8619460292213026
llama32_3b,17,74,1.6125567984129108,0.003506049431955992,0.8654520786532586
llama32_3b,17,75,1.5897675732620622,0.0034565006966968755,0.8689085793499555
llama32_3b,17,76,1.5851372374422001,0.003446433338891575,0.872355012688847
llama32_3b,17,77,1.5840495613756775,0.0034440684944042755,0.8757990811832511
llama32_3b,17,78,1.5653438572382357,0.00340339822255403,0.8792024794058053
llama32_3b,17,79,1.5398317290333856,0.0033479293034507545,0.882550408709256
llama32_3b,17,80,1.5163663512694563,0.0032969104652548977,0.8858473191745109
llama32_3b,17,81,1.4817973844336578,0.0032217500078637264,0.8890690691823746
llama32_3b,17,82,1.4662057447843626,0.0031878503899467167,0.8922569195723213
llama32_3b,17,83,1.4656434074025333,0.0031866277460931357,0.8954435473184145
llama32_3b,17,84,1.4637577802624593,0.0031825279823081676,0.8986260753007227
llama32_3b,17,85,1.4520974939102407,0.003157175982067385,0.90178325128279
llama32_3b,17,86,1.4498914137594199,0.0031523794836945847,0.9049356307664846
llama32_3b,17,87,1.4481017957772948,0.003148488464714154,0.9080841192311988
llama32_3b,17,88,1.4407686321073114,0.003132544570927039,0.9112166638021257
llama32_3b,17,89,1.4241580022610736,0.003096429446551791,0.9143130932486776
llama32_3b,17,90,1.4124397522269634,0.0030709514206515276,0.9173840446693291
llama32_3b,17,91,1.386914815487154,0.0030154546530056377,0.9203994993223348
llama32_3b,17,92,1.3461802124512303,0.0029268887606441313,0.9233263880829791
llama32_3b,17,93,1.3161689009820865,0.002861637637935024,0.926188025720914
llama32_3b,17,94,1.3125811842564288,0.0028538371609531333,0.9290418628818671
llama32_3b,17,95,1.3112245746368625,0.0028508875963915953,0.9318927504782587
llama32_3b,17,96,1.288364833218369,0.0028011855434196616,0.9346939360216783
llama32_3b,17,97,1.2733621594635969,0.0027685664655381823,0.9374625024872164
llama32_3b,17,98,1.2388296194784212,0.0026934852080481,0.9401559876952645
llama32_3b,17,99,1.2111251386574762,0.0026332496372201393,0.9427892373324848
llama32_3b,17,100,1.1890921981104163,0.002585345229285257,0.94537458256177
llama32_3b,17,101,1.1721811217133264,0.0025485768687201374,0.94792315943049
llama32_3b,17,102,1.1570057008968424,0.0025155822011303243,0.9504387416316205
llama32_3b,17,103,1.1196656606430557,0.002434396827040028,0.9528731384586604
llama32_3b,17,104,1.090524326626418,0.0023710372246520503,0.9552441756833124
llama32_3b,17,105,1.0830734940215427,0.0023548374929913533,0.9575990131763039
llama32_3b,17,106,1.0743449788638828,0.0023358598013897597,0.9599348729776938
llama32_3b,17,107,1.042366713644058,0.002266332093144536,0.9622012050708382
llama32_3b,17,108,1.0295460241794914,0.0022384571239907254,0.9644396621948288
llama32_3b,17,109,1.0014181398777249,0.0021773009818471475,0.966616963176676
llama32_3b,17,110,0.9832111948782079,0.0021377151209112494,0.9687546782975872
llama32_3b,17,111,0.9796940217137502,0.0021300680209843047,0.9708847463185716
llama32_3b,17,112,0.9515800314439673,0.0020689420874901165,0.9729536884060618
llama32_3b,17,113,0.9348958620204227,0.0020326670720688628,0.9749863554781307
llama32_3b,17,114,0.9164712513670816,0.0019926079586294267,0.97697896343676
llama32_3b,17,115,0.9008243667726828,0.0019585882261784113,0.9789375516629384
llama32_3b,17,116,0.8860343233863852,0.001926431452994255,0.9808639831159327
llama32_3b,17,117,0.8622195293826383,0.0018746529078470932,0.9827386360237799
llama32_3b,17,118,0.8426482279265733,0.0018321006390400593,0.9845707366628199
llama32_3b,17,119,0.8188102741906303,0.0017802717395946858,0.9863510084024146
llama32_3b,17,120,0.7987275269613521,0.0017366074763671047,0.9880876158787817
llama32_3b,17,121,0.7684374979211792,0.0016707503609992927,0.9897583662397809
llama32_3b,17,122,0.7437151058492532,0.0016169985001248859,0.991375364739906
llama32_3b,17,123,0.7282322147323902,0.0015833353251851006,0.9929587000650908
llama32_3b,17,124,0.6914460558464752,0.0015033542097336993,0.9944620542748246
llama32_3b,17,125,0.672755886001512,0.0014627177128161408,0.9959247719876406
llama32_3b,17,126,0.6532416202713904,0.0014202894520903985,0.997345061439731
llama32_3b,17,127,0.6355394707564718,0.0013818011264002492,0.9987268625661313
llama32_3b,17,128,0.5855611748045252,0.0012731374338686686,1.0
llama32_3b,18,1,55.4404942400935,0.11680086207865742,0.11680086207865742
llama32_3b,18,2,40.57094812238374,0.0854740164386189,0.20227487851727632
llama32_3b,18,3,35.21537393795982,0.07419100588395214,0.2764658844012285
llama32_3b,18,4,31.13896697172507,0.06560291780202201,0.3420688022032505
llama32_3b,18,5,24.749888967748554,0.05214254323320059,0.3942113454364511
llama32_3b,18,6,23.43665352785982,0.04937584655068216,0.44358719198713326
llama32_3b,18,7,21.864443621498225,0.04606354793306201,0.48965073992019525
llama32_3b,18,8,11.982269857270769,0.02524399300856552,0.5148947329287608
llama32_3b,18,9,6.40020257961901,0.013483811589777175,0.5283785445185379
llama32_3b,18,10,6.381638430060102,0.013444701031656113,0.541823245550194
llama32_3b,18,11,3.809889304435793,0.00802659430226621,0.5498498398524602
llama32_3b,18,12,3.693449524280384,0.0077812814332376065,0.5576311212856978
llama32_3b,18,13,3.6128901584641118,0.007611560663161105,0.565242681948859
llama32_3b,18,14,3.4936500662007197,0.007360348155740295,0.5726030301045992
llama32_3b,18,15,3.248565336117566,0.006844008823842247,0.5794470389284415
llama32_3b,18,16,3.1613361198682757,0.006660236153774767,0.5861072750822163
llama32_3b,18,17,3.124491723712531,0.006582613158295655,0.5926898882405119
llama32_3b,18,18,2.9300124220703854,0.0061728882739920336,0.5988627765145039
llama32_3b,18,19,2.8430241568251717,0.005989623234409827,0.6048523997489137
llama32_3b,18,20,2.8279940393103096,0.005957958100342355,0.6108103578492561
llama32_3b,18,21,2.816992085242133,0.005934779415928977,0.6167451372651851
llama32_3b,18,22,2.7816828352350402,0.005860390633925718,0.6226055278991108
llama32_3b,18,23,2.756944696159681,0.005808272845117585,0.6284138007442284
llama32_3b,18,24,2.685239926663202,0.0056572067515133296,0.6340710074957417
llama32_3b,18,25,2.591651353357422,0.005460036322341336,0.639531043818083
llama32_3b,18,26,2.5570004358854845,0.005387034501415796,0.6449180783194989
llama32_3b,18,27,2.5003483248702087,0.0052676810307107184,0.6501857593502095
llama32_3b,18,28,2.4750514461991053,0.005214386101125706,0.6554001454513353
llama32_3b,18,29,2.4287022774525133,0.005116738651541533,0.6605168841028768
llama32_3b,18,30,2.3755826226060734,0.005004827284869446,0.6655217113877463
llama32_3b,18,31,2.3702370338761365,0.004993565311459348,0.6705152766992056
llama32_3b,18,32,2.351934211111537,0.004955005311107979,0.6754702820103136
llama32_3b,18,33,2.343717346765619,0.004937694194886137,0.6804079762051998
llama32_3b,18,34,2.3245832783062825,0.00489738294366525,0.685305359148865
llama32_3b,18,35,2.3126204770760372,0.004872179966748825,0.690177539115614
llama32_3b,18,36,2.307462974747709,0.004861314249796291,0.6950388533654102
llama32_3b,18,37,2.298352254142969,0.004842119976091172,0.6998809733415013
llama32_3b,18,38,2.2921009481181334,0.004828949856617557,0.7047099231981189
llama32_3b,18,39,2.284711524674992,0.004813381975409908,0.7095233051735288
llama32_3b,18,40,2.250816019313043,0.004741971640759531,0.7142652768142883
llama32_3b,18,41,2.2219962347998528,0.004681254727568172,0.7189465315418564
llama32_3b,18,42,2.2028087166878905,0.004640830869748262,0.7235873624116048
llama32_3b,18,43,2.1904303813063835,0.004614752454260162,0.7282021148658648
llama32_3b,18,44,2.16532747810277,0.004561866188092305,0.7327639810539571
llama32_3b,18,45,2.156993792268387,0.004544308954826432,0.7373082900087836
llama32_3b,18,46,2.1373105286279825,0.004502840670799878,0.7418111306795834
llama32_3b,18,47,2.1282439537819973,0.00448373940244672,0.7462948700820301
llama32_3b,18,48,2.0723581729424554,0.004366000419967072,0.7506608705019974
llama32_3b,18,49,2.0629835510196908,0.0043462501645400815,0.7550071206665374
llama32_3b,18,50,2.0513415680110576,0.00432172308067563,0.759328843747213
llama32_3b,18,51,2.0095300138371703,0.004233635381615639,0.7635624791288287
