model,site,layer,n,b,k,dc_slots,mean_group_range,relative_quantization_error_nmse,range_reduction_vs_k0,range_reduction_vs_hadamard,range_reduction_vs_identity,nmse_delta_vs_hadamard,absorbed_energy_fraction,sqrt_one_minus_absorbed_energy_fraction,normalized_range_vs_k0,evaluation_tokens,anchor_mapping_max_abs_error
llama32_3b,q_input,21,3072,128,21,24,2.016545057296753,0.006267747727597447,0.1702922957772523,0.2099310086369512,0.48510606823407515,-0.0036304157781884188,0.357792792082382,0.8013783175988841,0.8297077042227476,8192,2.384185791015625e-07
llama32_3b,q_input,21,3072,128,22,24,2.009855270385742,0.006222844863070471,0.17304480939929595,0.21255202282063684,0.48681420298307204,-0.003675318642715395,0.36348297602265023,0.7978201701996195,0.826955190600704,8192,2.384185791015625e-07
llama32_3b,q_input,21,3072,128,23,24,2.0018153190612793,0.006174663244705092,0.1763528483302114,0.2157020224750168,0.48886708156055786,-0.0037235002610807744,0.3689671948377762,0.7943757329892598,0.8236471516697886,8192,2.384185791015625e-07
llama32_3b,q_input,21,3072,128,24,24,1.994207739830017,0.006127141156650722,0.1794829877118351,0.2186826216082765,0.4908095605383677,-0.003771022349135144,0.37432283693328905,0.790997574627578,0.8205170122881649,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,0,24,2.4101319313049316,0.009249742231856877,0.0,0.03902514842891834,0.35269675693508135,-0.0006737404963394894,0.0,1.0,1.0,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,1,24,2.2295303344726562,0.007927713151800056,0.074934319771653,0.11103514524906256,0.401201985140136,-0.0019957695763963106,0.1684229532676842,0.9119084640095824,0.925065680228347,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,2,24,2.204066038131714,0.007750437395833717,0.08549983944723155,0.121188343951073,0.40804108029080416,-0.0021730453323626497,0.18727738858030618,0.9015112930072999,0.9145001605527684,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,3,24,2.180480480194092,0.007587965995032333,0.09528584229266583,0.1305924465829384,0.41437559166929633,-0.002335516733164034,0.20517589893659946,0.8915290803240242,0.9047141577073342,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,4,24,2.1616923809051514,0.007465364053968729,0.10308130736447536,0.1380836924732481,0.41942162149147794,-0.0024581186742276377,0.22008085741677627,0.8831303089483589,0.8969186926355246,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,5,24,2.1464500427246094,0.0073590348257402795,0.10940558280457098,0.1441611621255886,0.42351534549388764,-0.0025644479024560874,0.23256430738580722,0.8760340704642673,0.890594417195429,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,6,24,2.1323394775390625,0.007270756666705456,0.11526026860092359,0.14978736793973388,0.4273051025969928,-0.0026527260614909107,0.24380018337923032,0.8695975026532503,0.8847397313990764,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,7,24,2.1204915046691895,0.007185755287867744,0.1201761708036126,0.15451142632930093,0.4304871820353834,-0.002737727440328623,0.2545992575148143,0.8633659377605684,0.8798238291963874,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,8,24,2.1083807945251465,0.007108251914654718,0.1252010866543751,0.1593402440931446,0.4337398263617102,-0.002815230813541649,0.2642733957433519,0.8577450695029661,0.8747989133456249,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,9,24,2.0972437858581543,0.007035082917163499,0.12982199911245876,0.1637808247566745,0.4367309579817469,-0.0028883998110328683,0.27340788790636616,0.8524037259970383,0.8701780008875413,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,10,24,2.0850512981414795,0.006953747477049301,0.13488084570849276,0.16864224911341913,0.4400055657895276,-0.002969735251147066,0.28177769568929456,0.8474799728080337,0.8651191542915072,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,11,24,2.0758557319641113,0.006890450756410046,0.1386962244676088,0.17230873215014814,0.44247527283382443,-0.003033031971786321,0.2897795603983212,0.8427457740040462,0.8613037755323912,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,12,24,2.0672662258148193,0.006836704289457802,0.1422601398025844,0.1757335651601882,0.44478220678816294,-0.0030867784387385647,0.2971602089523557,0.8383554085515548,0.8577398601974157,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,13,24,2.0581071376800537,0.006775953046222542,0.1460603832729933,0.1793855035650984,0.4472421167109949,-0.003147529681973825,0.3044117293040281,0.8340193467156334,0.8539396167270067,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,14,24,2.0487289428710938,0.006714938221666036,0.14995153739910055,0.1831248048238745,0.44976087339608956,-0.0032085445065303305,0.3110905379205078,0.8300057000283144,0.8500484626008995,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,15,24,2.039823293685913,0.006657002000779751,0.15364662523620448,0.18667569130967754,0.45215271573645666,-0.003266480727416616,0.3174033916659873,0.8261940500475737,0.8463533747637956,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,16,24,2.032611608505249,0.006609255947587093,0.15663886192125573,0.18955115551396023,0.4540896002467082,-0.0033142267806092742,0.32363739149293624,0.8224126753078795,0.8433611380787442,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,17,24,2.0236687660217285,0.006552201388105194,0.1603493818174336,0.1931168718204413,0.456491431808961,-0.0033712813400911725,0.32967385160565943,0.8187344797883748,0.8396506181825664,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,18,24,2.0165019035339355,0.006506385768853201,0.16332302089283168,0.19597446418954792,0.45841627802617074,-0.003417096959343166,0.33546740597020436,0.8151886861517373,0.8366769791071683,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,19,24,2.009389877319336,0.006460529381965977,0.16627390757344127,0.1988101920794498,0.4603263965444464,-0.0034629533462303902,0.3409953009946083,0.8117910439302664,0.8337260924265587,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,20,24,2.002251148223877,0.006416165313670065,0.16923587368107829,0.20165656702009488,0.46224368681176825,-0.0035073174145263016,0.3461888011281503,0.8085859254722715,0.8307641263189217,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,21,24,1.995609998703003,0.006373421201517676,0.17199138653687382,0.2043045455776952,0.46402733921963174,-0.0035500615266786913,0.35124641839475756,0.8054524080324315,0.8280086134631262,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,22,24,1.988478660583496,0.006329571211191307,0.17495028601738719,0.20714797356679526,0.46594264444927114,-0.0035939115170050603,0.35610770410632586,0.8024289974157677,0.8250497139826128,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,23,24,1.9826263189315796,0.006290761441714936,0.17737851062032328,0.20948143634418304,0.4675144421096417,-0.003632721286481431,0.36087500569383163,0.7994529343908673,0.8226214893796767,8192,2.384185791015625e-07
llama32_3b,q_input,22,3072,128,24,24,1.9753282070159912,0.006245748426747844,0.18040660705803027,0.21239136086895144,0.4694745387540828,-0.0036777343014485226,0.36543507714602486,0.7965958340676752,0.8195933929419698,8192,2.384185791015625e-07
llama32_3b,q_input,23,3072,128,0,24,2.381066083908081,0.009085516706343246,0.0,0.04801597768218562,0.37454042859908326,-0.0008283482228551922,0.0,1.0,1.0,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,1,24,2.209054470062256,0.00782461171578278,0.07224142790841817,0.11678866280042396,0.4197245211360727,-0.0020892532134156577,0.16727388260578777,0.9125382827006285,0.9277585720915819,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,2,24,2.1817023754119873,0.007641688222461868,0.08372875908125782,0.12772441853604066,0.4269093823679774,-0.00227217670673657,0.18886894218888645,0.900628146246337,0.9162712409187421,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,3,24,2.159815549850464,0.007489134131195232,0.0929207868495927,0.13647508210419715,0.43265862411626543,-0.002424730798003206,0.20803031655978968,0.8899267854381114,0.9070792131504073,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,4,24,2.1391236782073975,0.007353161172815891,0.10161095793846248,0.14474798613200937,0.43809397480091056,-0.002560703756382547,0.22426511252665504,0.8807581322209548,0.8983890420615375,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,5,24,2.1255011558532715,0.00725887935180907,0.10733214411056868,0.1501944639565601,0.441672345452021,-0.0026549855773893684,0.23780568578902742,0.8730374071086373,0.8926678558894313,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,6,24,2.1102194786071777,0.007155478499294013,0.11375014206088667,0.15630429546053132,0.44568654369927885,-0.0027583864299044253,0.2501440531981212,0.865942230637748,0.8862498579391134,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,7,24,2.095926284790039,0.007062087978030098,0.11975299679630796,0.16201891725694723,0.4494410866492774,-0.0028517769511683406,0.26191672761491874,0.8591177290599241,0.880247003203692,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,8,24,2.0835328102111816,0.006977635427489642,0.12495800755288294,0.16697400433319895,0.45269661044622195,-0.0029362295017087963,0.2720140209953484,0.8532209438384947,0.875041992447117,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,9,24,2.0723612308502197,0.006901780983031821,0.12964984682456995,0.17144056035512822,0.4556311662261733,-0.0030120839461666177,0.28180167250538446,0.8474658267414773,0.8703501531754301,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,10,24,2.061213731765747,0.006828441180635584,0.13433157286309136,0.17589748874066988,0.4585593965876434,-0.0030854237485628544,0.29124983564772267,0.8418730096352284,0.8656684271369086,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,11,24,2.050373077392578,0.006759606854573915,0.13888443027701747,0.18023173625461877,0.4614070248344071,-0.0031542580746245236,0.2999318058635783,0.8367007793329834,0.8611155697229825,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,12,24,2.0401766300201416,0.006687381758493203,0.14316673367100852,0.18430842066441558,0.4640854324798214,-0.003226483170705235,0.30847231100466255,0.8315814385827388,0.8568332663289915,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,13,24,2.030531644821167,0.0066275553444504086,0.14721743401240522,0.18816462266862258,0.466618981779225,-0.00328630958474803,0.3162954678917314,0.8268642767155131,0.8527825659875947,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,14,24,2.0217041969299316,0.0065728558533160834,0.15092478508127885,0.19169396165131314,0.4689377799897954,-0.003341009075882355,0.3237656245783761,0.8223347100917143,0.8490752149187212,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,15,24,2.0122201442718506,0.006510247845459022,0.1549078969832025,0.19548582054104838,0.4714290554528145,-0.0034036170837394167,0.33078839350570977,0.8180535474492426,0.8450921030167975,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,16,24,2.0025289058685303,0.0064469701488604194,0.1589780227427589,0.19936051523297021,0.47397475456593446,-0.003466894780338019,0.3377269898391266,0.813801579109351,0.8410219772572411,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,17,24,1.9942978620529175,0.006395434515374352,0.16243489606149647,0.20265140339958512,0.4761368890702593,-0.0035184304138240865,0.34431582998904353,0.8097432741375234,0.8375651039385036,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,18,24,1.9854323863983154,0.006341081760203824,0.16615821802829,0.20619594642191752,0.4784656764317976,-0.0035727831689946147,0.3507683717172709,0.8057491100105101,0.83384178197171,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,19,24,1.9789292812347412,0.006296835128812364,0.1688893917691299,0.20879598018537107,0.48017391518916475,-0.003617029800386074,0.35664297596677347,0.8020953958434286,0.8311106082308701,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,20,24,1.9701770544052124,0.006240183682595559,0.17256515150073873,0.2122952447197419,0.48247295429546955,-0.0036736812466028794,0.3623932851928364,0.7985027957416077,0.8274348484992613,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,21,24,1.962644338607788,0.00619477560120205,0.17572874105767397,0.21530693143111573,0.4844516516638387,-0.003719089327996388,0.3677537035526041,0.7951391679746357,0.824271258942326,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,22,24,1.95640230178833,0.00615581591196547,0.17835027133003536,0.21780258636442626,0.4860913128644044,-0.003758049017232968,0.37294014933247144,0.7918711073574591,0.8216497286699647,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,23,24,1.9496972560882568,0.006112083246475919,0.18116625604603623,0.22048335882115025,0.48785259745794585,-0.0038017816827225197,0.37796149771967225,0.7886941753812613,0.8188337439539638,8192,1.7881393432617188e-07
llama32_3b,q_input,23,3072,128,24,24,1.9424920082092285,0.006067125720383333,0.1841923156450215,0.22336411920996568,0.4897452753977608,-0.003846739208815105,0.3826696748921698,0.7857037133091774,0.8158076843549785,8192,1.7881393432617188e-07
llama32_3b,q_input,24,3072,128,0,24,2.5523972511291504,0.009183747269760428,0.0,0.04193992325517752,0.36521257240250493,-0.0007322294312556016,0.0,1.0,1.0,8192,2.384185791015625e-07
llama32_3b,q_input,24,3072,128,1,24,2.3663363456726074,0.00790368725697307,0.07289653104517012,0.11177917938274454,0.4114863738254494,-0.002012289444042959,0.16727593064157034,0.9125371605356297,0.9271034689548299,8192,2.384185791015625e-07
llama32_3b,q_input,24,3072,128,2,24,2.3338241577148438,0.0077022377393660855,0.08563443379262867,0.12398285546654277,0.41957223434349566,-0.0022137389616499444,0.18893859599861498,0.9005894758442301,0.9143655662073713,8192,2.384185791015625e-07
llama32_3b,q_input,24,3072,128,3,24,2.3102927207946777,0.0075458788088900546,0.09485378117664423,0.1328155441288099,0.4254245601535226,-0.0023700978921259754,0.20749543938762458,0.8902272522296626,0.9051462188233558,8192,2.384185791015625e-07
llama32_3b,q_input,24,3072,128,4,24,2.2884507179260254,0.0074127895978947965,0.10341122765523986,0.14101409195883294,0.43085671959047356,-0.0025031871031212334,0.22352996837962527,0.881175369390438,0.8965887723447601,8192,2.384185791015625e-07
llama32_3b,q_input,24,3072,128,5,24,2.273031711578369,0.007313335192376367,0.10945221768562603,0.1468017233309594,0.43469146411200454,-0.0026026415086396627,0.23595986664704247,0.8740938927557825,0.8905477823143739,8192,2.384185791015625e-07
llama32_3b,q_input,24,3072,128,6,24,2.2571864128112793,0.0072143658624508195,0.11566022420188445,0.1527493665303583,0.43863222859896867,-0.0027016108385652104,0.2473267380839122,0.8675674394051957,0.8843397757981155,8192,2.384185791015625e-07
llama32_3b,q_input,24,3072,128,7,24,2.2441821098327637,0.0071313877999498836,0.12075516111766535,0.1576306221829014,0.4418664304975088,-0.0027845889010661463,0.25797135382935343,0.8614108463274923,0.8792448388823346,8192,2.384185791015625e-07
llama32_3b,q_input,24,3072,128,8,24,2.2321767807006836,0.007055572281358662,0.1254587115257255,0.16213690604782063,0.4448521851616164,-0.0028604044196573683,0.26735249655819504,0.855948306524293,0.8745412884742745,8192,2.384185791015625e-07
llama32_3b,q_input,24,3072,128,9,24,2.219625473022461,0.006979079859192187,0.1303761700728502,0.1668481267608684,0.447973726023063,-0.002936896841823843,0.2762608560814108,0.8507285959215132,0.8696238299271498,8192,2.384185791015625e-07
llama32_3b,q_input,24,3072,128,10,24,2.2068405151367188,0.00689908823784246,0.13538517009433443,0.1716470497058664,0.4511533762615368,-0.0030168884631735695,0.2848071787458483,0.8456907361761459,0.8646148299056656,8192,2.384185791015625e-07
llama32_3b,q_input,24,3072,128,11,24,2.197547674179077,0.006843926903649434,0.1390259987128148,0.17513518225150243,0.4534645284945853,-0.003072049797366596,0.2925821523445211,0.8410813561454556,0.8609740012871853,8192,2.384185791015625e-07
llama32_3b,q_input,24,3072,128,12,24,2.188310384750366,0.006786201749014985,0.1426450628787178,0.17860246314403194,0.4557618649267691,-0.003129774952001045,0.2999900910213087,0.8366659482605296,0.8573549371212822,8192,2.384185791015625e-07
llama32_3b,q_input,24,3072,128,13,24,2.1782870292663574,0.00672571566233216,0.14657209871907323,0.1823647994026225,0.4582546979059515,-0.00319026103868387,0.30698424240596095,0.8324756798814239,0.8534279012809268,8192,2.384185791015625e-07
llama32_3b,q_input,24,3072,128,14,24,2.1673641204833984,0.006659586007998812,0.15085156923571275,0.18646478925422139,0.4609712519866884,-0.003256390693017218,0.31366485544656036,0.8284534655328805,0.8491484307642873,8192,2.384185791015625e-07
llama32_3b,q_input,24,3072,128,15,24,2.1584622859954834,0.006605251746188681,0.1543392059991425,0.18980615479945095,0.46318515995614046,-0.0033107249548273493,0.3200939133677766,0.8245641798139326,0.8456607940008575,8192,2.384185791015625e-07
