model,seed,site,layer,column,selected_directions,group_count,other_groups,changed_target_coordinates,unchanged_G,unchanged_source_order,unchanged_D,original_target_sha256,new_target_sha256,D_sha256,column_sign_transitions,column_crest_factor
llama32_3b,1,qkv,24,1,24,24,0,48,True,True,True,f1da3cea55777f031a8731f9c92e6555c612a222d40aa3088d0901b22a5f8a3d,4cd842446ddc0d22d79fd8d8fd5bf69d34ad5f1f5c10693704b9f6946f25d17c,a576d57699ebd3f70401b732791d8829269605bbc58400e9e933a319ac7d56ad,127,1.0
llama32_3b,1,qkv,25,1,24,24,0,48,True,True,True,16e53a4df839fd9d11f4b0026c136344097daafd7ab27c16a8c40b876dada8b3,73521c59aa79bf72444d49381ca5bef2e88d8b18e720d2ecfc57b47b7e06636c,f626ab4903f7a59d4c9f5cc8a1a243ec08efb7dfe903f7df833df66866b08524,127,1.0
llama32_3b,1,qkv,26,1,24,24,0,48,True,True,True,a0273603314eb48f49730c833207554e304e1b52f06334bab87333e52d8e2128,4bd0b95c56bc4b546dc507eadd7c0a52cb57f9e71edf68627c6fe61f49dcd85d,baed961180560ecbcf12578452afe5b6c4033354e10c8fca29a10e8587890a06,127,1.0
llama32_3b,1,qkv,27,1,24,24,0,48,True,True,True,8b3c290a85deaf7ccbfda30e582be8813357f0b52c0e1bcbb851eccc610a7447,e4513c4aa24ccecba7ad1d997636270fd00721ef74358c196e9da6d3414b4e4d,ec8c8ebd23a2b50b9133ab7732dd74c38270791daa8ab83c32f8ce7c65619e92,127,1.0
llama32_3b,1,down,0,1,64,64,0,128,True,True,True,ad07164981979ace6f1312051012aef50bd07d18d9e481e8c46da4d331f7c38a,e26c50ea13d02ce379b605cc7763df023f8f27e9d6a9d4fc87ec5d0d43893a22,be818a5ef9ff1876762ec1371226e31d5f6e731d5e884bf72dcf0d636a47d37a,127,1.0
llama32_3b,1,down,1,1,64,64,0,128,True,True,True,1a890d873c6e3e3ad09f464c1c22e1e56f7e1018134ce12339cbc114f4b5792f,15ed13198fe550e36d4833c0b9610cf58c7c041d2a43f65aad8cc1c1480e0dca,83a19c45932963dcd878f448cef8d97f305af41678640531354214338061ff0d,127,1.0
llama32_3b,1,down,2,1,64,64,0,128,True,True,True,49a89e8e42c60bff9c8222defbba8adfe53175a96c13f77030ca643da33a861c,8c39e0873d21d799a5402840a9a009a66fcd7a4c4001c36a8eff74e453da3644,05de4340101a99810fcb0916e89cd639e1a5f5c3b5381ba26cc01c8d270f16e7,127,1.0
llama32_3b,1,down,3,1,64,64,0,128,True,True,True,957f34ed05c81953a266d9c377a47e87b6bc7199d8a3c65f6e9f665dd4922ea7,50e6ed74055ebe5b34a9f421e5661abd7ae27e013b30d36e4a9457b52d7a006a,b7d38b75e90c25d161df6edc806e18fa5bdfbbaa6da9b36e02a49ef499afbf1b,127,1.0
llama32_3b,1,down,4,1,64,64,0,128,True,True,True,5b0b7e7c8cbd9502bd12ead893b3a65deca743dd2b6baa589d63945e5db44d3a,562c10f8ea8064b4a50145fb56e1ae6e7ab91c2369929233117ee817c7d25588,9ef31d33aa161d76fdfdd02d445a9299ba3f0cf08a03c9cb127254380c5203cd,127,1.0
llama32_3b,1,down,5,1,64,64,0,128,True,True,True,3a32a3ffb9b47d10934c1043fc9b3fedc4ed556a4c84320575534111e5e7beac,6b160c58a01f78bb59c50dad4be6b6c26ab9690b48c1ee2236642acdc47f6fff,75547757ad3e28bc3d1b84f288be58693fb8f038f85756d789479e9f712d76d8,127,1.0
llama32_3b,1,down,6,1,64,64,0,128,True,True,True,11cdd48251d51e6b6dafe49f9c07022d6937c08436a4d9aca307a817b469aa48,233ba9f82bf2843f4516a3d6564f2a3645156b199e7dfd8f16e794408535bddc,dcc7f3cab0d930c038d038f2f108dc50a8cb4d776086b47fc83683e06cda707b,127,1.0
llama32_3b,1,down,7,1,64,64,0,128,True,True,True,d79d4a24bb807aaed225b0dc25d192a961fada465356d897049690fb84f7ae2b,d5b924ade595e05359dfbe5cbb056735afd2fb8706eb142fd1346d6a72f6bd4c,50e331c0c53ff8445c0e8976887e8865eae934fdcd46c485a98208243ef061e9,127,1.0
llama32_3b,1,down,8,1,64,64,0,128,True,True,True,d0669df6a8c128ae2f4d31dea75372288c182e19171da3452bf5fa1842c93a12,571027c13d5a21ce4903143aaa6d2d61277f2ecc17b2332389b3a0079ba2fb98,cd7bd63286c48ea131ad45c0d302c2e2e948f2c266422de7b13bf0ec4578737f,127,1.0
llama32_3b,1,down,9,1,64,64,0,128,True,True,True,9a14c3b31065c098de0fd8b309092d278cb37a9623bc5760a56b05c8b612ebaa,5feac688c8b6d7a196df4d715dadb5ffb1b7bffa2730d133cdd86c1e06d1460c,67b63ed69ee504ef3d40e92ae01d0c9ec9ca15373dd1466a3a946f4dac348839,127,1.0
llama32_3b,1,down,10,1,64,64,0,128,True,True,True,fc06200a6e58cde646b6aab9125ac0b7eb9a09025e5fd9e02f52fac1bd54ee1c,15139c33feaa4a32efc6184d65f3f5072f8dd1abc8a8a62576a89dca3ad059a8,0a6635bb29ebe1fd5371cf4991476288f4f69f82076c1f17decdd40f70975793,127,1.0
llama32_3b,1,down,11,1,64,64,0,128,True,True,True,5309b0c9af555a4a72fe4a373ff64633909264dacecf273e6854602f8e13edad,73fd2da37e8c8c5a67722a40484036eb485016d0b6ae9f2c9b3dc63d7a976773,aad2fc287a25eb9a8c20190860d79e14cf7f7814e8f5bf3d94bbbec6fb21b5d0,127,1.0
llama32_3b,1,down,12,1,64,64,0,128,True,True,True,6cc8f8a1b626c03fc1ffa173cf2511d6648a3e8f8edafc8188bd6d3edb62c77f,266b810bb7aaf846cc96638cb72052152f47840d3e26258ff96110529b5a6506,5f82ef096aa54816e96b122a3b47b26f2c7eba82f51bdf5adbdc9a758202488e,127,1.0
llama32_3b,1,down,13,1,64,64,0,128,True,True,True,1bae49a693956974924e47fefff387f6828f9a91886df3e1be9a83861e7f5b23,cc02e9a2b5ded55057a75800f64a2e5219aa7f25d2904e336b65acb42779e1ac,2c99b56702f7ddc0a6d3278615b94a735f64cc933d9f6a52d92228d1aa96947f,127,1.0
llama32_3b,1,down,14,1,64,64,0,128,True,True,True,47e3349eeaa80cc75bf7346b8806bfce49dee358b4f60fe975c0d44f57e32f4d,99be3c154cd7f3bc207b4fa61be35457981cebff9f24d8f93cbfa80459cdbd2a,2ef57bd198231fab03ef818a8d8ac9ce851d40683ef565ba8e9f04d17a28f788,127,1.0
llama32_3b,1,down,15,1,64,64,0,128,True,True,True,c7ef8f5abd4a67e72be5551f35fdcec027bb0c6c6a16c1ed12167e66b9e80e2c,9bcd69ab7e7759f216d4e63579bb2d803a8239df62f2363faff6ff43ef894b0d,8a9bebbec6cea1a6a25ff116cb4997941eb885030bf53d86bfbfadbcdc48f325,127,1.0
llama32_3b,1,down,16,1,64,64,0,128,True,True,True,8781b06aff658195b598aac51adc18f3228c7c7ee4addf273d8edea4bc62780e,3951f0bda1b0c2ce88e1e196bcd56c3a90bfcdb0578564035c361f5c534e83d1,7190b3fad1981309837c9f665ab9611434b8759f39aaaf02a7b7bdc8b83443da,127,1.0
llama32_3b,1,down,17,1,64,64,0,128,True,True,True,012c61ba7be5da40f7c0e0a414db6ba2c98da703f6a7a73d1d984a65784fdea3,588d58f99294e5c0863d526d3b0d7e7298af6d03fb05e55726b17e778880b038,8a05c6a44f05caca650614c747d4f078dbfc2deed1d84a14dc4e36640a73763a,127,1.0
llama32_3b,1,down,18,1,64,64,0,128,True,True,True,db6c762ed313af086142569bac5a3b18c679716f165a729fb4136bb7a96c367e,e7b742ede4ab3e66adef032e8579c1aadda3d4a16f699d87bbd88945c9730904,656047edba0dbd6fd08b4abb831f6da69858a86f2e9ea37b7203956d4fb9eecd,127,1.0
llama32_3b,1,down,19,1,64,64,0,128,True,True,True,c2ae5f22d02abc102d5a2e6c40f68683ad8cd2af192e0789cfeaba17425ac98f,3b6840154cc7384bb4936f61cdc713c237202b0c921f3b664365df3e65893d83,1dd591986121381b5485da5a02f0e6c5ebb5f1317e451ee9641e0ed03641b80e,127,1.0
llama32_3b,1,down,20,1,64,64,0,128,True,True,True,0b7a3d5ed080df9c0a8b91421c4755ca67a385a9a17b43b4380183f47281634a,1c09b10fa0f4b9b3afd9a36fe8ff9dde91ba222b00a962e3ef7bd4a2ff5a703d,47e5b445f0799b57ccf7fa781f7d7b4e6697b915ad50e0b440e83e6a22b89aab,127,1.0
llama32_3b,1,down,21,1,64,64,0,128,True,True,True,45269c533b08c9c4241ff946bcd684327aaa77e948390f2d091d127e2eb366c7,792e6283177ae42037f406c2b6b70a861784625e8e506faa454cdec7d1f74355,6833902055977c2ce34488a86814a2211062dabea3cbc9702143e8b18bab66e3,127,1.0
llama32_3b,1,down,22,1,64,64,0,128,True,True,True,f0a929b2608399d7ed078d265b8a3da7611befb85269bb3024c7d220f9268c3f,54cd2a85adb469abf49eccb496115010496325967573b65c10eef9bd30acee35,dc638e219e38b9f19977bc1746c163b6575a16ec1a0d0fd239ff4a80ea749f0d,127,1.0
llama32_3b,1,down,23,1,64,64,0,128,True,True,True,e6f90c2174b43178e2faddf43f16a6dce38fafa5e0b19a08341fcf8f996c0ad1,6f027f1c317aaea037d2e05108a442cbd04b3eb82f956160f8e0267cbb2211ca,8db1786732aa7a12d7d53d0209a44ac1e36aa8dc79a3400ed35e47f713e20ffd,127,1.0
llama32_3b,1,down,24,1,64,64,0,128,True,True,True,f1fa0a4d8a869216ec203ddb6f916e2bb0f4c5954e8b26c2be2dc3bf83fab676,f2f183d2403178b7ecf2071e2d88e591e95ce89d9ecaa74f38b842983418b15c,ee285480a048b719f45b40175ac62e90585b3c957360d5d8cfc1030cfae6c12d,127,1.0
llama32_3b,1,down,25,1,64,64,0,128,True,True,True,c8b3a36e0211805eab885a160c3e9d4fe7eaae1991cd007a24856a8427ecf84b,151c3b59216952ca137751194f972a1cd4271d665b31d6b1bf7d96829ec9efaf,1f66a38cb846b04d022818044c218d891ee269dfc316e8fba7e60f48be52004e,127,1.0
llama32_3b,1,down,26,1,64,64,0,128,True,True,True,25cf297802926c484caa39b4450888237947d28e556b3988fa3f6897dc82f09f,1ddd3a057dedd0da98b1e3b2e86dee97d425e549de7e55f52cd1c916ae2d6eed,6624177265e3f804be269c394c2d76afa7cc3697dd6811024a63c2b3902cf363,127,1.0
llama32_3b,1,down,27,1,64,64,0,128,True,True,True,570d053eff3b903a0b99d7d80def5ca9f4e822fe4cb0f0b5ac9692cc2368d651,7fa86ede5ccf9e4ac7a1eb4ce048e91d2c2538c8e48e18a846993f6f4372652f,b445697ad924c5af94cffcd9dceaa6279667fcc2ca78e7cbff1eb4f94f8d215b,127,1.0
llama32_3b,2,qkv,0,1,24,24,0,48,True,True,True,5abf485a3546fed9ee3f54f4b4ce98c90807fc9150a6d5a790c102da8bd54208,e0912a6451f4caf78f2e0127b4733cc57cb6433720b798517450338d59d83360,0384d76c6cde97d4409d8e717ef90793fe362fbeb714c836f4e9d86b3d10e476,127,1.0
llama32_3b,2,qkv,1,1,24,24,0,48,True,True,True,3f3bb807eddb3a71734ae1a3e9a1b6ef3cae0e471ca72ca7b69c1f02d3e45e84,83807e36d9994f43edf3ef58d26f675b545d83413654e4a664b3df0d1a86a501,6e2029094918fc62eb5870f10f1ffd944838d5457ad31640aac4e84925093065,127,1.0
llama32_3b,2,qkv,2,1,24,24,0,48,True,True,True,e6eb0f6df3063b70071f86ac393592080b01731ede2abb5cd0c035619cfbcdc1,c8fb777ef462ba6830e4adb4d735047cb5646fe792d4f275e433dc3f2dbc7fc3,4401d41106ff6bedb5b8ce9856073842d19e56627f5a566d795bde22e409f79e,127,1.0
llama32_3b,2,qkv,3,1,24,24,0,48,True,True,True,a52068676fe0aa410d95d70352cab474cf35c25f990cf190efe3286b55e34cce,b961d3f3dd4d4b7b8b64a3e3e3a6262cc3755a7a2080d2d9a677245717962420,c06457fead328a300cc498f4ae87123c27c3a482433e80f13dab147e3d896db4,127,1.0
llama32_3b,2,qkv,4,1,24,24,0,48,True,True,True,5fa9a2bbd99d0ac2c58a9b492f5ee37af6b03ec5beb81035d06de117027f2777,bf3c4d5b8536efc6a554f034918301479d9a22223f61f7af3e2a1d6502a7da9a,ff0af5c66ebd305f83461f78c41b2ae4b034b5340c0400ed2eb65bc6e1bee8bc,127,1.0
llama32_3b,2,qkv,5,1,24,24,0,48,True,True,True,49fedc3099b2c671de3c5bf8eade244cf0b4d05e6937acfa17766975b7ed09c0,b898cbdfd49579dc117a12947292597ac4f2d7cd4df5fa7a98cdc18c7f8edfd6,d6d98bd742cb4eacee8777afdbfba76f808493a338bdf3a72e7fc52cf65f2e10,127,1.0
llama32_3b,2,qkv,6,1,24,24,0,48,True,True,True,5b776b57f22e1bb20fd28891def2faa41c887fe3006ed4fadd27167f1265ae99,8304e75d4e793fd78de57c19ec215f439e9b8ff4abe1dcef75e44c99a1f9b838,5acb8d1ce075f83b8a1d9d1a6ebc9f733f653044420a8b7c340f2ab3688be2bb,127,1.0
llama32_3b,2,qkv,7,1,24,24,0,48,True,True,True,83a949526d2097c9ee3dbed36912319f5d1d03ab11400e1bb3cfb1f87bc0a55d,36877d1b956c9ba1a062f9acd4ce5888ebe6e3e54c6e458cdf3ee6aca87f00db,0fa585e2602f0b89a403a7c577c9049101e742bd5e6eefa6aeea8f9273f23a9d,127,1.0
llama32_3b,2,qkv,8,1,24,24,0,48,True,True,True,9742951d2db7462c3f8d5e8643b71e7197a36a97bc36704fdb4f81fb4fd1eb47,f9ecdaa81c5bf74dc88f265d7676834805c0a18048138513106f4bc3b53f9605,e2d4e26db1dad026e8270d8c87d7e80eff694fa455730d84cf49e09ee5821b2e,127,1.0
llama32_3b,2,qkv,9,1,24,24,0,48,True,True,True,7311b7629693e269563b6c521f1fca2b4b69a4c3c8aaede14aed9d4d8063fa47,ea377d098ccc24d76efc558ca4cf9d57859062e84d4f2a46b7a40fe9f801fb14,5ae8c75dd3d8b1d0f5f92ae1a8e97ae13b3d4b642db42b01ff4accbcc809fc96,127,1.0
llama32_3b,2,qkv,10,1,24,24,0,48,True,True,True,8b6093dd48a30240bf3427638697e2b4e1d8f2ec54efa3feba2931a0c7bdab0d,594bebd587dea1df958dcc28497b3f92c833adacc2e900c4556f8b5f1a543298,108fc0a031fee77c2490b6ac339d9bc08b8a44e0117db95b4bc2d3c18ae0d446,127,1.0
llama32_3b,2,qkv,11,1,24,24,0,48,True,True,True,0a58191b54036a0f183912dbdb1f5ac063157d8e5f159a0040ae10fb2280de99,60dc9e269889db2a793f5977f2a01c14737767f037e20bdbdcd405a46944a58f,d5240cf5fd23d0a44a0d69bcef4d5f6827fc02bfa141132350a9d079d2dcd3e1,127,1.0
llama32_3b,2,qkv,12,1,24,24,0,48,True,True,True,05492b64def7df3a25f4f14ebf1f0837cfd28c9dd9a72fd734a1a3bd3b2e3cf4,3e570ef06e3c907bac5c49cdbf32f6f96b2c18b9cb2a56564f6ec7f9a265089d,2d96428d63ba95168a353ee65a9ba89473b203763195a4202979dbbad61f0d13,127,1.0
llama32_3b,2,qkv,13,1,24,24,0,48,True,True,True,6f176dad87fe384469556a432118d94eaa4ca8998988645df69d82b0ddf3f686,2e0b6057721e1b37b0e1642c4d5efcd1a47ba05ee0f7a9a0e8e9c8bfee55fbc4,7b570a34471eaddcbb389458abb112e617049d3fa84d7863af8dba0d7bfa9c45,127,1.0
llama32_3b,2,qkv,14,1,24,24,0,48,True,True,True,fe96fbfd36e28c7a72a256e0d564bec26cab0e034b296a73c1ee02f4c6ddfc10,b64c7229906683b1df3ea43a0cc0afe5c9dd7e6ef8856393b0c016e485279723,6c98e53da1b4c8ec59f25939da327748abccc37c04739a03f7b5af8bc2777635,127,1.0
llama32_3b,2,qkv,15,1,24,24,0,48,True,True,True,c98ca2e9b618ad80d4a37bb38fc2ed091a57709907f74c460f836805aa122cfb,b94138898d12dc31809cfd31e53db6b728247cf7e2bac4bc3e365165c5e5bb5e,758ac9f414248abc64ac6f315fc7f02197e0f179abe8997d2724b34a6b93b54e,127,1.0
llama32_3b,2,qkv,16,1,24,24,0,48,True,True,True,cbac853f3ade81d7de0881b79c85d527ac8a24debc49d66b70426a3eeb618795,bb21897ae9fad5f9599edb83d64806b70fb11b0d8a25a6240d2bbf04c946695f,de738aaf29c09160a2d9b482caab19c76fdda3d194bf43f72ab8f03ad66b181b,127,1.0
llama32_3b,2,qkv,17,1,24,24,0,48,True,True,True,4188e20f019febe9767c531df097d95b01654df5200a6575017f08536ad34e62,6862b82f2cf64cadc5869c45452d24ece7ce60a89c05d4189090ba2bfe70c0ae,aa90cdf1ad37ac3b42c321b8e0aa20dee85750f0d13a9ec3da935dfcf563a0f3,127,1.0
llama32_3b,2,qkv,18,1,24,24,0,48,True,True,True,01e3411c3908416f7aaa239ed3ec08f264c40e8941ceb7172aa9bcafcf5d0848,3aea4ea8ce86eead1522691b829f1a3bf17750683fdad6f92c4eb7d2c6ffabc0,4f72e35002436e1967f1edc2904c6cb0ca7f4fe0586fcdcd057f4556ec8e1799,127,1.0
llama32_3b,2,qkv,19,1,24,24,0,48,True,True,True,451b13eae2b2e00476b60c588d2dcd0086386f8671fd74c943888cf5dc769a13,57db45ad44eebff4b93a118dfd8a8d921494fb7823c98e19bd6d9cb868ab83b8,c53d134dd44e9c2243807fdbf6ff757efc6ab5653cf9bbe9e62171a4811c1c68,127,1.0
llama32_3b,2,qkv,20,1,24,24,0,48,True,True,True,41fb5941a4c21ee9fd94e36663c9fbec944049740a35dfc464d037f9f1c7f564,4c0556a524e0af61eda5a4be1a00ec409d25a95f0daf173ab11292d350bf5399,b5df5207518f6c6d2a2fb4341fffe7c91403ec2a9758c0be6c80582e13c894f9,127,1.0
llama32_3b,2,qkv,21,1,24,24,0,48,True,True,True,ec3aac63910405452d82ac96b68c4d016516b242b8f0686b24d6c4dd403aa95a,df623cb44e79a0fe852498f9f2501f79fce1dd53225d116ceffd072ae66ae3d5,786aa8edb0e8fc896783d2c39f1d7c796d76f2bc633ecdf35232ebd87b41a67a,127,1.0
llama32_3b,2,qkv,22,1,24,24,0,48,True,True,True,da686c1ab58352d695478faaa9aae4fb781424f884ae3aecf7ec15cb285eadee,fd693aeec44ec22f2a2ff5850bcea60078edf72969cf7a82c21d88d4191d6e9d,e2de5d51187c4c283a824dc3280de2c65b9f32550a0f9e90ad8f5f099347036a,127,1.0
llama32_3b,2,qkv,23,1,24,24,0,48,True,True,True,b2ffc729c2cb07d48e7b9fc651e444be6dcd89a4ff927805d0b7a39c168c05da,6a375ee7afda5b75a79b9d6dcc069bbcfc235f6f18162edde1c245e00017aa37,3a30e360edc73c8148f15b4569f24459de07a96338303820761afa33f57870e1,127,1.0
llama32_3b,2,qkv,24,1,24,24,0,48,True,True,True,f1da3cea55777f031a8731f9c92e6555c612a222d40aa3088d0901b22a5f8a3d,4cd842446ddc0d22d79fd8d8fd5bf69d34ad5f1f5c10693704b9f6946f25d17c,a51ebf4f2f2dbe11bb284f01108de244459a99d69e99a590b61953507d38b73f,127,1.0
llama32_3b,2,qkv,25,1,24,24,0,48,True,True,True,16e53a4df839fd9d11f4b0026c136344097daafd7ab27c16a8c40b876dada8b3,73521c59aa79bf72444d49381ca5bef2e88d8b18e720d2ecfc57b47b7e06636c,ec51fc97b18caff7e8257d222d45e35553c79fcba3f0f7c2d74b7158a2686dd6,127,1.0
llama32_3b,2,qkv,26,1,24,24,0,48,True,True,True,a0273603314eb48f49730c833207554e304e1b52f06334bab87333e52d8e2128,4bd0b95c56bc4b546dc507eadd7c0a52cb57f9e71edf68627c6fe61f49dcd85d,0a386a747bece70bd98c06fad5bdf44d04d9b503be1f305e869a01c5ac32aba3,127,1.0
llama32_3b,2,qkv,27,1,24,24,0,48,True,True,True,8b3c290a85deaf7ccbfda30e582be8813357f0b52c0e1bcbb851eccc610a7447,e4513c4aa24ccecba7ad1d997636270fd00721ef74358c196e9da6d3414b4e4d,39a50afeee68696bb1aef84831092651988ef1b38ee4007fc78ae013ae4339d8,127,1.0
llama32_3b,2,down,0,1,64,64,0,128,True,True,True,ad07164981979ace6f1312051012aef50bd07d18d9e481e8c46da4d331f7c38a,e26c50ea13d02ce379b605cc7763df023f8f27e9d6a9d4fc87ec5d0d43893a22,af56359034263a4d59b1f1a4cc73ef24ce4c97683aef9f380af036bdaefbba45,127,1.0
llama32_3b,2,down,1,1,64,64,0,128,True,True,True,1a890d873c6e3e3ad09f464c1c22e1e56f7e1018134ce12339cbc114f4b5792f,15ed13198fe550e36d4833c0b9610cf58c7c041d2a43f65aad8cc1c1480e0dca,868d4f0fec9b40c9d775e7cbc4c2d289f98bb360717ca472964626718bce4b19,127,1.0
llama32_3b,2,down,2,1,64,64,0,128,True,True,True,49a89e8e42c60bff9c8222defbba8adfe53175a96c13f77030ca643da33a861c,8c39e0873d21d799a5402840a9a009a66fcd7a4c4001c36a8eff74e453da3644,b2aac989c356c7b1bbdb4f895515f90d9a0a209bac373a9da165ab570f1de74f,127,1.0
llama32_3b,2,down,3,1,64,64,0,128,True,True,True,957f34ed05c81953a266d9c377a47e87b6bc7199d8a3c65f6e9f665dd4922ea7,50e6ed74055ebe5b34a9f421e5661abd7ae27e013b30d36e4a9457b52d7a006a,d3b81efc19e9205a45de141a91dcc697582e84b82e56d776e516cd11f77fc7e0,127,1.0
llama32_3b,2,down,4,1,64,64,0,128,True,True,True,5b0b7e7c8cbd9502bd12ead893b3a65deca743dd2b6baa589d63945e5db44d3a,562c10f8ea8064b4a50145fb56e1ae6e7ab91c2369929233117ee817c7d25588,3848b2aa7dbff176759b1bb32537cb9a460d96a251a2f6fd38b959ec6533dd93,127,1.0
llama32_3b,2,down,5,1,64,64,0,128,True,True,True,3a32a3ffb9b47d10934c1043fc9b3fedc4ed556a4c84320575534111e5e7beac,6b160c58a01f78bb59c50dad4be6b6c26ab9690b48c1ee2236642acdc47f6fff,37a53bcd8abfb98e762f725cddea637f85d904eca03fc74574dfce786c6ace2f,127,1.0
llama32_3b,2,down,6,1,64,64,0,128,True,True,True,11cdd48251d51e6b6dafe49f9c07022d6937c08436a4d9aca307a817b469aa48,233ba9f82bf2843f4516a3d6564f2a3645156b199e7dfd8f16e794408535bddc,570ddb6f9f0c88030540548b3b8ebdcf199b927b4b93288082891715cd51d3f3,127,1.0
llama32_3b,2,down,7,1,64,64,0,128,True,True,True,d79d4a24bb807aaed225b0dc25d192a961fada465356d897049690fb84f7ae2b,d5b924ade595e05359dfbe5cbb056735afd2fb8706eb142fd1346d6a72f6bd4c,bdcf71e0ecd36ebfface8e26db0aefa5f7568d3086f105c72b96e3c58504aed1,127,1.0
llama32_3b,2,down,8,1,64,64,0,128,True,True,True,d0669df6a8c128ae2f4d31dea75372288c182e19171da3452bf5fa1842c93a12,571027c13d5a21ce4903143aaa6d2d61277f2ecc17b2332389b3a0079ba2fb98,0cf6bd8aa5342b658c468792182cf26b5fb24ef46ac95175703cb23bae6d45bf,127,1.0
llama32_3b,2,down,9,1,64,64,0,128,True,True,True,9a14c3b31065c098de0fd8b309092d278cb37a9623bc5760a56b05c8b612ebaa,5feac688c8b6d7a196df4d715dadb5ffb1b7bffa2730d133cdd86c1e06d1460c,caa795f1615a34c29b7df5cfcbefac5c85c8f020d639a878365acb53d30cf6b5,127,1.0
llama32_3b,2,down,10,1,64,64,0,128,True,True,True,fc06200a6e58cde646b6aab9125ac0b7eb9a09025e5fd9e02f52fac1bd54ee1c,15139c33feaa4a32efc6184d65f3f5072f8dd1abc8a8a62576a89dca3ad059a8,95100a510fd7a43a1a767aeb80bc3977341af1eefcb8e732f35bf2f5fd08e7d3,127,1.0
llama32_3b,2,down,11,1,64,64,0,128,True,True,True,5309b0c9af555a4a72fe4a373ff64633909264dacecf273e6854602f8e13edad,73fd2da37e8c8c5a67722a40484036eb485016d0b6ae9f2c9b3dc63d7a976773,463e07b2f9b552836787fcf8c89e9e65164b7eea4bcaaaf29af92ef154ed5d77,127,1.0
llama32_3b,2,down,12,1,64,64,0,128,True,True,True,6cc8f8a1b626c03fc1ffa173cf2511d6648a3e8f8edafc8188bd6d3edb62c77f,266b810bb7aaf846cc96638cb72052152f47840d3e26258ff96110529b5a6506,9534232af547d5bf1f4ae230be7688217b67dd795b7977bc98b8f76c76e3465c,127,1.0
llama32_3b,2,down,13,1,64,64,0,128,True,True,True,1bae49a693956974924e47fefff387f6828f9a91886df3e1be9a83861e7f5b23,cc02e9a2b5ded55057a75800f64a2e5219aa7f25d2904e336b65acb42779e1ac,dd5ac03759843529bd98876d264840e53c7f2547c2a2a7d241e1c59ce6d15022,127,1.0
llama32_3b,2,down,14,1,64,64,0,128,True,True,True,47e3349eeaa80cc75bf7346b8806bfce49dee358b4f60fe975c0d44f57e32f4d,99be3c154cd7f3bc207b4fa61be35457981cebff9f24d8f93cbfa80459cdbd2a,2a500a44deccbe9aefe232340d92546e3fe7fb071eda945ad23dae9e65003fe4,127,1.0
llama32_3b,2,down,15,1,64,64,0,128,True,True,True,c7ef8f5abd4a67e72be5551f35fdcec027bb0c6c6a16c1ed12167e66b9e80e2c,9bcd69ab7e7759f216d4e63579bb2d803a8239df62f2363faff6ff43ef894b0d,a0babe3ab30adc85d234b7bf4908ee7c774c88c61b2ade825b710e8ebbc8741a,127,1.0
llama32_3b,2,down,16,1,64,64,0,128,True,True,True,8781b06aff658195b598aac51adc18f3228c7c7ee4addf273d8edea4bc62780e,3951f0bda1b0c2ce88e1e196bcd56c3a90bfcdb0578564035c361f5c534e83d1,29b445634422bc0ef1930f25efd3654d66811ad4619f2380cad2f9b89cb64be9,127,1.0
llama32_3b,2,down,17,1,64,64,0,128,True,True,True,012c61ba7be5da40f7c0e0a414db6ba2c98da703f6a7a73d1d984a65784fdea3,588d58f99294e5c0863d526d3b0d7e7298af6d03fb05e55726b17e778880b038,b75b2efbb1efad383393a0c943fd0f0f87f82400926af9ca81fafd7d2732e2a0,127,1.0
llama32_3b,2,down,18,1,64,64,0,128,True,True,True,db6c762ed313af086142569bac5a3b18c679716f165a729fb4136bb7a96c367e,e7b742ede4ab3e66adef032e8579c1aadda3d4a16f699d87bbd88945c9730904,bb6141b3f91fbfa6600e41727a53a45616b5e4c99a115a1f2216ff1a7e2dda53,127,1.0
llama32_3b,2,down,19,1,64,64,0,128,True,True,True,c2ae5f22d02abc102d5a2e6c40f68683ad8cd2af192e0789cfeaba17425ac98f,3b6840154cc7384bb4936f61cdc713c237202b0c921f3b664365df3e65893d83,210ddb1afa2e2390296ed87fa684e6e6012e70b740cccb5eab6d6ee58ec08ac1,127,1.0
llama32_3b,2,down,20,1,64,64,0,128,True,True,True,0b7a3d5ed080df9c0a8b91421c4755ca67a385a9a17b43b4380183f47281634a,1c09b10fa0f4b9b3afd9a36fe8ff9dde91ba222b00a962e3ef7bd4a2ff5a703d,4522a63328fa72b18b36982ef4e93f079e31403cb560a118e61818f4c31a3e33,127,1.0
llama32_3b,2,down,21,1,64,64,0,128,True,True,True,45269c533b08c9c4241ff946bcd684327aaa77e948390f2d091d127e2eb366c7,792e6283177ae42037f406c2b6b70a861784625e8e506faa454cdec7d1f74355,3d187bf0bc001eb46c898ee900794f609f8baa02ab3806c220ec21f96975aa80,127,1.0
llama32_3b,2,down,22,1,64,64,0,128,True,True,True,f0a929b2608399d7ed078d265b8a3da7611befb85269bb3024c7d220f9268c3f,54cd2a85adb469abf49eccb496115010496325967573b65c10eef9bd30acee35,a84ee886f6b588ea5d9fc5a397aeff3c4d285a3aae05b52452834d9ebfa7d9f2,127,1.0
