model,site,layer,method,seed,n,k,group_size,evaluation_tokens,evaluation_rule,f,subspace_projection_fraction,selected_numerical_rank,top8_angles_include_null_completion,sqrt_one_minus_f,mean_group_range,relative_quantization_error_nmse,paired_hadamard_range,range_over_paired_hadamard,range_reduction_vs_hadamard,nmse_delta_vs_hadamard,angle_1_degrees_vs_A_top8,angle_2_degrees_vs_A_top8,angle_3_degrees_vs_A_top8,angle_4_degrees_vs_A_top8,angle_5_degrees_vs_A_top8,angle_6_degrees_vs_A_top8,angle_7_degrees_vs_A_top8,angle_8_degrees_vs_A_top8,angles_mean_degrees_vs_A_top8,factor_file
llama32_3b,down,19,B_top1,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.12325670461664849,0.12325670105693191,128,False,0.9363457136033418,0.3682968659323933,0.007096766582757757,0.4387808034669547,0.8393641267401762,0.16063587325982376,-0.0025841179895053695,19.794923825440176,37.23970728884877,75.69649149535975,83.43238286798167,84.46224385938426,85.85919401663534,87.54609752181156,89.95748730834457,70.49856602297577,activations/llama32_3b/e27/factors/B_top1/down_layer_19.pt
llama32_3b,down,19,B_top1,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.1232567046902165,0.12325670105693191,128,False,0.9363457135640572,0.3682804896544525,0.007098414304846621,0.43871104834724406,0.8394602575929542,0.16053974240704583,-0.0025781653189193305,19.794923825440176,37.23970728884877,75.69649149535975,83.43238286798167,84.46224385938426,85.85919401663534,87.54609752181156,89.95748730834457,70.49856602297577,activations/llama32_3b/e27/factors/B_top1/down_layer_19.pt
llama32_3b,down,19,B_top1_no_bos,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.12325670471013715,0.12325670105693191,128,False,0.9363457135534198,0.3683260693537562,0.007098886592249823,0.43863657065992356,0.839706704800318,0.16029329519968205,-0.0025739407019478707,19.794923825440176,37.23970728884877,75.69649149535975,83.43238286798167,84.46224385938426,85.85919401663534,87.54609752181156,89.95748730834457,70.49856602297577,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_19.pt
llama32_3b,down,19,B_top1_no_bos,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.12325670461664849,0.12325670105693191,128,False,0.9363457136033418,0.3682968659323933,0.007096766582757757,0.4387808034669547,0.8393641267401762,0.16063587325982376,-0.0025841179895053695,19.794923825440176,37.23970728884877,75.69649149535975,83.43238286798167,84.46224385938426,85.85919401663534,87.54609752181156,89.95748730834457,70.49856602297577,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_19.pt
llama32_3b,down,19,B_top1_no_bos,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.1232567046902165,0.12325670105693191,128,False,0.9363457135640572,0.3682804896544525,0.007098414304846621,0.43871104834724406,0.8394602575929542,0.16053974240704583,-0.0025781653189193305,19.794923825440176,37.23970728884877,75.69649149535975,83.43238286798167,84.46224385938426,85.85919401663534,87.54609752181156,89.95748730834457,70.49856602297577,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_19.pt
llama32_3b,down,19,C_top1pct,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.18682124605039804,0.18682124893278693,-1,False,0.9017642452157891,0.3575071742878464,0.00666839688290811,0.43863657065992356,0.8150418779491666,0.1849581220508334,-0.0030044304112895838,13.361644185600595,37.03946182187587,63.8104862806724,77.87930431084557,84.5434561330954,85.53934827191016,87.8779345520793,89.00000928154725,67.38145560470332,activations/llama32_3b/e27/factors/C_top1pct/down_layer_19.pt
llama32_3b,down,19,C_top1pct,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.1868212462201168,0.18682124893278693,-1,False,0.9017642451216854,0.35743843941328635,0.00666436728112424,0.4387808034669547,0.8146173136770001,0.18538268632299992,-0.0030165172911388862,13.361644185600595,37.03946182187587,63.8104862806724,77.87930431084557,84.5434561330954,85.53934827191016,87.8779345520793,89.00000928154725,67.38145560470332,activations/llama32_3b/e27/factors/C_top1pct/down_layer_19.pt
llama32_3b,down,19,C_top1pct,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.18682124647536982,0.18682124893278693,-1,False,0.9017642449801556,0.3574436392976281,0.0066664665424447265,0.43871104834724406,0.8147586905874046,0.18524130941259542,-0.003010113081321225,13.361644185600595,37.03946182187587,63.8104862806724,77.87930431084557,84.5434561330954,85.53934827191016,87.8779345520793,89.00000928154725,67.38145560470332,activations/llama32_3b/e27/factors/C_top1pct/down_layer_19.pt
llama32_3b,down,19,C_top1pct_no_bos,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.18683075294844667,0.18683075834428758,-1,False,0.9017589739234944,0.35750333634958054,0.00666873111514045,0.43863657065992356,0.8150331282494776,0.1849668717505224,-0.0030040961790572442,13.361629499595365,37.052013051023174,63.81244885331115,77.87984362794285,84.5418395947138,85.53981146729008,87.87744516222791,88.9988210297633,67.38298153573345,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_19.pt
llama32_3b,down,19,C_top1pct_no_bos,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.18683075305550154,0.18683075834428758,-1,False,0.9017589738641354,0.3574402725957384,0.006664714212690788,0.4387808034669547,0.8146214915773038,0.1853785084226962,-0.0030161703595723384,13.361629499595365,37.052013051023174,63.81244885331115,77.87984362794285,84.5418395947138,85.53981146729008,87.87744516222791,88.9988210297633,67.38298153573345,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_19.pt
llama32_3b,down,19,C_top1pct_no_bos,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.18683075297726787,0.18683075834428758,-1,False,0.9017589739075138,0.3574397367821831,0.0066671990008943536,0.43871104834724406,0.8147497951755847,0.18525020482441534,-0.003009380622871598,13.361629499595365,37.052013051023174,63.81244885331115,77.87984362794285,84.5418395947138,85.53981146729008,87.87744516222791,88.9988210297633,67.38298153573345,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_19.pt
llama32_3b,down,19,hadamard,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.0054901125346962535,nan,-1,False,0.9972511656876134,0.43863657065992356,0.009672827294197694,0.43863657065992356,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,19,hadamard,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.005490112540955974,nan,-1,False,0.9972511656844749,0.4387808034669547,0.009680884572263126,0.4387808034669547,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,19,hadamard,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.005490112536377171,nan,-1,False,0.9972511656867706,0.43871104834724406,0.009676579623765951,0.43871104834724406,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,20,A_full,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2726599496123777,0.27265994420979534,64,False,0.8528423361839058,0.32434316885795056,0.005893057718623928,0.42591999274617365,0.7615119608889606,0.23848803911103944,-0.0037889053902033336,0.0,0.0,0.0,2.2588727439225506e-06,2.831646840510158e-06,2.9575586669421963e-06,3.1945284701301985e-06,3.306651113363206e-06,1.8186572293585387e-06,activations/llama32_3b/activation_factors/down_layer_20.pt
llama32_3b,down,20,A_full,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.27265994943718513,0.27265994420979534,64,False,0.8528423362866169,0.3243940810543222,0.005892962683935133,0.4258822029460987,0.7616990773746392,0.23830092262536084,-0.0037865919471684823,0.0,0.0,0.0,2.2588727439225506e-06,2.831646840510158e-06,2.9575586669421963e-06,3.1945284701301985e-06,3.306651113363206e-06,1.8186572293585387e-06,activations/llama32_3b/activation_factors/down_layer_20.pt
llama32_3b,down,20,A_full,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2726599495109151,0.27265994420979534,64,False,0.8528423362433908,0.32438559781597576,0.005893805201615646,0.42586579187045004,0.7617085100713021,0.23829148992869786,-0.003784616066700358,0.0,0.0,0.0,2.2588727439225506e-06,2.831646840510158e-06,2.9575586669421963e-06,3.1945284701301985e-06,3.306651113363206e-06,1.8186572293585387e-06,activations/llama32_3b/activation_factors/down_layer_20.pt
llama32_3b,down,20,B_top1,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.07754505096021685,0.07754504945112196,128,False,0.9604451827354766,0.3650113777597426,0.0074223535948868226,0.42591999274617365,0.8569951727466114,0.1430048272533886,-0.002259609513940439,52.2403054620631,69.78217167671339,81.46965748814102,87.1124276742002,87.34872997526129,87.98220935642567,88.85667060773036,89.93787404559608,80.59125578576639,activations/llama32_3b/e27/factors/B_top1/down_layer_20.pt
llama32_3b,down,20,B_top1,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.07754505082749334,0.07754504945112196,128,False,0.9604451828045715,0.36503706256527835,0.00742097377578894,0.4258822029460987,0.8571315261358289,0.14286847386417112,-0.0022585808553146755,52.2403054620631,69.78217167671339,81.46965748814102,87.1124276742002,87.34872997526129,87.98220935642567,88.85667060773036,89.93787404559608,80.59125578576639,activations/llama32_3b/e27/factors/B_top1/down_layer_20.pt
llama32_3b,down,20,B_top1,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.07754505088935033,0.07754504945112196,128,False,0.9604451827723691,0.36499413099338085,0.007421392701828989,0.42586579187045004,0.8570637462809255,0.14293625371907448,-0.0022570285664870156,52.2403054620631,69.78217167671339,81.46965748814102,87.1124276742002,87.34872997526129,87.98220935642567,88.85667060773036,89.93787404559608,80.59125578576639,activations/llama32_3b/e27/factors/B_top1/down_layer_20.pt
llama32_3b,down,20,B_top1_no_bos,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.07754505096021685,0.07754504945112196,128,False,0.9604451827354766,0.3650113777597426,0.0074223535948868226,0.42591999274617365,0.8569951727466114,0.1430048272533886,-0.002259609513940439,52.2403054620631,69.78217167671339,81.46965748814102,87.1124276742002,87.34872997526129,87.98220935642567,88.85667060773036,89.93787404559608,80.59125578576639,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_20.pt
llama32_3b,down,20,B_top1_no_bos,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.07754505082749334,0.07754504945112196,128,False,0.9604451828045715,0.36503706256527835,0.00742097377578894,0.4258822029460987,0.8571315261358289,0.14286847386417112,-0.0022585808553146755,52.2403054620631,69.78217167671339,81.46965748814102,87.1124276742002,87.34872997526129,87.98220935642567,88.85667060773036,89.93787404559608,80.59125578576639,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_20.pt
llama32_3b,down,20,B_top1_no_bos,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.07754505088935033,0.07754504945112196,128,False,0.9604451827723691,0.36499413099338085,0.007421392701828989,0.42586579187045004,0.8570637462809255,0.14293625371907448,-0.0022570285664870156,52.2403054620631,69.78217167671339,81.46965748814102,87.1124276742002,87.34872997526129,87.98220935642567,88.85667060773036,89.93787404559608,80.59125578576639,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_20.pt
llama32_3b,down,20,C_top1pct,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.14759182795703035,0.1475918305897166,-1,False,0.9232595366650538,0.3541250412643535,0.006953662657133882,0.42591999274617365,0.8314355918844922,0.16856440811550777,-0.0027283004516933792,21.665433031453283,52.416020081645115,68.39372637872526,80.61681288576962,83.8118518265078,85.87759943412168,88.86578385129333,89.49294419343147,71.39252146036844,activations/llama32_3b/e27/factors/C_top1pct/down_layer_20.pt
llama32_3b,down,20,C_top1pct,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.1475918279206732,0.1475918305897166,-1,False,0.9232595366847433,0.35406333763900477,0.0069491108339247085,0.4258822029460987,0.8313644833940534,0.16863551660594656,-0.002730443797178907,21.665433031453283,52.416020081645115,68.39372637872526,80.61681288576962,83.8118518265078,85.87759943412168,88.86578385129333,89.49294419343147,71.39252146036844,activations/llama32_3b/e27/factors/C_top1pct/down_layer_20.pt
llama32_3b,down,20,C_top1pct,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.14759182800330162,0.1475918305897166,-1,False,0.923259536639995,0.35405681967625924,0.006949249127187165,0.42586579187045004,0.8313812154791823,0.1686187845208177,-0.0027291721411288397,21.665433031453283,52.416020081645115,68.39372637872526,80.61681288576962,83.8118518265078,85.87759943412168,88.86578385129333,89.49294419343147,71.39252146036844,activations/llama32_3b/e27/factors/C_top1pct/down_layer_20.pt
llama32_3b,down,20,C_top1pct_no_bos,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.14758544025631734,0.1475854370694716,-1,False,0.9232629959787637,0.3541188305805747,0.006953976054508816,0.42591999274617365,0.8314210100759728,0.1685789899240272,-0.002727987054318446,21.664908638984407,52.413805428523034,68.39013502281094,80.59798600765666,83.81497966349647,85.88010145073197,88.86500559706741,89.49303967226909,71.3899951851925,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_20.pt
llama32_3b,down,20,C_top1pct_no_bos,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.14758544026162387,0.1475854370694716,-1,False,0.9232629959758899,0.3540587583655821,0.006949170686337969,0.4258822029460987,0.8313537309526718,0.16864626904732816,-0.002730383944765646,21.664908638984407,52.413805428523034,68.39013502281094,80.59798600765666,83.81497966349647,85.88010145073197,88.86500559706741,89.49303967226909,71.3899951851925,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_20.pt
llama32_3b,down,20,C_top1pct_no_bos,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.1475854403391014,0.1475854370694716,-1,False,0.9232629959339314,0.3540647224315592,0.006950402402622929,0.42586579187045004,0.8313997723941795,0.1686002276058205,-0.002728018865693075,21.664908638984407,52.413805428523034,68.39013502281094,80.59798600765666,83.81497966349647,85.88010145073197,88.86500559706741,89.49303967226909,71.3899951851925,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_20.pt
llama32_3b,down,20,hadamard,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.009586531456650178,nan,-1,False,0.9951951911777658,0.42591999274617365,0.009681963108827261,0.42591999274617365,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,20,hadamard,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.009586531463792403,nan,-1,False,0.9951951911741774,0.4258822029460987,0.009679554631103615,0.4258822029460987,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,20,hadamard,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.009586531461932023,nan,-1,False,0.9951951911751121,0.42586579187045004,0.009678421268316004,0.42586579187045004,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,21,A_full,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.27869929912199093,0.27869929481705097,64,False,0.8492942369273496,0.33174599858739384,0.005859515818755333,0.4387558037812198,0.7561062343298709,0.2438937656701291,-0.0038526600961194665,0.0,0.0,0.0,8.537736462515939e-07,2.0913097891518726e-06,2.4148365394514667e-06,3.306651113363206e-06,5.7905745997743736e-06,1.8071432109990642e-06,activations/llama32_3b/activation_factors/down_layer_21.pt
llama32_3b,down,21,A_full,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2786992993725782,0.27869929481705097,64,False,0.8492942367798229,0.3317487337888281,0.005861812261798442,0.4386059378131222,0.7563708221619585,0.2436291778380415,-0.0038444538350645126,0.0,0.0,0.0,8.537736462515939e-07,2.0913097891518726e-06,2.4148365394514667e-06,3.306651113363206e-06,5.7905745997743736e-06,1.8071432109990642e-06,activations/llama32_3b/activation_factors/down_layer_21.pt
llama32_3b,down,21,A_full,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2786992993061608,0.27869929481705097,64,False,0.8492942368189244,0.3318187698835544,0.00586199734380861,0.4385690138931011,0.756594194692545,0.24340580530745504,-0.0038418639020380294,0.0,0.0,0.0,8.537736462515939e-07,2.0913097891518726e-06,2.4148365394514667e-06,3.306651113363206e-06,5.7905745997743736e-06,1.8071432109990642e-06,activations/llama32_3b/activation_factors/down_layer_21.pt
llama32_3b,down,21,B_top1,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.09603755426378344,0.09603755388288017,128,False,0.9507693967183717,0.370452228955898,0.007239215971972437,0.4387558037812198,0.8443243958560135,0.1556756041439865,-0.0024729599429023624,37.97288121021445,72.80045990104304,82.26011464349335,84.5863187833936,86.6244178878419,88.2155544007741,88.55898818687646,89.72080270600844,78.84244221495567,activations/llama32_3b/e27/factors/B_top1/down_layer_21.pt
llama32_3b,down,21,B_top1,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.09603755435852938,0.09603755388288017,128,False,0.9507693966685459,0.37054853242473484,0.007241351893762979,0.4386059378131222,0.8448324577461952,0.1551675422538048,-0.0024649142030999764,37.97288121021445,72.80045990104304,82.26011464349335,84.5863187833936,86.6244178878419,88.2155544007741,88.55898818687646,89.72080270600844,78.84244221495567,activations/llama32_3b/e27/factors/B_top1/down_layer_21.pt
