model,source_row,seed,chunk,fp64_mean_of_token_losses,frozen_fp32_chunk_nll,difference,interpretation
llama32_3b,Q2_pq,0,52,1.6800540500640586,1.6800541877746582,-1.3771059959033494e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_pq,0,53,1.9044630755122416,1.9044631719589233,-9.6446681752127e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_pq,0,54,1.6401243877377045,1.6401243209838867,6.675381780674172e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_pq,0,55,1.6095170074098661,1.6095170974731445,-9.006327839067296e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_pq,0,56,1.8441335902828826,1.8441336154937744,-2.5210891818616687e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_pq,0,57,1.809669705637709,1.8096697330474854,-2.740977644855036e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_pq,0,58,2.191804169715513,2.1918041706085205,-8.930074457680348e-10,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_pq,0,59,2.3562957313837773,2.356295585632324,1.4575145312889504e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_pq,0,60,2.3571351061592227,2.357135057449341,4.870988190575076e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_pq,0,61,2.4687491952995293,2.4687490463256836,1.489738457038925e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_pq,0,62,1.5259254509554054,1.5259253978729248,5.3082480633293017e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_pq,0,63,1.9040943095339362,1.9040943384170532,-2.8883117009215198e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,0,1.8381962939065937,1.8381963968276978,-1.0292110408371968e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,1,2.4500875042313175,2.450087547302246,-4.3070928601451897e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,2,2.5233963063103437,2.5233964920043945,-1.856940508027094e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,3,2.025198065378538,2.025197982788086,8.259045225500472e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,4,1.9429252372342034,1.942925214767456,2.246674735140175e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,5,1.5682494143836638,1.5682494640350342,-4.9651370348513524e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,6,1.6768067299914053,1.6768066883087158,4.168268952220444e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,7,1.9396371249080089,1.9396371841430664,-5.9235057525697243e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,8,2.2716085558885317,2.271608352661133,2.0322739890943353e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,9,1.9881894123329187,1.988189458847046,-4.651412721656811e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,10,1.9138615364629175,1.9138615131378174,2.332510007363453e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,11,2.274457699392168,2.2744576930999756,6.2921925447767535e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,12,2.1395249682610036,2.1395249366760254,3.1584978188448076e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,13,2.2859266693295335,2.285926580429077,8.890045632981014e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,14,2.2061298913864995,2.206129789352417,1.0203408251641122e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,15,2.4061577522868407,2.4061577320098877,2.0276953005549103e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,16,2.1436628219065903,2.143662929534912,-1.0762832181043791e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,17,2.1670608990046962,2.1670608520507812,4.695391497833157e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,18,1.9626661124127478,1.9626661539077759,-4.149502808026284e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,19,2.1292565713815548,2.1292564868927,8.448885457923438e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,20,2.256378812479609,2.2563788890838623,-7.660425316302621e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,21,2.169299511830807,2.169299364089966,1.477408413386172e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,22,2.2332432236889375,2.233243465423584,-2.417346465222181e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,23,2.2699009729582587,2.2699010372161865,-6.425792786757256e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,24,2.2984293116527432,2.298429250717163,6.093558013731126e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,25,2.358960600644509,2.3589603900909424,2.1055356658195024e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,26,2.442698387247603,2.4426984786987305,-9.145112755959417e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,27,2.2312597757330663,2.231259822845459,-4.711239265375866e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,28,2.01553637022213,2.015536308288574,6.193355561734393e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,29,1.8199443058985167,1.819944143295288,1.6260322865946364e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,30,1.7168468103587748,1.7168468236923218,-1.3333546933225193e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,31,1.74035292994683,1.7403528690338135,6.09130166306926e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,32,2.0361975097273115,2.0361974239349365,8.579237498196335e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,33,1.9838067055212962,1.9838067293167114,-2.3795415193816893e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,34,2.1742578685940788,2.174257755279541,1.1331453775298428e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,35,1.4892978643191097,1.489297866821289,-2.5021793526036618e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,36,1.4724526608133024,1.4724527597427368,-9.892943442224578e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,37,1.4961927323255102,1.4961926937103271,3.8615183051149415e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,38,1.4959904490063425,1.495990514755249,-6.574890654142962e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,39,1.684654476015181,1.6846543550491333,1.209660476231278e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,40,2.2903071403924677,2.2903072834014893,-1.430090215137625e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,41,2.704800755065394,2.704800605773926,1.4929146807673987e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,42,2.703494699871788,2.7034947872161865,-8.7344398380651e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,43,2.3425207325198354,2.3425204753875732,2.571322621491845e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,44,2.3201195990473416,2.320119619369507,-2.0322165283914728e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,45,2.297563267819507,2.297563314437866,-4.661835939501202e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,46,2.3804244566872805,2.3804242610931396,1.9559414088377025e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,47,2.167075135707982,2.1670751571655273,-2.145754551818868e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,48,2.0546265642039314,2.05462646484375,9.93601814158751e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,49,2.0445359038314326,2.0445358753204346,2.851099800693646e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,50,1.7715456312324633,1.7715455293655396,1.0186692378510998e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,51,1.8481130789749551,1.8481130599975586,1.897739654310726e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,52,1.6981711116134435,1.6981711387634277,-2.7149984260788074e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,53,1.91582517311041,1.9158252477645874,-7.465417750651682e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,54,1.6645568416842638,1.664556860923767,-1.9239503323831286e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,55,1.6210215090404625,1.6210215091705322,-1.300697327621947e-10,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,56,1.8765841462956079,1.8765841722488403,-2.5953232452025077e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,57,1.8170734778912574,1.8170734643936157,1.3497641671023075e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,58,2.199699203478131,2.1996991634368896,4.004124143364152e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,59,2.367472167072475,2.3674724102020264,-2.431295511584608e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,60,2.3788974713556783,2.3788974285125732,4.2843105063639086e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,61,2.489651740697061,2.489651918411255,-1.7771419402734523e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,62,1.5310895682484709,1.531089425086975,1.4316149576920623e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q2_hadamard,0,63,1.921432319022167,1.9214322566986084,6.232355853619254e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,0,1.8295740863140777,1.8295741081237793,-2.1809701600261633e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,1,2.4254283544812845,2.4254281520843506,2.023969338793563e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,2,2.5037160719255915,2.503716230392456,-1.5846686451936876e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,3,2.018537833064855,2.018537759780884,7.328397133576914e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,4,1.9285490604064408,1.9285489320755005,1.2833094031883263e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,5,1.5514503993050146,1.5514503717422485,2.7562766069522127e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,6,1.6727898580505687,1.6727898120880127,4.596255598343646e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,7,1.9159459872120526,1.9159460067749023,-1.956284978454903e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,8,2.2533472692271,2.253347396850586,-1.2762348600148243e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,9,1.9768038197382287,1.9768038988113403,-7.90731116140364e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,10,1.8990437723575078,1.8990437984466553,-2.6089147509011923e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,11,2.2512735990053216,2.2512738704681396,-2.714628180022771e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,12,2.1251996946119878,2.125199556350708,1.3826127975846703e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,13,2.2766653886385178,2.276665449142456,-6.050393830392409e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,14,2.2000115385004633,2.200011730194092,-1.9169362852622385e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,15,2.404629874285687,2.404629945755005,-7.146931801926826e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,16,2.127000528827784,2.127000331878662,1.9694912190004743e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,17,2.148450558806261,2.1484506130218506,-5.4215589795347796e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,18,1.9616268803621253,1.9616268873214722,-6.959346876556083e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,19,2.107375483759026,2.1073756217956543,-1.3803662834988017e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,20,2.2362303538474504,2.2362303733825684,-1.9535117967706128e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,21,2.15795735759111,2.1579573154449463,4.2146163892198274e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,22,2.2067957572957337,2.2067959308624268,-1.7356669301804573e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,23,2.245815774263367,2.2458155155181885,2.587451786162376e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,24,2.275453027208132,2.2754530906677246,-6.345959269182799e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,25,2.3420464890910226,2.3420464992523193,-1.0161296692956512e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,26,2.434105918921391,2.434105634689331,2.84232060110412e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,27,2.2310636187570156,2.2310636043548584,1.4402157244575164e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,28,1.9970039518374652,1.9970039129257202,3.891174493730887e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,29,1.8123691070093702,1.8123689889907837,1.1801858645910102e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,30,1.692903548513474,1.6929035186767578,2.983671620881978e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,31,1.714635620576243,1.7146356105804443,9.995798633255504e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,32,2.0227982941086786,2.0227982997894287,-5.680750092551534e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,33,1.9853728589355912,1.98537278175354,7.718205119466859e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,34,2.162863564150026,2.1628637313842773,-1.6723425133591263e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,35,1.474158145659654,1.4741581678390503,-2.2179396319543798e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,36,1.4529352923027017,1.4529352188110352,7.34916665301455e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,37,1.5010615235633478,1.5010615587234497,-3.516010194104524e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,38,1.481289844962912,1.4812897443771362,1.0058577570859484e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,39,1.669872593089388,1.669872522354126,7.073526209211423e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,40,2.2806690643352043,2.2806689739227295,9.041247484020687e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,41,2.694238375326588,2.6942386627197266,-2.873931386204731e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,42,2.6918932449921447,2.6918933391571045,-9.416495982961237e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,43,2.322869311121852,2.322869300842285,1.027956697541299e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,44,2.2973920140516193,2.2973921298980713,-1.1584645198681187e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,45,2.28109124693613,2.2810912132263184,3.370981183081767e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,46,2.3760354565896176,2.376035451889038,4.700579481209388e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,47,2.1603903355964005,2.1603901386260986,1.969703018467328e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,48,2.035655784389138,2.0356557369232178,4.746592008331163e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,49,2.031432109895416,2.0314321517944336,-4.189901758877568e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,50,1.751255184111218,1.7512551546096802,2.9501537879284e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,51,1.8405174406738432,1.840517520904541,-8.02306978631151e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,52,1.6772818002025305,1.6772817373275757,6.287495479817551e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,53,1.9055434265473967,1.905543327331543,9.921585375494146e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,54,1.6249006843097076,1.6249006986618042,-1.4352096622261001e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,55,1.6072819554219913,1.6072818040847778,1.5133721342763806e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,56,1.8385854791415182,1.8385854959487915,-1.6807273350849528e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,57,1.8070028399593931,1.8070027828216553,5.713773787441312e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,58,2.183694591540934,2.18369460105896,-9.518025922972129e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,59,2.35179873843144,2.3517985343933105,2.0403812950320344e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,60,2.3641251629864235,2.3641252517700195,-8.878359603059494e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,61,2.470703395106935,2.470703601837158,-2.0673022316231027e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,62,1.5165691153483352,1.5165691375732422,-2.2224907025858442e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_pq,1,63,1.904855158837424,1.9048550128936768,1.459437473094738e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,0,1.8442344495063159,1.8442344665527344,-1.7046418498978255e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,1,2.4315024867368025,2.4315025806427,-9.390589772451108e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,2,2.503782519941513,2.5037827491760254,-2.292345122612005e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,3,2.0341953881731922,2.0341954231262207,-3.4953028471562675e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,4,1.9371345680621608,1.9371346235275269,-5.5465366077811495e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,5,1.5599867192940664,1.5599868297576904,-1.1046362402566956e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,6,1.6793931627049155,1.6793931722640991,-9.559183666851823e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,7,1.9350615155912714,1.9350614547729492,6.081832215620864e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,8,2.258796717701971,2.2587966918945312,2.580743974078814e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,9,1.981252560246752,1.9812524318695068,1.283772450566545e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,10,1.9026125590382388,1.902612566947937,-7.909698229724427e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,11,2.2672085949789254,2.2672085762023926,1.877653277304603e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,12,2.127278702700371,2.127279043197632,-3.4049726105322975e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,13,2.2840854075903265,2.284085512161255,-1.045709283609142e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,14,2.2074333706440976,2.2074334621429443,-9.14988467215494e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,15,2.4077885530509247,2.4077885150909424,3.795998226863162e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,16,2.1504287276883702,2.1504287719726562,-4.428428601599421e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,17,2.1558293306950382,2.1558291912078857,1.3948715249512134e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,18,1.9572705086645266,1.9572705030441284,5.620398146888306e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,19,2.134261550093624,2.1342616081237793,-5.803015534766587e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,20,2.2318705297259465,2.231870412826538,1.1689940837555923e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,21,2.167170459169877,2.167170286178589,1.7299128796111063e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,22,2.2151299456390006,2.215130090713501,-1.4507450041278958e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,23,2.261827106006714,2.261826992034912,1.1397180177397104e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,24,2.290465504231648,2.2904655933380127,-8.910636450920606e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,25,2.3434023240555755,2.343402147293091,1.7676248464937316e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,26,2.442573834308083,2.4425735473632812,2.8694480169733083e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,27,2.2297673900479755,2.2297675609588623,-1.7091088677645416e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,28,2.0129891909077844,2.0129892826080322,-9.170024783955455e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,29,1.808549113859971,1.808549165725708,-5.1865737038525594e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,30,1.7096221314343445,1.7096221446990967,-1.32647521855489e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,31,1.7317266450300979,1.7317266464233398,-1.3932419662410211e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,32,2.0203821585541264,2.0203824043273926,-2.457732661831358e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,33,2.0041968207885863,2.004196882247925,-6.145933850731922e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,34,2.172706668387412,2.1727066040039062,6.438350563797712e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,35,1.4884339510785949,1.4884339570999146,-6.021319665094893e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,36,1.452041536132176,1.4520416259765625,-8.984438659709326e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,37,1.496104870419056,1.4961048364639282,3.395512782056187e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,38,1.4802730653590972,1.4802730083465576,5.7012539578238375e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,39,1.6775107284744888,1.6775107383728027,-9.898313946266057e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,40,2.2906781545127983,2.2906782627105713,-1.0819777296333655e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
llama32_3b,Q1_hadamard,1,41,2.6993224213000353,2.69932222366333,1.9763670522365828e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
