model,row,quantizer,seed,site,layer,group,group_class,observations,mean_range,scope
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,19,anchor,131072,0.12693831276271794,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,20,anchor,131072,0.12945848819646244,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,21,anchor,131072,0.12927919065276683,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,22,anchor,131072,0.12590798107942192,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,23,anchor,131072,0.1262322714011077,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,24,anchor,131072,0.12784707837610654,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,25,anchor,131072,0.13307561258909573,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,26,anchor,131072,0.1264017154202577,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,27,anchor,131072,0.12534270281656745,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,28,anchor,131072,0.12623569923147215,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,29,anchor,131072,0.1290625439216626,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,30,anchor,131072,0.12659909594282226,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,31,anchor,131072,0.12604433394929515,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,32,anchor,131072,0.1255696701103659,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,33,anchor,131072,0.12698452161063756,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,34,anchor,131072,0.12687898379437001,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,35,anchor,131072,0.12602491843421149,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,36,anchor,131072,0.1272533647375269,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,37,anchor,131072,0.12705253253193405,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,38,anchor,131072,0.1284137090162858,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,39,anchor,131072,0.12460061810347156,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,40,anchor,131072,0.12866757707061538,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,41,anchor,131072,0.12713535033390144,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,42,anchor,131072,0.12675257648660931,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,43,anchor,131072,0.12456211258665917,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,44,anchor,131072,0.12594660936386504,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,45,anchor,131072,0.12623855295916542,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,46,anchor,131072,0.1264904071603894,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,47,anchor,131072,0.12495681328724118,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,48,anchor,131072,0.12748225458233264,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,49,anchor,131072,0.12648842733139531,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,50,anchor,131072,0.12600507642937941,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,51,anchor,131072,0.12540082900036964,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,52,anchor,131072,0.12801313910671297,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,53,anchor,131072,0.13183796629985522,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,54,anchor,131072,0.12295019461856782,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,55,anchor,131072,0.1296889615149439,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,56,anchor,131072,0.12824014394371375,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,57,anchor,131072,0.12643295887403383,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,58,anchor,131072,0.12620081016203244,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,59,anchor,131072,0.12761526493213182,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,60,anchor,131072,0.12607636872516537,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,61,anchor,131072,0.12828395832389106,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,62,anchor,131072,0.1260740133672016,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,3,63,anchor,131072,0.12456468975696566,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,0,anchor,131072,0.1577396815234806,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,1,anchor,131072,0.15744606631915303,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,2,anchor,131072,0.1570928204836548,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,3,anchor,131072,0.1588057006862016,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,4,anchor,131072,0.1577826629417416,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,5,anchor,131072,0.16400407881764067,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,6,anchor,131072,0.16188045612960877,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,7,anchor,131072,0.15872144568351132,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,8,anchor,131072,0.16297392082222473,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,9,anchor,131072,0.16043397212564514,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,10,anchor,131072,0.15755416085096385,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,11,anchor,131072,0.1650826365523983,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,12,anchor,131072,0.15753672683351283,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,13,anchor,131072,0.15656198515429764,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,14,anchor,131072,0.15972763314786675,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,15,anchor,131072,0.1577897370073913,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,16,anchor,131072,0.15790563699934523,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,17,anchor,131072,0.16120582641889314,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,18,anchor,131072,0.16398494791795315,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,19,anchor,131072,0.1608284993026814,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,20,anchor,131072,0.1640854741887381,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,21,anchor,131072,0.15841704748171992,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,22,anchor,131072,0.15980757750023145,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,23,anchor,131072,0.16055587967161955,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,24,anchor,131072,0.1589364816528871,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,25,anchor,131072,0.1588619405264069,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,26,anchor,131072,0.15752992954591605,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,27,anchor,131072,0.15935588733091777,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,28,anchor,131072,0.1619798023474459,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,29,anchor,131072,0.1628457640742056,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,30,anchor,131072,0.15903136618655367,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,31,anchor,131072,0.15989160675073322,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,32,anchor,131072,0.1594871236545714,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,33,anchor,131072,0.1588188905668062,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,34,anchor,131072,0.15842346878699232,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,35,anchor,131072,0.1582015746315335,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,36,anchor,131072,0.15546987049458494,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,37,anchor,131072,0.15642744169332445,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,38,anchor,131072,0.15548874544893465,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,39,anchor,131072,0.15633532574904052,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,40,anchor,131072,0.15925883378869798,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,41,anchor,131072,0.15500177165620244,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,42,anchor,131072,0.1605551165654049,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,43,anchor,131072,0.15982907180136863,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,44,anchor,131072,0.15818275998393005,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,45,anchor,131072,0.1584517770957916,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,46,anchor,131072,0.1584027329211608,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,47,anchor,131072,0.15772779783230817,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,48,anchor,131072,0.15864169402445327,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,49,anchor,131072,0.16263565866779572,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,50,anchor,131072,0.1570742613860432,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,51,anchor,131072,0.1595416466370807,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,52,anchor,131072,0.15765642727220097,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,53,anchor,131072,0.15842876029091713,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,54,anchor,131072,0.15772481242305503,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,55,anchor,131072,0.15659945134026998,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,56,anchor,131072,0.16237066142346634,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,57,anchor,131072,0.15760742436953024,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,58,anchor,131072,0.1581139574726933,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,59,anchor,131072,0.16055909146783165,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,60,anchor,131072,0.16180402353938916,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,61,anchor,131072,0.15890360759749456,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,62,anchor,131072,0.16415021421016718,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,4,63,anchor,131072,0.1585573309775441,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,0,anchor,131072,0.18372063621677626,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,1,anchor,131072,0.1840484594304428,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,2,anchor,131072,0.18457752036675856,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,3,anchor,131072,0.18250880622960608,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,4,anchor,131072,0.17995850543604774,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,5,anchor,131072,0.18043975781239396,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,6,anchor,131072,0.17962770376192339,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,7,anchor,131072,0.1811024435424997,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,8,anchor,131072,0.1797243666128452,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,9,anchor,131072,0.184777094919923,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,10,anchor,131072,0.17533316496070483,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,11,anchor,131072,0.1806402453850069,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,12,anchor,131072,0.1761623430166992,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,13,anchor,131072,0.1829920444530444,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,14,anchor,131072,0.17999146982555203,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,15,anchor,131072,0.1835851211391457,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,16,anchor,131072,0.17847992661620538,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,17,anchor,131072,0.18521180396362524,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,18,anchor,131072,0.18193766886929552,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,19,anchor,131072,0.17732669474128215,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,20,anchor,131072,0.1754781505284484,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,21,anchor,131072,0.18433590130999278,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,22,anchor,131072,0.17883657452659918,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,23,anchor,131072,0.17964357452737545,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,24,anchor,131072,0.18099468968881638,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,25,anchor,131072,0.18101931464025256,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,26,anchor,131072,0.18411690223388177,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,27,anchor,131072,0.17805320536444924,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,28,anchor,131072,0.17749716381777603,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,29,anchor,131072,0.17974370401771012,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,30,anchor,131072,0.17935945729448122,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,31,anchor,131072,0.18134660897706567,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,32,anchor,131072,0.17861181761364264,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,33,anchor,131072,0.18035018435122652,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,34,anchor,131072,0.17924895360425808,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,35,anchor,131072,0.1793979666991845,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,36,anchor,131072,0.18317075116283377,common_unquantized_bf16_forward
llama32_3b,Q1,asym_and_sym_same_prequant_input,0,down,5,37,anchor,131072,0.19256886945981933,common_unquantized_bf16_forward
