model,rotation,layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize,act_order,hessian_diag_max_over_median,hessian_diag_mean_over_median,damp_over_median_diag,null_slot_diag_share,null_slot_baseline,rows_clipped,mean_shrink,clipped_row_null_slot_mass_share,unclipped_row_null_slot_mass_share
qwen3_8b_base,hadamard,15,3,mlp.down_proj,12288,4096,128,0,0.5638518333435059,-1,128,True,1.2939431857504533,1.0060637296020922,0.010060637296020924,0.007763299146735497,0.0078125,4096,0.6224682331085205,0.007777918130159378,nan
qwen3_8b_base,hadamard,16,0,self_attn.k_proj,4096,1024,128,0,40.959964752197266,-1,128,True,4.1373396930069655,1.1447250148027122,0.011447250148027121,0.007556336718124989,0.0078125,1024,0.664990246295929,0.0077322134748101234,nan
qwen3_8b_base,hadamard,16,0,self_attn.v_proj,4096,1024,128,0,40.959964752197266,-1,128,True,4.1373396930069655,1.1447250148027122,0.011447250148027121,0.007556336718124989,0.0078125,1024,0.6679491996765137,0.007847920060157776,nan
qwen3_8b_base,hadamard,16,0,self_attn.q_proj,4096,4096,128,0,40.959964752197266,-1,128,True,4.1373396930069655,1.1447250148027122,0.011447250148027121,0.007556336718124989,0.0078125,4096,0.6667870879173279,0.007774746511131525,nan
qwen3_8b_base,hadamard,16,1,self_attn.o_proj,4096,4096,128,0,1.2667524814605713,-1,128,True,12.573251771556992,2.1667708167285378,0.021667708167285377,0.008013765918406262,0.0078125,4096,0.6617333889007568,0.007730941288173199,nan
qwen3_8b_base,hadamard,16,2,mlp.up_proj,4096,12288,128,0,40.95996856689453,-1,128,True,4.055983755461989,1.1466976677490572,0.011466976677490573,0.007601967396504209,0.0078125,12288,0.6664518117904663,0.007813829928636551,nan
qwen3_8b_base,hadamard,16,2,mlp.gate_proj,4096,12288,128,0,40.95996856689453,-1,128,True,4.055983755461989,1.1466976677490572,0.011466976677490573,0.007601967396504209,0.0078125,12288,0.6658529043197632,0.007798611186444759,nan
qwen3_8b_base,hadamard,16,3,mlp.down_proj,12288,4096,128,0,32.43793487548828,-1,128,True,4.677556238737473,1.9538493392700162,0.01953849339270016,0.007813485487057464,0.0078125,4096,0.6221533417701721,0.007777320221066475,nan
qwen3_8b_base,hadamard,17,0,self_attn.k_proj,4096,1024,128,0,40.95996856689453,-1,128,True,4.168994428966123,1.146587482905106,0.01146587482905106,0.007598873540698438,0.0078125,1024,0.6647754311561584,0.007652872242033482,nan
qwen3_8b_base,hadamard,17,0,self_attn.v_proj,4096,1024,128,0,40.95996856689453,-1,128,True,4.168994428966123,1.146587482905106,0.01146587482905106,0.007598873540698438,0.0078125,1024,0.6647655963897705,0.0078571867197752,nan
qwen3_8b_base,hadamard,17,0,self_attn.q_proj,4096,4096,128,0,40.95996856689453,-1,128,True,4.168994428966123,1.146587482905106,0.01146587482905106,0.007598873540698438,0.0078125,4096,0.6663452386856079,0.007766708731651306,nan
qwen3_8b_base,hadamard,17,1,self_attn.o_proj,4096,4096,128,0,1.928025722503662,-1,128,True,22.724877994322252,3.131233211886782,0.03131233211886782,0.007738257349723121,0.0078125,4096,0.6576196551322937,0.007793066091835499,nan
qwen3_8b_base,hadamard,17,2,mlp.up_proj,4096,12288,128,0,40.95996856689453,-1,128,True,4.353775706007565,1.1574510943736436,0.011574510943736438,0.007490417708879399,0.0078125,12288,0.6660799384117126,0.007802917622029781,nan
qwen3_8b_base,hadamard,17,2,mlp.gate_proj,4096,12288,128,0,40.95996856689453,-1,128,True,4.353775706007565,1.1574510943736436,0.011574510943736438,0.007490417708879399,0.0078125,12288,0.6674007177352905,0.007804365828633308,nan
qwen3_8b_base,hadamard,17,3,mlp.down_proj,12288,4096,128,0,0.6428555250167847,-1,128,True,1.712760100600844,1.011534883162564,0.010115348831625641,0.007855249448297229,0.0078125,4096,0.6236401200294495,0.0077753872610628605,nan
qwen3_8b_base,hadamard,18,0,self_attn.k_proj,4096,1024,128,0,40.95996856689453,-1,128,True,4.71019389185746,1.1600988004599126,0.011600988004599128,0.007685377644846087,0.0078125,1024,0.665966808795929,0.007747721392661333,nan
qwen3_8b_base,hadamard,18,0,self_attn.v_proj,4096,1024,128,0,40.95996856689453,-1,128,True,4.71019389185746,1.1600988004599126,0.011600988004599128,0.007685377644846087,0.0078125,1024,0.668408215045929,0.007872865535318851,nan
qwen3_8b_base,hadamard,18,0,self_attn.q_proj,4096,4096,128,0,40.95996856689453,-1,128,True,4.71019389185746,1.1600988004599126,0.011600988004599128,0.007685377644846087,0.0078125,4096,0.6672143936157227,0.00791853480041027,nan
qwen3_8b_base,hadamard,18,1,self_attn.o_proj,4096,4096,128,0,2.09234881401062,-1,128,True,19.148240412382467,2.8656077909047943,0.028656077909047947,0.008152576644208437,0.0078125,4096,0.6572338938713074,0.007848544046282768,nan
qwen3_8b_base,hadamard,18,2,mlp.up_proj,4096,12288,128,0,40.95997619628906,-1,128,True,4.795939794468786,1.1619310437679098,0.011619310437679097,0.0075854690323585465,0.0078125,12288,0.6663224697113037,0.007858730852603912,nan
qwen3_8b_base,hadamard,18,2,mlp.gate_proj,4096,12288,128,0,40.95997619628906,-1,128,True,4.795939794468786,1.1619310437679098,0.011619310437679097,0.0075854690323585465,0.0078125,12288,0.6667603254318237,0.007814092561602592,nan
qwen3_8b_base,hadamard,18,3,mlp.down_proj,12288,4096,128,0,0.7635241746902466,-1,128,True,1.3772721550412268,1.007899303369949,0.01007899303369949,0.007814111265126407,0.0078125,4096,0.6218799352645874,0.007836505770683289,nan
qwen3_8b_base,hadamard,19,0,self_attn.k_proj,4096,1024,128,0,40.95997619628906,-1,128,True,4.753678533564684,1.1635381027522536,0.011635381027522537,0.00763955655444059,0.0078125,1024,0.6678808927536011,0.007870741188526154,nan
qwen3_8b_base,hadamard,19,0,self_attn.v_proj,4096,1024,128,0,40.95997619628906,-1,128,True,4.753678533564684,1.1635381027522536,0.011635381027522537,0.00763955655444059,0.0078125,1024,0.6666406393051147,0.007783250883221626,nan
qwen3_8b_base,hadamard,19,0,self_attn.q_proj,4096,4096,128,0,40.95997619628906,-1,128,True,4.753678533564684,1.1635381027522536,0.011635381027522537,0.00763955655444059,0.0078125,4096,0.6666430830955505,0.007898710668087006,nan
qwen3_8b_base,hadamard,19,1,self_attn.o_proj,4096,4096,128,0,2.4187228679656982,-1,128,True,15.759764167385475,2.542137406673579,0.025421374066735794,0.0076128905457480455,0.0078125,4096,0.6599096655845642,0.007790537551045418,nan
qwen3_8b_base,hadamard,19,2,mlp.up_proj,4096,12288,128,0,40.95997619628906,-1,128,True,4.610609015233133,1.1561403404800394,0.011561403404800394,0.007541920860729628,0.0078125,12288,0.6664355993270874,0.007809252943843603,nan
qwen3_8b_base,hadamard,19,2,mlp.gate_proj,4096,12288,128,0,40.95997619628906,-1,128,True,4.610609015233133,1.1561403404800394,0.011561403404800394,0.007541920860729628,0.0078125,12288,0.6659139394760132,0.00783785991370678,nan
qwen3_8b_base,hadamard,19,3,mlp.down_proj,12288,4096,128,0,1.0124843120574951,-1,128,True,1.6334240241306592,1.0095140138657572,0.010095140138657572,0.007784286502049708,0.0078125,4096,0.623046875,0.007809256203472614,nan
qwen3_8b_base,hadamard,20,0,self_attn.k_proj,4096,1024,128,0,40.95998001098633,-1,128,True,4.374969516923382,1.1492604874113799,0.0114926048741138,0.007539624218165501,0.0078125,1024,0.6684374809265137,0.007783282548189163,nan
qwen3_8b_base,hadamard,20,0,self_attn.v_proj,4096,1024,128,0,40.95998001098633,-1,128,True,4.374969516923382,1.1492604874113799,0.0114926048741138,0.007539624218165501,0.0078125,1024,0.6633496284484863,0.0077580055221915245,nan
qwen3_8b_base,hadamard,20,0,self_attn.q_proj,4096,4096,128,0,40.95998001098633,-1,128,True,4.374969516923382,1.1492604874113799,0.0114926048741138,0.007539624218165501,0.0078125,4096,0.666506290435791,0.007832611910998821,nan
qwen3_8b_base,hadamard,20,1,self_attn.o_proj,4096,4096,128,0,2.779059410095215,-1,128,True,18.286075100064625,2.902585703368849,0.029025857033688488,0.007942310548492162,0.0078125,4096,0.6577221751213074,0.00783179234713316,nan
qwen3_8b_base,hadamard,20,2,mlp.up_proj,4096,12288,128,0,40.95998001098633,-1,128,True,4.520508388224733,1.1501014012456614,0.011501014012456614,0.0075584542029038205,0.0078125,12288,0.666867733001709,0.007817838340997696,nan
qwen3_8b_base,hadamard,20,2,mlp.gate_proj,4096,12288,128,0,40.95998001098633,-1,128,True,4.520508388224733,1.1501014012456614,0.011501014012456614,0.0075584542029038205,0.0078125,12288,0.6666805148124695,0.007777058985084295,nan
qwen3_8b_base,hadamard,20,3,mlp.down_proj,12288,4096,128,0,1.1871283054351807,-1,128,True,1.38179159586739,1.006554211960468,0.01006554211960468,0.007752484057124172,0.0078125,4096,0.6209814548492432,0.007826536893844604,nan
qwen3_8b_base,hadamard,21,0,self_attn.k_proj,4096,1024,128,0,40.959983825683594,-1,128,True,4.23085269469377,1.1443169010837488,0.011443169010837488,0.007573164913892119,0.0078125,1024,0.6680468916893005,0.00788943748921156,nan
qwen3_8b_base,hadamard,21,0,self_attn.v_proj,4096,1024,128,0,40.959983825683594,-1,128,True,4.23085269469377,1.1443169010837488,0.011443169010837488,0.007573164913892119,0.0078125,1024,0.6645410060882568,0.007847403176128864,nan
qwen3_8b_base,hadamard,21,0,self_attn.q_proj,4096,4096,128,0,40.959983825683594,-1,128,True,4.23085269469377,1.1443169010837488,0.011443169010837488,0.007573164913892119,0.0078125,4096,0.6661913990974426,0.007866987958550453,nan
qwen3_8b_base,hadamard,21,1,self_attn.o_proj,4096,4096,128,0,3.4014339447021484,-1,128,True,17.304689638828886,2.587021579791566,0.025870215797915656,0.007389707633867013,0.0078125,4096,0.6603515148162842,0.007787012495100498,nan
qwen3_8b_base,hadamard,21,2,mlp.up_proj,4096,12288,128,0,40.959983825683594,-1,128,True,4.4887601104526,1.1425264302546636,0.011425264302546638,0.0075421523267277454,0.0078125,12288,0.666160523891449,0.007823544554412365,nan
qwen3_8b_base,hadamard,21,2,mlp.gate_proj,4096,12288,128,0,40.959983825683594,-1,128,True,4.4887601104526,1.1425264302546636,0.011425264302546638,0.0075421523267277454,0.0078125,12288,0.6665242910385132,0.007793799042701721,nan
qwen3_8b_base,hadamard,21,3,mlp.down_proj,12288,4096,128,0,1.6136001348495483,-1,128,True,1.3524990551771772,1.005929767964071,0.010059297679640712,0.007892167894396878,0.0078125,4096,0.6217870712280273,0.0078088752925395966,nan
qwen3_8b_base,hadamard,22,0,self_attn.k_proj,4096,1024,128,0,40.959983825683594,-1,128,True,4.103151358588134,1.13999937078965,0.011399993707896502,0.007431242944297652,0.0078125,1024,0.6670605540275574,0.007867913693189621,nan
qwen3_8b_base,hadamard,22,0,self_attn.v_proj,4096,1024,128,0,40.959983825683594,-1,128,True,4.103151358588134,1.13999937078965,0.011399993707896502,0.007431242944297652,0.0078125,1024,0.6659473180770874,0.007892092689871788,nan
qwen3_8b_base,hadamard,22,0,self_attn.q_proj,4096,4096,128,0,40.959983825683594,-1,128,True,4.103151358588134,1.13999937078965,0.011399993707896502,0.007431242944297652,0.0078125,4096,0.6665233969688416,0.007923433557152748,nan
qwen3_8b_base,hadamard,22,1,self_attn.o_proj,4096,4096,128,0,5.838433742523193,-1,128,True,16.807241296200182,2.439701135852093,0.024397011358520935,0.007956282100402584,0.0078125,4096,0.658312976360321,0.007744039408862591,nan
qwen3_8b_base,hadamard,22,2,mlp.up_proj,4096,12288,128,0,40.959983825683594,-1,128,True,4.6264663076403645,1.1747132501822928,0.011747132501822929,0.00745162215216356,0.0078125,12288,0.666602373123169,0.007812146097421646,nan
qwen3_8b_base,hadamard,22,2,mlp.gate_proj,4096,12288,128,0,40.959983825683594,-1,128,True,4.6264663076403645,1.1747132501822928,0.011747132501822929,0.00745162215216356,0.0078125,12288,0.6665478944778442,0.007818501442670822,nan
qwen3_8b_base,hadamard,22,3,mlp.down_proj,12288,4096,128,0,2.80515193939209,-1,128,True,1.5536428461816163,1.0147972651467394,0.010147972651467396,0.007783111648330033,0.0078125,4096,0.6233642101287842,0.007809891831129789,nan
qwen3_8b_base,hadamard,23,0,self_attn.k_proj,4096,1024,128,0,40.95998764038086,-1,128,True,4.604937978184942,1.1693382028076726,0.011693382028076725,0.007438394151841199,0.0078125,1024,0.6644042730331421,0.00787326879799366,nan
qwen3_8b_base,hadamard,23,0,self_attn.v_proj,4096,1024,128,0,40.95998764038086,-1,128,True,4.604937978184942,1.1693382028076726,0.011693382028076725,0.007438394151841199,0.0078125,1024,0.6671777367591858,0.007825227454304695,nan
qwen3_8b_base,hadamard,23,0,self_attn.q_proj,4096,4096,128,0,40.95998764038086,-1,128,True,4.604937978184942,1.1693382028076726,0.011693382028076725,0.007438394151841199,0.0078125,4096,0.6660425066947937,0.007891040295362473,nan
qwen3_8b_base,hadamard,23,1,self_attn.o_proj,4096,4096,128,0,7.127754211425781,-1,128,True,15.151442020321936,2.616818306436587,0.02616818306436587,0.007580926307400862,0.0078125,4096,0.6589160561561584,0.007794540375471115,nan
qwen3_8b_base,hadamard,23,2,mlp.up_proj,4096,12288,128,0,40.95998764038086,-1,128,True,4.385999821695223,1.1712831011403477,0.011712831011403477,0.007456107445772278,0.0078125,12288,0.6662696003913879,0.007792875170707703,nan
qwen3_8b_base,hadamard,23,2,mlp.gate_proj,4096,12288,128,0,40.95998764038086,-1,128,True,4.385999821695223,1.1712831011403477,0.011712831011403477,0.007456107445772278,0.0078125,12288,0.6662077307701111,0.007817672565579414,nan
qwen3_8b_base,hadamard,23,3,mlp.down_proj,12288,4096,128,0,4.16072940826416,-1,128,True,1.6927259377949961,1.0142013260462532,0.010142013260462532,0.007857042843669417,0.0078125,4096,0.6230664253234863,0.007804099936038256,nan
qwen3_8b_base,hadamard,24,0,self_attn.k_proj,4096,1024,128,0,40.95998764038086,-1,128,True,3.950631411516941,1.1755275740990918,0.011755275740990919,0.0073834861792897305,0.0078125,1024,0.6663671731948853,0.007753146346658468,nan
qwen3_8b_base,hadamard,24,0,self_attn.v_proj,4096,1024,128,0,40.95998764038086,-1,128,True,3.950631411516941,1.1755275740990918,0.011755275740990919,0.0073834861792897305,0.0078125,1024,0.6685742139816284,0.007795184850692749,nan
qwen3_8b_base,hadamard,24,0,self_attn.q_proj,4096,4096,128,0,40.95998764038086,-1,128,True,3.950631411516941,1.1755275740990918,0.011755275740990919,0.0073834861792897305,0.0078125,4096,0.6661596298217773,0.007922803983092308,nan
qwen3_8b_base,hadamard,24,1,self_attn.o_proj,4096,4096,128,0,7.837553024291992,-1,128,True,15.945592554652588,2.2501050489007453,0.02250105048900745,0.008537819863884941,0.0078125,4096,0.6600024700164795,0.007750502787530422,nan
qwen3_8b_base,hadamard,24,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128,True,3.9346189564878373,1.201942139722271,0.012019421397222708,0.0073901926091772575,0.0078125,12288,0.6656836271286011,0.007801983505487442,nan
qwen3_8b_base,hadamard,24,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128,True,3.9346189564878373,1.201942139722271,0.012019421397222708,0.0073901926091772575,0.0078125,12288,0.6662882566452026,0.0078064813278615475,nan
qwen3_8b_base,hadamard,24,3,mlp.down_proj,12288,4096,128,0,5.773090839385986,-1,128,True,1.5589040218990948,1.0125111381628893,0.010125111381628894,0.007796711400528913,0.0078125,4096,0.6229833960533142,0.007799141108989716,nan
qwen3_8b_base,hadamard,25,0,self_attn.k_proj,4096,1024,128,0,40.95998764038086,-1,128,True,3.929478668902052,1.2209772686567826,0.012209772686567828,0.007368563129346931,0.0078125,1024,0.6658691167831421,0.007952690124511719,nan
qwen3_8b_base,hadamard,25,0,self_attn.v_proj,4096,1024,128,0,40.95998764038086,-1,128,True,3.929478668902052,1.2209772686567826,0.012209772686567828,0.007368563129346931,0.0078125,1024,0.6679004430770874,0.007850809022784233,nan
qwen3_8b_base,hadamard,25,0,self_attn.q_proj,4096,4096,128,0,40.95998764038086,-1,128,True,3.929478668902052,1.2209772686567826,0.012209772686567828,0.007368563129346931,0.0078125,4096,0.6655566692352295,0.007875841110944748,nan
qwen3_8b_base,hadamard,25,1,self_attn.o_proj,4096,4096,128,0,5.587873458862305,-1,128,True,10.866005718974122,2.0246787223643734,0.020246787223643734,0.00769177588908215,0.0078125,4096,0.6612963676452637,0.007844853214919567,nan
qwen3_8b_base,hadamard,25,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128,True,4.265298841641257,1.2170458391807906,0.012170458391807906,0.007431343129666411,0.0078125,12288,0.6667033433914185,0.007783034350723028,nan
qwen3_8b_base,hadamard,25,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128,True,4.265298841641257,1.2170458391807906,0.012170458391807906,0.007431343129666411,0.0078125,12288,0.6663826704025269,0.007782535627484322,nan
qwen3_8b_base,hadamard,25,3,mlp.down_proj,12288,4096,128,0,6.9522600173950195,-1,128,True,1.6355018578295957,1.0099875464900743,0.010099875464900742,0.007833642280032934,0.0078125,4096,0.6226806640625,0.007798315025866032,nan
qwen3_8b_base,hadamard,26,0,self_attn.k_proj,4096,1024,128,0,40.959991455078125,-1,128,True,4.043934131929262,1.2134964230988863,0.012134964230988863,0.007451052247175976,0.0078125,1024,0.6649121046066284,0.007849670015275478,nan
qwen3_8b_base,hadamard,26,0,self_attn.v_proj,4096,1024,128,0,40.959991455078125,-1,128,True,4.043934131929262,1.2134964230988863,0.012134964230988863,0.007451052247175976,0.0078125,1024,0.668896496295929,0.00776844285428524,nan
qwen3_8b_base,hadamard,26,0,self_attn.q_proj,4096,4096,128,0,40.959991455078125,-1,128,True,4.043934131929262,1.2134964230988863,0.012134964230988863,0.007451052247175976,0.0078125,4096,0.6656469702720642,0.007906127721071243,nan
qwen3_8b_base,hadamard,26,1,self_attn.o_proj,4096,4096,128,0,5.097964763641357,-1,128,True,9.503570932608566,1.8829695596030134,0.018829695596030132,0.007992957151544869,0.0078125,4096,0.6613452434539795,0.007819351740181446,nan
qwen3_8b_base,hadamard,26,2,mlp.up_proj,4096,12288,128,0,40.95998764038086,-1,128,True,4.166674193315914,1.2200598801306568,0.012200598801306568,0.007482328858791982,0.0078125,12288,0.6655477285385132,0.007800304796546698,nan
qwen3_8b_base,hadamard,26,2,mlp.gate_proj,4096,12288,128,0,40.95998764038086,-1,128,True,4.166674193315914,1.2200598801306568,0.012200598801306568,0.007482328858791982,0.0078125,12288,0.6662068963050842,0.007804410066455603,nan
qwen3_8b_base,hadamard,26,3,mlp.down_proj,12288,4096,128,0,8.40745735168457,-1,128,True,1.5674168697443884,1.0118525646558452,0.010118525646558452,0.007805225987176177,0.0078125,4096,0.6228198409080505,0.007784273009747267,nan
qwen3_8b_base,hadamard,27,0,self_attn.k_proj,4096,1024,128,0,40.959991455078125,-1,128,True,3.8831862912924775,1.2273411141251072,0.012273411141251071,0.00749849848422381,0.0078125,1024,0.6659765839576721,0.007880239747464657,nan
qwen3_8b_base,hadamard,27,0,self_attn.v_proj,4096,1024,128,0,40.959991455078125,-1,128,True,3.8831862912924775,1.2273411141251072,0.012273411141251071,0.00749849848422381,0.0078125,1024,0.6663867235183716,0.007795548997819424,nan
qwen3_8b_base,hadamard,27,0,self_attn.q_proj,4096,4096,128,0,40.959991455078125,-1,128,True,3.8831862912924775,1.2273411141251072,0.012273411141251071,0.00749849848422381,0.0078125,4096,0.6660791039466858,0.007876010611653328,nan
qwen3_8b_base,hadamard,27,1,self_attn.o_proj,4096,4096,128,0,8.019267082214355,-1,128,True,17.3606058443303,1.9909277002672547,0.01990927700267255,0.00865594149264539,0.0078125,4096,0.6603051424026489,0.007754918187856674,nan
qwen3_8b_base,hadamard,27,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128,True,4.389129894655357,1.2420862698970423,0.012420862698970421,0.007389557912691334,0.0078125,12288,0.66716068983078,0.007772017270326614,nan
qwen3_8b_base,hadamard,27,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128,True,4.389129894655357,1.2420862698970423,0.012420862698970421,0.007389557912691334,0.0078125,12288,0.6664949655532837,0.007790781557559967,nan
qwen3_8b_base,hadamard,27,3,mlp.down_proj,12288,4096,128,0,11.026789665222168,-1,128,True,1.5752169850608904,1.0126226592657737,0.010126226592657736,0.007753713029304374,0.0078125,4096,0.6218286156654358,0.007803925778716803,nan
qwen3_8b_base,hadamard,28,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128,True,4.133581756823852,1.2423554498217946,0.012423554498217948,0.007438450075799236,0.0078125,1024,0.6676074266433716,0.00793997012078762,nan
qwen3_8b_base,hadamard,28,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128,True,4.133581756823852,1.2423554498217946,0.012423554498217948,0.007438450075799236,0.0078125,1024,0.6645410060882568,0.007900021970272064,nan
qwen3_8b_base,hadamard,28,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128,True,4.133581756823852,1.2423554498217946,0.012423554498217948,0.007438450075799236,0.0078125,4096,0.6664745807647705,0.007877322845160961,nan
qwen3_8b_base,hadamard,28,1,self_attn.o_proj,4096,4096,128,0,12.189278602600098,-1,128,True,12.098818011320882,2.0594299382890147,0.020594299382890147,0.006940433228587658,0.0078125,4096,0.6578662395477295,0.007661931216716766,nan
qwen3_8b_base,hadamard,28,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128,True,4.240650787945513,1.2423319170766376,0.012423319170766377,0.0074525600586938965,0.0078125,12288,0.6661336421966553,0.007829914800822735,nan
qwen3_8b_base,hadamard,28,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128,True,4.240650787945513,1.2423319170766376,0.012423319170766377,0.0074525600586938965,0.0078125,12288,0.6663509607315063,0.007780059706419706,nan
qwen3_8b_base,hadamard,28,3,mlp.down_proj,12288,4096,128,0,15.555935859680176,-1,128,True,1.665606795722912,1.012978702635295,0.010129787026352949,0.007788754087599291,0.0078125,4096,0.6234081983566284,0.007811063900589943,nan
qwen3_8b_base,hadamard,29,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128,True,3.9751999226813446,1.243473570242279,0.01243473570242279,0.007650447058730967,0.0078125,1024,0.6681542992591858,0.007940756157040596,nan
qwen3_8b_base,hadamard,29,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128,True,3.9751999226813446,1.243473570242279,0.01243473570242279,0.007650447058730967,0.0078125,1024,0.6667578220367432,0.007769742049276829,nan
qwen3_8b_base,hadamard,29,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128,True,3.9751999226813446,1.243473570242279,0.01243473570242279,0.007650447058730967,0.0078125,4096,0.6669481992721558,0.007948311045765877,nan
qwen3_8b_base,hadamard,29,1,self_attn.o_proj,4096,4096,128,0,10.345219612121582,-1,128,True,8.955295190371071,1.6726095189976347,0.016726095189976347,0.006932251386108916,0.0078125,4096,0.6599902510643005,0.007669894024729729,nan
qwen3_8b_base,hadamard,29,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128,True,3.974589232771481,1.243588046348618,0.012435880463486182,0.00763409349803251,0.0078125,12288,0.6651521921157837,0.00782686285674572,nan
qwen3_8b_base,hadamard,29,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128,True,3.974589232771481,1.243588046348618,0.012435880463486182,0.00763409349803251,0.0078125,12288,0.6664013862609863,0.0077843270264565945,nan
qwen3_8b_base,hadamard,29,3,mlp.down_proj,12288,4096,128,0,20.90459442138672,-1,128,True,1.7181944216315461,1.0140005734047488,0.010140005734047488,0.0077432623379546615,0.0078125,4096,0.6221997141838074,0.007787320762872696,nan
qwen3_8b_base,hadamard,30,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128,True,4.098137969835328,1.2605590478388717,0.012605590478388717,0.007609998783171032,0.0078125,1024,0.6676660180091858,0.007981488481163979,nan
qwen3_8b_base,hadamard,30,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128,True,4.098137969835328,1.2605590478388717,0.012605590478388717,0.007609998783171032,0.0078125,1024,0.6644140481948853,0.007860020734369755,nan
qwen3_8b_base,hadamard,30,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128,True,4.098137969835328,1.2605590478388717,0.012605590478388717,0.007609998783171032,0.0078125,4096,0.6663403511047363,0.007885701954364777,nan
qwen3_8b_base,hadamard,30,1,self_attn.o_proj,4096,4096,128,0,20.02419090270996,-1,128,True,10.04539034558982,1.6700574172529086,0.016700574172529088,0.007561840492793751,0.0078125,4096,0.6616332530975342,0.007742171175777912,nan
qwen3_8b_base,hadamard,30,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128,True,4.294735899443555,1.2604425624319433,0.012604425624319434,0.007785762657018025,0.0078125,12288,0.6664494276046753,0.007801695726811886,nan
qwen3_8b_base,hadamard,30,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128,True,4.294735899443555,1.2604425624319433,0.012604425624319434,0.007785762657018025,0.0078125,12288,0.6667236685752869,0.007805194240063429,nan
qwen3_8b_base,hadamard,30,3,mlp.down_proj,12288,4096,128,0,29.712350845336914,-1,128,True,1.554521148579375,1.0152535218434797,0.010152535218434799,0.007812892010130993,0.0078125,4096,0.6225414872169495,0.007829448208212852,nan
qwen3_8b_base,hadamard,31,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128,True,4.234709474338208,1.2821220885246691,0.01282122088524669,0.00776532152386436,0.0078125,1024,0.6666406393051147,0.007993428036570549,nan
qwen3_8b_base,hadamard,31,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128,True,4.234709474338208,1.2821220885246691,0.01282122088524669,0.00776532152386436,0.0078125,1024,0.6659473180770874,0.007799461483955383,nan
qwen3_8b_base,hadamard,31,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128,True,4.234709474338208,1.2821220885246691,0.01282122088524669,0.00776532152386436,0.0078125,4096,0.6669067144393921,0.007943681441247463,nan
qwen3_8b_base,hadamard,31,1,self_attn.o_proj,4096,4096,128,0,21.608938217163086,-1,128,True,9.815491624901515,1.7933620636643035,0.017933620636643038,0.007712941393992851,0.0078125,4096,0.6575732231140137,0.0077748848125338554,nan
qwen3_8b_base,hadamard,31,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128,True,4.207153002064595,1.2979896078600364,0.012979896078600365,0.00776454293528711,0.0078125,12288,0.6667212247848511,0.007811464369297028,nan
qwen3_8b_base,hadamard,31,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128,True,4.207153002064595,1.2979896078600364,0.012979896078600365,0.00776454293528711,0.0078125,12288,0.666689395904541,0.00781559944152832,nan
qwen3_8b_base,hadamard,31,3,mlp.down_proj,12288,4096,128,0,39.98948669433594,-1,128,True,1.5920539728923204,1.0183421266974317,0.010183421266974317,0.007742303834341221,0.0078125,4096,0.6220190525054932,0.007837248966097832,nan
qwen3_8b_base,hadamard,32,0,self_attn.k_proj,4096,1024,128,0,40.959999084472656,-1,128,True,4.1988574033730375,1.3160321927631153,0.013160321927631155,0.007745148606020046,0.0078125,1024,0.6655468940734863,0.00798497349023819,nan
qwen3_8b_base,hadamard,32,0,self_attn.v_proj,4096,1024,128,0,40.959999084472656,-1,128,True,4.1988574033730375,1.3160321927631153,0.013160321927631155,0.007745148606020046,0.0078125,1024,0.6658300757408142,0.007768239825963974,nan
qwen3_8b_base,hadamard,32,0,self_attn.q_proj,4096,4096,128,0,40.959999084472656,-1,128,True,4.1988574033730375,1.3160321927631153,0.013160321927631155,0.007745148606020046,0.0078125,4096,0.6663622856140137,0.0079154372215271,nan
