model,rotation,layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize
qwen3_8b_base,hadamard,33,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,33,3,mlp.down_proj,12288,4096,128,0,71.61878967285156,-1,128
qwen3_8b_base,hadamard,34,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,34,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,34,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,34,1,self_attn.o_proj,4096,4096,128,0,122.2146224975586,-1,128
qwen3_8b_base,hadamard,34,2,mlp.up_proj,4096,12288,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,34,2,mlp.gate_proj,4096,12288,128,0,40.959991455078125,-1,128
qwen3_8b_base,hadamard,34,3,mlp.down_proj,12288,4096,128,0,149.46810913085938,-1,128
qwen3_8b_base,hadamard,35,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,35,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,35,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,35,1,self_attn.o_proj,4096,4096,128,0,79.95513153076172,-1,128
qwen3_8b_base,hadamard,35,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,35,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128
qwen3_8b_base,hadamard,35,3,mlp.down_proj,12288,4096,128,0,8270.5068359375,-1,128
