model,source_family,source_artifact,site,layer,expert,routed_rows,group_size,configuration,method,absorbed_energy_fraction,sqrt_one_minus_f,range_ratio_vs_hadamard,range
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,98,256,128,nar_k6_per_expert,nar,0.6293872611506687,0.6087797129088085,0.5402239084781764,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,99,256,128,nar_k6_per_expert,nar,0.7786554970735016,0.47047263780851106,0.5017714628476749,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,100,256,128,nar_k6_per_expert,nar,0.6193490323153757,0.6169691788773766,0.597751248043623,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,101,256,128,nar_k6_per_expert,nar,0.0979348387970312,0.9497711099012061,0.9005600027412287,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,102,256,128,nar_k6_per_expert,nar,0.6437750025820067,0.5968458740897798,0.5291267301066451,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,103,256,128,nar_k6_per_expert,nar,0.2445309386854758,0.8691772323953982,0.7873377063681911,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,104,256,128,nar_k6_per_expert,nar,0.289559730880937,0.8428761884874094,0.7258347239178954,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,105,256,128,nar_k6_per_expert,nar,0.1072033610725084,0.9448791663104291,0.8356043430098093,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,106,256,128,nar_k6_per_expert,nar,0.3532122489763922,0.8042311552182045,0.6612753318720967,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,107,256,128,nar_k6_per_expert,nar,0.2557540232603757,0.8626969205576338,0.7736687216411825,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,108,256,128,nar_k6_per_expert,nar,0.704651678213397,0.543459586157612,0.4482079757965037,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,109,256,128,nar_k6_per_expert,nar,0.4642781178077402,0.7319302440753899,0.6211305052847624,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,110,256,128,nar_k6_per_expert,nar,0.2376770460510121,0.873111077669381,0.7003851365584197,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,111,256,128,nar_k6_per_expert,nar,0.123287303896005,0.9363293737269994,0.8629769811547259,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,112,256,128,nar_k6_per_expert,nar,0.1341572263818374,0.930506729485694,0.8890762168177878,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,113,256,128,nar_k6_per_expert,nar,0.4498483239741409,0.741722101616137,0.3086246358345278,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,114,256,128,nar_k6_per_expert,nar,0.648916477524899,0.5925230142999519,0.5540132000548099,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,115,256,128,nar_k6_per_expert,nar,0.1797110926937964,0.9056980221388383,0.4282524695677259,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,116,256,128,nar_k6_per_expert,nar,0.1720302390212738,0.9099284372843428,0.8187412387529716,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,117,256,128,nar_k6_per_expert,nar,0.1509412484808583,0.9214438406756766,0.8976779445678587,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,118,256,128,nar_k6_per_expert,nar,0.0990419360232068,0.9491881077935992,0.8955022018341856,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,119,256,128,nar_k6_per_expert,nar,0.5337166527470594,0.6828494323443057,0.6620446752709299,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,120,256,128,nar_k6_per_expert,nar,0.2201061716911162,0.8831159767034473,0.8482167862061053,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,121,256,128,nar_k6_per_expert,nar,0.5330083516854195,0.6833678718776444,0.6731945836735879,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,122,256,128,nar_k6_per_expert,nar,0.108185801305352,0.9443591470911096,0.8765713427372702,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,123,256,128,nar_k6_per_expert,nar,0.5470883428055275,0.6729871151771574,0.5589531457728613,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,124,256,128,nar_k6_per_expert,nar,0.1123324680690893,0.9421610965917192,0.7943213998973827,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,125,256,128,nar_k6_per_expert,nar,0.3003262819190058,0.8364650130645,0.7782615546108353,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,126,256,128,nar_k6_per_expert,nar,0.1774769196733917,0.9069305818675476,0.8135033655243996,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,0,127,256,128,nar_k6_per_expert,nar,0.4737805283677471,0.7254098645815709,0.589357054540096,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,1,256,128,nar_k6_per_expert,nar,0.5566089713123269,0.6658761361452091,0.6159241135961484,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,2,256,128,nar_k6_per_expert,nar,0.1091434314106941,0.9438519844707145,0.8547975902304195,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,3,256,128,nar_k6_per_expert,nar,0.1605471887664664,0.9162165744154237,0.8404296535826059,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,4,256,128,nar_k6_per_expert,nar,0.1566462857785067,0.9183429175539458,0.895777863068638,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,5,256,128,nar_k6_per_expert,nar,0.1157962943823323,0.9403210651780953,0.8687404930204141,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,6,256,128,nar_k6_per_expert,nar,0.2853835808167321,0.845349879744043,0.8102638575465635,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,7,256,128,nar_k6_per_expert,nar,0.074291814960256,0.9621373005136762,0.9240984046189572,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,8,256,128,nar_k6_per_expert,nar,0.1552760897381433,0.9190886302538274,0.8704701976986605,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,9,256,128,nar_k6_per_expert,nar,0.1337804621892597,0.930709158551016,0.8661052782449579,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,10,256,128,nar_k6_per_expert,nar,0.4773930908594523,0.7229155615564985,0.6156551232971296,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,11,256,128,nar_k6_per_expert,nar,0.2344984253779029,0.874929468369935,0.7918947015210611,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,12,256,128,nar_k6_per_expert,nar,0.7740667066299876,0.475324408556948,0.4468545865571114,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,13,256,128,nar_k6_per_expert,nar,0.0749193871965586,0.9618111107714661,0.8673880814613975,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,14,256,128,nar_k6_per_expert,nar,0.064610918114722,0.967155148818057,0.9411271053588198,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,15,256,128,nar_k6_per_expert,nar,0.5415102397324479,0.6771187194780189,0.6486681703056476,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,16,256,128,nar_k6_per_expert,nar,0.1102883488140238,0.9432452762595613,0.9112299613196164,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,17,256,128,nar_k6_per_expert,nar,0.398848137564168,0.7753398367398854,0.9631811162463264,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,18,256,128,nar_k6_per_expert,nar,0.5634275418960716,0.6607362999744515,0.6060800945718813,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,19,256,128,nar_k6_per_expert,nar,0.1108518318818086,0.9429465351323962,0.8165341662539021,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,20,256,128,nar_k6_per_expert,nar,0.1084193891417252,0.9442354636732698,0.8616540050593434,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,21,256,128,nar_k6_per_expert,nar,0.288332376550014,0.843603949403976,0.8309534314596634,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,22,256,128,nar_k6_per_expert,nar,0.3865414973179686,0.7832359176404204,0.910464394391261,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,23,256,128,nar_k6_per_expert,nar,0.0997454575946576,0.9488174441932138,0.886457284841174,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,24,256,128,nar_k6_per_expert,nar,0.115543127522294,0.9404556727872431,0.8492520027484222,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,25,256,128,nar_k6_per_expert,nar,0.0957892681863371,0.9508999588882434,0.8959530778828412,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,1,26,256,128,nar_k6_per_expert,nar,0.1035857007800802,0.9467915817221443,0.9066586412105796,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
