panel,method,line_index,line_mean,line_max,tokens
a,raw,1102,0.06873056292533875,1.578125,512
a,raw,1103,0.15001438558101654,6.5,512
a,raw,1104,0.05889933928847313,0.66796875,512
a,raw,1105,0.10975676774978638,1.0703125,512
a,raw,1106,0.044770434498786926,0.5703125,512
a,raw,1107,0.06326070427894592,0.70703125,512
a,raw,1108,0.03754395619034767,0.341796875,512
a,raw,1109,0.09078039973974228,0.9296875,512
a,raw,1110,0.049801282584667206,0.50390625,512
a,raw,1111,0.25505638122558594,1.625,512
a,raw,1112,0.060632407665252686,0.328125,512
a,raw,1113,0.06131362169981003,1.046875,512
a,raw,1114,0.3816477656364441,2.03125,512
a,raw,1115,0.06776035577058792,0.3125,512
a,raw,1116,0.07323256880044937,1.3046875,512
a,raw,1117,0.2145790159702301,1.078125,512
a,raw,1118,0.16481630504131317,6.09375,512
a,raw,1119,0.142426997423172,0.66015625,512
a,raw,1120,0.0828581228852272,0.443359375,512
a,raw,1121,0.10611984133720398,1.21875,512
a,raw,1122,0.0721314400434494,0.65234375,512
a,raw,1123,0.060327451676130295,1.03125,512
a,raw,1124,0.19480684399604797,0.6328125,512
a,raw,1125,0.06363523006439209,1.46875,512
a,raw,1126,0.09194809198379517,0.78515625,512
a,raw,1127,0.07925118505954742,0.546875,512
a,raw,1128,0.05154154449701309,0.734375,512
a,raw,1129,0.2676820755004883,1.7734375,512
a,raw,1130,0.07349297404289246,0.6953125,512
a,raw,1131,0.10709546506404877,1.21875,512
a,raw,1132,0.22310292720794678,1.1796875,512
a,raw,1133,0.5024619102478027,3.921875,512
a,raw,1134,0.10295432806015015,3.03125,512
a,raw,1135,1.184727668762207,8.75,512
a,raw,1136,0.18401798605918884,1.375,512
a,raw,1137,0.10634419322013855,0.73046875,512
a,raw,1138,0.051135070621967316,0.953125,512
a,raw,1139,0.29841893911361694,2.484375,512
a,raw,1140,0.056850358843803406,0.73828125,512
a,raw,1141,0.04468633979558945,0.33203125,512
a,raw,1142,0.05080917477607727,1.2265625,512
a,raw,1143,0.2801815867424011,2.140625,512
a,raw,1144,0.3597346544265747,1.953125,512
a,raw,1145,0.12127020955085754,1.109375,512
a,raw,1146,0.05518195033073425,0.28125,512
a,raw,1147,0.0736808329820633,1.015625,512
a,raw,1148,0.04213099926710129,0.62890625,512
a,raw,1149,0.13777926564216614,0.6171875,512
a,raw,1150,0.06511475145816803,0.734375,512
a,raw,1151,0.047875985503196716,0.423828125,512
a,raw,1152,0.0685897246003151,0.88671875,512
a,raw,1153,0.0863884761929512,0.75,512
a,raw,1154,0.051516883075237274,0.474609375,512
a,raw,1155,0.09326080232858658,0.87109375,512
a,raw,1156,0.04434724897146225,0.314453125,512
a,raw,1157,0.12071935832500458,1.0703125,512
a,raw,1158,0.041151050478219986,0.32421875,512
a,raw,1159,0.0688839852809906,0.734375,512
a,raw,1160,0.1536678820848465,0.89453125,512
a,raw,1161,0.05769219622015953,0.345703125,512
a,raw,1162,0.05698827654123306,0.6953125,512
a,raw,1163,0.0898728147149086,0.80859375,512
a,raw,1164,0.08809727430343628,0.87890625,512
a,raw,1165,0.07502281665802002,0.48828125,512
a,raw,1166,0.06887210160493851,2.328125,512
a,raw,1167,0.09301411360502243,0.458984375,512
a,raw,1168,0.04939465597271919,0.7109375,512
a,raw,1169,0.08558382093906403,3.21875,512
a,raw,1170,0.35582244396209717,5.625,512
a,raw,1171,0.1272338479757309,0.8046875,512
a,raw,1172,0.06334186345338821,0.478515625,512
a,raw,1173,0.055769387632608414,0.3203125,512
a,raw,1174,0.12786005437374115,1.953125,512
a,raw,1175,0.33593592047691345,2.71875,512
a,raw,1176,0.3308475613594055,2.828125,512
a,raw,1177,0.05880673602223396,0.76171875,512
a,raw,1178,0.059806324541568756,0.48828125,512
a,raw,1179,0.05477055162191391,0.484375,512
a,raw,1180,0.046942852437496185,1.328125,512
a,raw,1181,0.06432624161243439,0.96484375,512
a,raw,1182,0.08986849337816238,1.0234375,512
a,raw,1183,0.06840042769908905,0.6640625,512
a,raw,1184,0.036721162497997284,0.4765625,512
a,raw,1185,0.08968870341777802,0.53515625,512
a,raw,1186,0.3713253438472748,0.91796875,512
a,raw,1187,0.061918921768665314,0.57421875,512
a,raw,1188,0.06997693330049515,0.9453125,512
a,raw,1189,0.09547282755374908,0.93359375,512
a,raw,1190,0.06621840596199036,0.39453125,512
a,raw,1191,0.05573540925979614,0.40234375,512
a,raw,1192,0.2115059494972229,1.0859375,512
a,raw,1193,0.3200796842575073,1.765625,512
a,raw,1194,0.05555686354637146,0.625,512
a,raw,1195,0.05206076800823212,1.3359375,512
a,raw,1196,0.04264962673187256,0.59765625,512
a,raw,1197,0.05021590739488602,0.494140625,512
a,raw,1198,0.062143292278051376,0.474609375,512
a,raw,1199,0.41684257984161377,3.90625,512
a,raw,1200,0.14116261899471283,2.671875,512
a,raw,1201,0.04564926028251648,0.5078125,512
a,raw,1202,0.05814187228679657,0.83203125,512
a,raw,1203,0.09054077416658401,0.76171875,512
a,raw,1204,0.05830874294042587,0.87890625,512
a,raw,1205,0.058701030910015106,0.609375,512
a,raw,1206,0.07299616187810898,0.5703125,512
a,raw,1207,0.06294595450162888,0.66796875,512
a,raw,1208,0.0547553151845932,0.76953125,512
a,raw,1209,0.06578283756971359,0.8046875,512
a,raw,1210,0.06944078207015991,0.9609375,512
a,raw,1211,0.07865241169929504,0.63671875,512
a,raw,1212,0.17188654839992523,1.25,512
a,raw,1213,0.06522993743419647,1.8828125,512
a,raw,1214,0.04802430793642998,0.77734375,512
a,raw,1215,0.06887567043304443,0.58984375,512
a,raw,1216,0.056887898594141006,0.77734375,512
a,raw,1217,0.151240274310112,0.53515625,512
a,raw,1218,0.086515411734581,1.21875,512
a,raw,1219,0.03984887897968292,0.54296875,512
a,raw,1220,0.04738377034664154,1.0546875,512
a,raw,1221,0.08846346288919449,1.9140625,512
a,raw,1222,0.054813794791698456,1.2734375,512
a,raw,1223,0.054378949105739594,0.87109375,512
a,raw,1224,0.26062119007110596,0.73828125,512
a,raw,1225,0.07267171144485474,0.400390625,512
a,raw,1226,0.22208449244499207,1.390625,512
a,raw,1227,0.05148543789982796,0.78515625,512
a,raw,1228,0.17711812257766724,2.375,512
a,raw,1229,1.0865520238876343,6.40625,512
a,raw,1230,0.05770459398627281,0.5625,512
a,raw,1231,0.04407591372728348,0.45703125,512
a,raw,1232,0.16234228014945984,1.0859375,512
a,raw,1233,0.060057394206523895,0.6640625,512
a,raw,1234,0.08570779860019684,0.80859375,512
a,raw,1235,0.07358606159687042,0.78125,512
a,raw,1236,0.045793697237968445,0.515625,512
a,raw,1237,0.047906044870615005,1.265625,512
a,raw,1238,0.03747131675481796,0.486328125,512
a,raw,1239,0.06382030248641968,1.15625,512
a,raw,1240,0.08166998624801636,0.625,512
a,raw,1241,0.04733819514513016,0.326171875,512
a,raw,1242,0.1321730762720108,1.2265625,512
a,raw,1243,0.25246649980545044,1.28125,512
a,raw,1244,0.08895339071750641,0.84765625,512
a,raw,1245,0.03846123069524765,0.53515625,512
a,raw,1246,0.20281319320201874,0.83203125,512
a,raw,1247,0.08810031414031982,2.0625,512
a,raw,1248,0.04060649871826172,0.396484375,512
a,raw,1249,0.10256578773260117,1.0703125,512
a,raw,1250,0.039799608290195465,0.2734375,512
a,raw,1251,0.22120751440525055,1.265625,512
a,raw,1252,0.13330623507499695,0.6953125,512
a,raw,1253,0.056618425995111465,1.109375,512
a,raw,1254,0.0534605048596859,0.6875,512
a,raw,1255,0.05193658173084259,1.1640625,512
a,raw,1256,0.03672194480895996,0.43359375,512
a,raw,1257,0.04349951073527336,0.76171875,512
a,raw,1258,0.07679301500320435,1.4765625,512
a,raw,1259,0.16124418377876282,2.5,512
a,raw,1260,0.05458047613501549,0.4375,512
a,raw,1261,0.18735229969024658,2.21875,512
a,raw,1262,0.32310476899147034,0.97265625,512
a,raw,1263,0.06492795050144196,0.2890625,512
a,raw,1264,0.06762166321277618,0.796875,512
a,raw,1265,0.051941920071840286,0.5859375,512
a,raw,1266,0.06653454899787903,1.1796875,512
a,raw,1267,0.24776533246040344,1.1328125,512
a,raw,1268,0.32105228304862976,3.765625,512
a,raw,1269,0.08731122314929962,0.828125,512
a,raw,1270,0.2026854157447815,1.09375,512
a,raw,1271,0.056431952863931656,1.375,512
a,raw,1272,0.06622907519340515,2.828125,512
a,raw,1273,0.06964584439992905,2.1875,512
a,raw,1274,0.054575368762016296,0.26171875,512
a,raw,1275,0.059018202126026154,0.76953125,512
a,raw,1276,0.06473410129547119,0.703125,512
a,raw,1277,0.031928446143865585,0.7890625,512
a,raw,1278,0.4281255006790161,1.671875,512
a,raw,1279,0.15417276322841644,1.296875,512
a,raw,1280,0.07998489588499069,0.6171875,512
a,raw,1281,0.34416139125823975,1.515625,512
a,raw,1282,0.26001641154289246,1.0234375,512
a,raw,1283,0.0510806106030941,0.375,512
a,raw,1284,0.26271530985832214,1.2734375,512
a,raw,1285,0.06015380844473839,0.458984375,512
a,raw,1286,0.24516062438488007,1.1015625,512
a,raw,1287,0.3025245666503906,1.484375,512
a,raw,1288,0.09148319065570831,0.703125,512
a,raw,1289,0.055773958563804626,0.54296875,512
a,raw,1290,0.3024548888206482,0.96875,512
a,raw,1291,0.046012334525585175,0.6875,512
a,raw,1292,0.04552596062421799,0.52734375,512
a,raw,1293,0.05080193653702736,0.455078125,512
a,raw,1294,0.349310040473938,0.8046875,512
a,raw,1295,0.0857582837343216,1.0234375,512
a,raw,1296,0.19107162952423096,0.921875,512
a,raw,1297,0.05536477267742157,0.7578125,512
a,raw,1298,0.06128391996026039,1.7890625,512
a,raw,1299,0.05558530241250992,0.578125,512
a,raw,1300,0.08458556234836578,0.5703125,512
a,raw,1301,0.08762410283088684,1.0,512
a,raw,1302,0.12096422910690308,2.40625,512
a,raw,1303,0.06254344433546066,0.466796875,512
a,raw,1304,0.24573196470737457,0.81640625,512
a,raw,1305,0.05116937309503555,1.234375,512
a,raw,1306,0.21749457716941833,1.7421875,512
a,raw,1307,0.16104383766651154,2.015625,512
a,raw,1308,0.10813571512699127,0.96875,512
a,raw,1309,0.06754634529352188,1.34375,512
a,raw,1310,0.05851657688617706,0.9296875,512
a,raw,1311,0.05163133144378662,0.62890625,512
a,raw,1312,0.0414571538567543,0.341796875,512
a,raw,1313,0.05159749090671539,0.9921875,512
a,raw,1314,0.0444277860224247,0.41796875,512
a,raw,1315,0.07114467024803162,0.671875,512
a,raw,1316,0.5892807841300964,2.015625,512
a,raw,1317,0.06415437161922455,0.6796875,512
a,raw,1318,0.051526062190532684,0.61328125,512
a,raw,1319,0.20787985622882843,0.82421875,512
a,raw,1320,0.0699329823255539,0.83984375,512
a,raw,1321,0.055708035826683044,0.89453125,512
a,raw,1322,0.05359526723623276,0.287109375,512
a,raw,1323,0.14608222246170044,0.85546875,512
a,raw,1324,0.21810802817344666,1.015625,512
a,raw,1325,0.06811372935771942,0.41015625,512
a,raw,1326,0.04085679352283478,0.40234375,512
a,raw,1327,0.038434918969869614,0.294921875,512
a,raw,1328,2.0429248809814453,7.375,512
a,raw,1329,0.08584960550069809,0.8203125,512
a,raw,1330,0.11789625883102417,0.98828125,512
a,raw,1331,0.3733431100845337,1.046875,512
a,raw,1332,0.2651686668395996,2.203125,512
a,raw,1333,0.2085684835910797,1.75,512
a,raw,1334,0.04740006849169731,0.54296875,512
a,raw,1335,0.08522757887840271,0.6640625,512
a,raw,1336,0.048340048640966415,0.97265625,512
a,raw,1337,0.054682016372680664,2.84375,512
a,raw,1338,0.10947480797767639,1.21875,512
a,raw,1339,0.04442065209150314,1.8515625,512
a,raw,1340,0.04338768869638443,0.83984375,512
a,raw,1341,0.05790033936500549,1.359375,512
a,raw,1342,0.11853010952472687,1.2109375,512
a,raw,1343,0.14397631585597992,3.234375,512
a,raw,1344,0.07209336757659912,1.1015625,512
a,raw,1345,0.06005297228693962,0.458984375,512
a,raw,1346,0.2928960621356964,1.75,512
a,raw,1347,0.44549843668937683,1.1953125,512
a,raw,1348,0.19355027377605438,0.6875,512
a,raw,1349,0.35569989681243896,1.578125,512
a,raw,1350,0.07158108800649643,0.9453125,512
a,raw,1351,0.051642149686813354,0.56640625,512
a,raw,1352,0.047880083322525024,0.76953125,512
a,raw,1353,0.11078578233718872,1.1796875,512
a,raw,1354,0.057404015213251114,0.302734375,512
a,raw,1355,0.0741041898727417,0.6953125,512
a,raw,1356,0.41588446497917175,0.92578125,512
a,raw,1357,0.0373794361948967,0.56640625,512
a,raw,1358,0.0673367902636528,0.4609375,512
a,raw,1359,0.05649277940392494,0.3359375,512
a,raw,1360,0.1259903609752655,1.0078125,512
a,raw,1361,0.33657824993133545,1.1640625,512
a,raw,1362,0.2824287414550781,1.09375,512
a,raw,1363,0.07452147454023361,0.62109375,512
a,raw,1364,0.19726493954658508,1.0625,512
a,raw,1365,0.07390545308589935,0.79296875,512
a,raw,1366,0.056850071996450424,0.8515625,512
a,raw,1367,0.33868563175201416,1.734375,512
a,raw,1368,0.07395253330469131,0.91796875,512
a,raw,1369,0.37743330001831055,0.85546875,512
a,raw,1370,0.11022232472896576,0.8125,512
a,raw,1371,0.30691424012184143,1.578125,512
a,raw,1372,0.05667153373360634,1.3046875,512
a,raw,1373,0.050842925906181335,0.7578125,512
a,raw,1374,0.33325302600860596,1.8125,512
a,raw,1375,0.05884987860918045,0.72265625,512
a,raw,1376,0.06460404396057129,1.03125,512
a,raw,1377,0.2765229344367981,1.4921875,512
a,raw,1378,0.07439187169075012,0.70703125,512
a,raw,1379,0.05527013540267944,0.78515625,512
a,raw,1380,0.070429228246212,0.6328125,512
a,raw,1381,0.04525022208690643,0.6953125,512
a,raw,1382,0.10415443032979965,0.99609375,512
a,raw,1383,0.2691780626773834,1.671875,512
a,raw,1384,0.049388185143470764,0.42578125,512
a,raw,1385,0.21280477941036224,1.1015625,512
a,raw,1386,0.06744563579559326,2.796875,512
a,raw,1387,0.044569406658411026,0.640625,512
a,raw,1388,0.05148874968290329,0.45703125,512
a,raw,1389,0.06458617746829987,1.4140625,512
a,raw,1390,0.04002603888511658,1.546875,512
a,raw,1391,0.05207988619804382,0.6484375,512
a,raw,1392,0.316267728805542,1.0078125,512
a,raw,1393,0.06164005398750305,0.671875,512
a,raw,1394,0.0382341668009758,0.232421875,512
a,raw,1395,0.05983666330575943,0.72265625,512
a,raw,1396,0.15238811075687408,1.5625,512
a,raw,1397,0.066154345870018,1.0703125,512
a,raw,1398,0.049476832151412964,0.7578125,512
a,raw,1399,0.05894113704562187,0.72265625,512
a,raw,1400,0.04251769185066223,0.55859375,512
a,raw,1401,0.07369846105575562,0.53515625,512
a,raw,1402,0.06352519989013672,0.6015625,512
a,raw,1403,0.31450408697128296,1.25,512
a,raw,1404,0.11084124445915222,1.4375,512
a,raw,1405,0.26068535447120667,1.2578125,512
a,raw,1406,0.05706894025206566,0.94921875,512
a,raw,1407,0.05160209536552429,0.6484375,512
a,raw,1408,0.06149528920650482,0.5234375,512
a,raw,1409,0.049159422516822815,0.703125,512
a,raw,1410,0.31142425537109375,1.5,512
a,raw,1411,0.04958266019821167,0.5859375,512
a,raw,1412,0.10412278771400452,0.89453125,512
a,raw,1413,0.29337698221206665,1.4453125,512
a,raw,1414,0.06906840205192566,1.125,512
a,raw,1415,0.09701058268547058,2.3125,512
a,raw,1416,0.10124634206295013,0.7578125,512
a,raw,1417,0.057137180119752884,0.5390625,512
a,raw,1418,0.3209354281425476,1.3203125,512
a,raw,1419,0.08800557255744934,0.99609375,512
a,raw,1420,0.03637205436825752,0.30078125,512
a,raw,1421,0.04842747002840042,0.28515625,512
a,raw,1422,0.1463586986064911,2.59375,512
a,raw,1423,0.09133309125900269,0.71484375,512
a,raw,1424,0.06060422211885452,0.8203125,512
a,raw,1425,0.0925302654504776,0.98046875,512
a,raw,1426,0.07830862700939178,0.80859375,512
a,raw,1427,0.06702977418899536,0.9765625,512
a,raw,1428,0.06116029992699623,0.64453125,512
a,raw,1429,0.19996322691440582,0.77734375,512
a,raw,1430,0.0756140798330307,0.7109375,512
a,raw,1431,0.06681884825229645,1.0546875,512
a,raw,1432,0.8986557722091675,3.9375,512
a,raw,1433,0.06456363946199417,1.1328125,512
a,raw,1434,0.08303926885128021,0.93359375,512
a,raw,1435,0.09484666585922241,0.46875,512
a,raw,1436,0.061381347477436066,0.625,512
a,raw,1437,0.12718471884727478,1.1171875,512
a,raw,1438,0.24740740656852722,1.4765625,512
a,raw,1439,0.1888323426246643,7.78125,512
a,raw,1440,0.05101679265499115,1.109375,512
a,raw,1441,0.08240664005279541,0.82421875,512
a,raw,1442,0.20393478870391846,1.6171875,512
a,raw,1443,0.048465974628925323,0.357421875,512
a,raw,1444,0.18463855981826782,6.78125,512
a,raw,1445,0.056234121322631836,0.50390625,512
a,raw,1446,0.2013944387435913,0.85546875,512
a,raw,1447,0.29712340235710144,1.9453125,512
a,raw,1448,0.048330046236515045,0.80859375,512
a,raw,1449,0.24475853145122528,1.2109375,512
a,raw,1450,0.15098170936107635,1.2265625,512
a,raw,1451,0.0897381380200386,0.984375,512
a,raw,1452,0.6749247908592224,12.25,512
a,raw,1453,0.0685650184750557,0.88671875,512
a,raw,1454,0.2286754548549652,0.92578125,512
a,raw,1455,0.07864882051944733,0.89453125,512
a,raw,1456,0.053083620965480804,0.62109375,512
a,raw,1457,0.05454651638865471,0.59375,512
a,raw,1458,0.08684999495744705,0.478515625,512
a,raw,1459,0.044401150196790695,0.69140625,512
a,raw,1460,0.08062635362148285,0.5859375,512
a,raw,1461,0.18957537412643433,1.3125,512
a,raw,1462,0.20134516060352325,0.69921875,512
a,raw,1463,0.1426049768924713,0.7578125,512
a,raw,1464,0.07884179800748825,0.85546875,512
a,raw,1465,0.07060587406158447,1.3515625,512
a,raw,1466,0.07097543776035309,0.37890625,512
a,raw,1467,0.24186626076698303,1.171875,512
a,raw,1468,0.10145976394414902,1.4375,512
a,raw,1469,0.22178468108177185,2.28125,512
a,raw,1470,0.0579913966357708,0.369140625,512
a,raw,1471,0.06980009377002716,0.83203125,512
a,raw,1472,0.049056194722652435,0.373046875,512
a,raw,1473,0.2328851819038391,1.046875,512
a,raw,1474,0.07312396168708801,0.515625,512
a,raw,1475,0.039028093218803406,0.49609375,512
a,raw,1476,0.046377938240766525,0.69921875,512
a,raw,1477,0.3287149667739868,4.375,512
a,raw,1478,0.2415369749069214,1.140625,512
a,raw,1479,0.05674775689840317,1.140625,512
a,raw,1480,0.2872840166091919,0.60546875,512
a,raw,1481,0.039602674543857574,0.427734375,512
a,raw,1482,0.3560653030872345,3.03125,512
a,raw,1483,0.07730905711650848,0.7421875,512
a,raw,1484,0.057115599513053894,0.390625,512
a,raw,1485,0.045799579471349716,0.77734375,512
a,raw,1486,0.1642361432313919,2.078125,512
a,raw,1487,0.07981792092323303,0.9765625,512
a,raw,1488,0.15493634343147278,1.5,512
a,raw,1489,0.04851438105106354,0.5625,512
a,raw,1490,0.1293637603521347,1.609375,512
a,raw,1491,0.10256855189800262,1.296875,512
a,raw,1492,0.14636242389678955,7.71875,512
a,raw,1493,0.04976654052734375,0.65234375,512
a,raw,1494,0.059832118451595306,0.80859375,512
a,raw,1495,0.0712316557765007,0.396484375,512
a,raw,1496,0.33977845311164856,1.3125,512
a,raw,1497,0.6448659300804138,2.609375,512
a,raw,1498,0.05513118952512741,0.48046875,512
a,raw,1499,0.22281691431999207,1.2265625,512
a,raw,1500,0.08404196798801422,0.71875,512
a,raw,1501,0.07114962488412857,0.75,512
a,raw,1502,0.21448355913162231,1.3359375,512
a,raw,1503,0.08706828951835632,0.65234375,512
a,raw,1504,0.4282872676849365,1.4765625,512
a,raw,1505,0.05515752732753754,1.21875,512
a,raw,1506,0.07353658229112625,1.1015625,512
a,raw,1507,0.06942716240882874,0.921875,512
a,raw,1508,0.0441298671066761,0.69921875,512
a,raw,1509,0.06281501799821854,0.58984375,512
a,raw,1510,0.24463942646980286,1.1484375,512
a,raw,1511,0.1761937141418457,5.5,512
a,raw,1512,0.07263541221618652,0.703125,512
a,raw,1513,0.05650121718645096,0.4375,512
a,raw,1514,0.047521770000457764,0.6484375,512
a,raw,1515,0.35498419404029846,1.484375,512
a,raw,1516,0.04423077031970024,0.5,512
a,raw,1517,0.3728153705596924,0.95703125,512
a,raw,1518,0.052127815783023834,0.5625,512
a,raw,1519,0.3170683979988098,1.71875,512
a,raw,1520,0.06104430556297302,0.82421875,512
a,raw,1521,0.07717223465442657,0.65234375,512
a,raw,1522,0.27570539712905884,1.0078125,512
a,raw,1523,0.3141627311706543,0.95703125,512
a,raw,1524,0.053742311894893646,0.5546875,512
a,raw,1525,0.08258327841758728,0.35546875,512
a,raw,1526,0.0959920659661293,0.87890625,512
a,raw,1527,0.07191641628742218,1.5390625,512
a,raw,1528,0.048038654029369354,0.72265625,512
a,raw,1529,0.28651028871536255,1.4453125,512
a,raw,1530,0.07010949403047562,0.921875,512
a,raw,1531,0.04944992810487747,0.69921875,512
a,raw,1532,0.10347506403923035,1.0078125,512
a,raw,1533,0.0674353688955307,0.5390625,512
a,raw,1534,0.2825344502925873,2.21875,512
a,raw,1535,0.0584799125790596,0.375,512
a,raw,1536,0.2990390658378601,1.3828125,512
a,raw,1537,0.08075279742479324,0.83203125,512
a,raw,1538,0.06324471533298492,1.484375,512
a,raw,1539,0.18508905172348022,0.86328125,512
a,raw,1540,0.05403384938836098,0.5859375,512
a,raw,1541,0.0783117339015007,0.86328125,512
a,raw,1542,0.05524347350001335,1.71875,512
a,raw,1543,0.0573178306221962,0.6953125,512
a,raw,1544,0.055064037442207336,0.703125,512
a,raw,1545,0.10545385628938675,1.3828125,512
a,raw,1546,0.13903984427452087,1.828125,512
a,raw,1547,0.05502369627356529,0.63671875,512
a,raw,1548,0.5113544464111328,1.7109375,512
a,raw,1549,0.1177092120051384,0.6484375,512
a,raw,1550,0.04778580367565155,0.34765625,512
a,raw,1551,0.06439138948917389,0.52734375,512
a,raw,1552,0.047893717885017395,0.4296875,512
a,raw,1553,0.19618502259254456,7.25,512
a,raw,1554,0.06776270270347595,0.734375,512
a,raw,1555,0.053733427077531815,0.8359375,512
a,raw,1556,0.054705746471881866,0.7265625,512
a,raw,1557,0.21971185505390167,1.1640625,512
a,raw,1558,0.0920795202255249,0.55859375,512
a,raw,1559,0.04659000039100647,0.91015625,512
a,raw,1560,0.05402842164039612,1.3359375,512
a,raw,1561,0.7085237503051758,2.625,512
a,raw,1562,0.034623924642801285,0.46484375,512
a,raw,1563,0.19405978918075562,2.0,512
a,raw,1564,0.05706286430358887,0.7265625,512
a,raw,1565,0.05754240229725838,2.71875,512
a,raw,1566,0.2058420479297638,2.09375,512
a,raw,1567,0.3338060677051544,1.1015625,512
a,raw,1568,0.08209465444087982,0.7109375,512
a,raw,1569,0.08106331527233124,0.9296875,512
a,raw,1570,0.24811284244060516,1.2109375,512
a,raw,1571,0.06444331258535385,0.57421875,512
a,raw,1572,0.08301874995231628,0.458984375,512
a,raw,1573,0.06895507872104645,0.765625,512
a,raw,1574,0.10558482259511948,1.4765625,512
a,raw,1575,0.047013960778713226,0.328125,512
a,raw,1576,0.061910320073366165,1.3984375,512
a,raw,1577,0.06572213023900986,0.734375,512
a,raw,1578,0.085311159491539,0.91015625,512
a,raw,1579,0.5661073923110962,4.625,512
a,raw,1580,0.4062982201576233,1.171875,512
a,raw,1581,0.2607406973838806,1.3671875,512
a,raw,1582,0.06625913083553314,0.99609375,512
a,raw,1583,0.2905898690223694,1.2734375,512
a,raw,1584,0.1563073694705963,1.625,512
a,raw,1585,0.04137389361858368,0.498046875,512
a,raw,1586,0.17767678201198578,1.2890625,512
a,raw,1587,0.05553875118494034,1.1171875,512
a,raw,1588,0.6870030760765076,3.328125,512
a,raw,1589,0.09009839594364166,1.34375,512
a,raw,1590,0.08029249310493469,0.294921875,512
a,raw,1591,0.08328010141849518,0.8984375,512
a,raw,1592,0.052471552044153214,0.8515625,512
a,raw,1593,0.06117275357246399,1.2265625,512
a,raw,1594,0.0560353547334671,0.2373046875,512
a,raw,1595,0.05744394287467003,0.76171875,512
a,raw,1596,0.4045732021331787,1.8125,512
a,raw,1597,0.08197566866874695,0.6328125,512
a,raw,1598,0.2759336531162262,1.53125,512
a,raw,1599,0.08187772333621979,0.63671875,512
a,raw,1600,0.037299856543540955,0.59765625,512
a,raw,1601,0.047047462314367294,0.6875,512
a,raw,1602,0.2970447242259979,1.9140625,512
a,raw,1603,0.06509490311145782,0.75,512
a,raw,1604,0.057419583201408386,0.8671875,512
a,raw,1605,0.12273131310939789,0.61328125,512
a,raw,1606,0.13430827856063843,1.015625,512
a,raw,1607,0.04690529778599739,0.63671875,512
a,raw,1608,0.060831137001514435,0.80078125,512
a,raw,1609,0.04970494657754898,0.392578125,512
a,raw,1610,0.2947821021080017,2.046875,512
a,raw,1611,0.08391202986240387,0.8125,512
a,raw,1612,0.06395536661148071,0.890625,512
a,raw,1613,0.0494927316904068,0.458984375,512
a,raw,1614,0.17319738864898682,0.65625,512
a,raw,1615,0.046253155916929245,0.375,512
a,raw,1616,0.3427831828594208,1.6953125,512
a,raw,1617,0.49012690782546997,3.84375,512
a,raw,1618,2.6872193813323975,4.875,512
a,raw,1619,0.10462929308414459,1.28125,512
a,raw,1620,0.05200567841529846,0.671875,512
a,raw,1621,0.38752642273902893,1.1875,512
a,raw,1622,0.2772279977798462,1.4140625,512
a,raw,1623,0.08380962908267975,0.62890625,512
a,raw,1624,0.6014389991760254,2.765625,512
a,raw,1625,0.15674170851707458,0.71875,512
a,raw,1626,0.05205731466412544,0.640625,512
a,raw,1627,0.05824021250009537,1.1328125,512
a,raw,1628,0.30422502756118774,1.1015625,512
a,raw,1629,0.2814768850803375,1.03125,512
a,raw,1630,0.08136624097824097,0.72265625,512
a,raw,1631,0.06752361357212067,0.271484375,512
a,raw,1632,0.046049535274505615,0.353515625,512
a,raw,1633,0.06395223736763,0.640625,512
a,raw,1634,0.04407495632767677,0.28125,512
a,raw,1635,0.049672842025756836,0.84375,512
a,raw,1636,0.04787154495716095,0.51171875,512
a,raw,1637,0.06900601834058762,1.2421875,512
a,raw,1638,0.0612945556640625,0.431640625,512
a,raw,1639,0.08254995942115784,0.890625,512
a,raw,1640,0.08176672458648682,0.8359375,512
a,raw,1641,0.061198197305202484,0.5703125,512
a,raw,1642,0.04759617894887924,0.431640625,512
a,raw,1643,0.057034678757190704,0.6484375,512
a,raw,1644,0.05023588240146637,0.5859375,512
a,raw,1645,0.6681100130081177,4.1875,512
a,raw,1646,0.08841972798109055,0.8671875,512
a,raw,1647,0.07469546794891357,0.43359375,512
a,raw,1648,0.05447237566113472,0.265625,512
a,raw,1649,0.19728416204452515,1.265625,512
a,raw,1650,0.04281388968229294,0.5859375,512
a,raw,1651,0.07297424972057343,0.416015625,512
a,raw,1652,0.3180065155029297,1.7109375,512
a,raw,1653,0.17351382970809937,1.046875,512
a,raw,1654,0.10802226513624191,2.546875,512
a,raw,1655,0.05643893778324127,0.765625,512
a,raw,1656,0.0643623098731041,0.7890625,512
a,raw,1657,0.09622916579246521,0.921875,512
a,raw,1658,0.05900707095861435,0.263671875,512
a,raw,1659,0.16694016754627228,2.125,512
a,raw,1660,0.07060973346233368,0.8671875,512
a,raw,1661,0.0922670066356659,0.74609375,512
a,raw,1662,0.04888914152979851,0.28515625,512
a,raw,1663,0.046457577496767044,0.4296875,512
a,raw,1664,0.6875889301300049,3.84375,512
a,raw,1665,0.04571417719125748,0.5078125,512
a,raw,1666,0.2823970913887024,7.46875,512
a,raw,1667,0.06356637179851532,0.482421875,512
a,raw,1668,0.11071532219648361,0.65234375,512
a,raw,1669,0.038172561675310135,0.65625,512
a,raw,1670,0.1855906844139099,1.3125,512
