model,source_family,source_artifact,site,layer,group_size,configuration,method,absorbed_energy_fraction,sqrt_one_minus_f,range_ratio_vs_hadamard,range_ratio_definition
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,27,32,nar_k3,nar,0.1595431799110059,0.9167643209075024,0.9275902124410025,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,27,32,nar_k4,nar,0.1828845099124703,0.9039444065248312,0.9174495927328778,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,27,64,nar_k0,nar,0.0,1.0,0.9840772618177677,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,27,64,nar_k1,nar,0.0912398739417173,0.9532891093777808,0.9588825401892639,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,27,64,nar_k2,nar,0.1343052554346881,0.9304271839135568,0.9409164615324503,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,27,128,nar_k0,nar,0.0,1.0,0.9960966303967791,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E7 V cache,results/llama32_3b/e7_range_vs_k.csv,value_cache,27,128,nar_k1,nar,0.0912398739417173,0.9532891093777808,0.9626569641619379,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,0,64,nar_g64_m1,nar,0.6714017987251282,0.5732348569956923,0.4326096575729236,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,0,128,nar_g128_m1,nar,0.5855838656425476,0.6437516092076605,0.4792700764868731,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,0,256,nar_g256_m1,nar,0.4889541864395141,0.7148746838156222,0.5446566893725199,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,0,256,nar_g256_m2,nar,0.5855838656425476,0.6437516092076605,0.4824753560593496,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,0,256,nar_g256_m3,nar,0.637246310710907,0.6022903695802325,0.4558423451862807,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,0,128,nar_g128_m2,nar,0.6714017987251282,0.5732348569956923,0.4354244020293376,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,0,128,nar_g128_m2_c32,nar,0.6714017987251282,0.5732348569956923,0.4354244020293376,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,0,256,nar_g256_m3_c32,nar,0.637246310710907,0.6022903695802325,0.4558423451862807,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,4,64,nar_g64_m1,nar,0.4815629720687866,0.720025713381969,0.6885826246178358,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,4,128,nar_g128_m1,nar,0.4108272194862366,0.767575911889999,0.7199388160581315,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,4,256,nar_g256_m1,nar,0.3474588096141815,0.8078002168765607,0.7457218956629071,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,4,256,nar_g256_m2,nar,0.4108272194862366,0.767575911889999,0.7197582962126995,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,4,256,nar_g256_m3,nar,0.4520360231399536,0.7402458894583923,0.7016723242928833,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,4,128,nar_g128_m2,nar,0.4815629720687866,0.720025713381969,0.6874122538123463,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,4,128,nar_g128_m2_c32,nar,0.4815629720687866,0.720025713381969,0.6874122538123463,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,4,256,nar_g256_m3_c32,nar,0.4520360231399536,0.7402458894583923,0.7016723242928833,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,8,64,nar_g64_m1,nar,0.4630772471427917,0.7327501298923176,0.7218413110632601,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,8,128,nar_g128_m1,nar,0.394235759973526,0.7783085763541823,0.7532897714945096,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,8,256,nar_g256_m1,nar,0.3242967426776886,0.8220117136162425,0.7825881473278055,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,8,256,nar_g256_m2,nar,0.3942357301712036,0.7783085954997518,0.7529187595837119,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,8,256,nar_g256_m3,nar,0.4355532228946686,0.7512967303970725,0.7331147211416036,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,8,128,nar_g128_m2,nar,0.4630772471427917,0.7327501298923176,0.7207344388756675,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,8,128,nar_g128_m2_c32,nar,0.4630772471427917,0.7327501298923176,0.7207344388756675,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,8,256,nar_g256_m3_c32,nar,0.4355532228946686,0.7512967303970725,0.7331147211416036,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,12,64,nar_g64_m1,nar,0.4939005970954895,0.7114066368150571,0.7172330440911356,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,12,128,nar_g128_m1,nar,0.4231844544410705,0.759483736204357,0.7513051998571474,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,12,256,nar_g256_m1,nar,0.3309481143951416,0.817955919108639,0.7893616548264081,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,12,256,nar_g256_m2,nar,0.4231844544410705,0.759483736204357,0.7524510791110601,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,12,256,nar_g256_m3,nar,0.4679215550422668,0.7294370740219701,0.7294204559819669,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,12,128,nar_g128_m2,nar,0.4939005672931671,0.7114066577611099,0.7150444492331787,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,12,128,nar_g128_m2_c32,nar,0.4939005672931671,0.7114066577611099,0.7150444492331787,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,12,256,nar_g256_m3_c32,nar,0.4679215550422668,0.7294370740219701,0.7294204559819669,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,16,64,nar_g64_m1,nar,0.4651768803596496,0.7313160189961316,0.7213953117488686,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,16,128,nar_g128_m1,nar,0.3807705044746399,0.7869113644657574,0.7583075463654141,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,16,256,nar_g256_m1,nar,0.294216126203537,0.8401094415589334,0.7869983502828635,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,16,256,nar_g256_m2,nar,0.3807705044746399,0.7869113644657574,0.7585224170501179,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,16,256,nar_g256_m3,nar,0.4322307407855987,0.753504651090092,0.7354607443642944,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,16,128,nar_g128_m2,nar,0.4651768803596496,0.7313160189961316,0.72061853916499,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,16,128,nar_g128_m2_c32,nar,0.4651768803596496,0.7313160189961316,0.72061853916499,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,16,256,nar_g256_m3_c32,nar,0.4322307407855987,0.753504651090092,0.7354607443642944,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,20,64,nar_g64_m1,nar,0.4538139104843139,0.7390440376024192,0.7226006935314105,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,20,128,nar_g128_m1,nar,0.3697246015071869,0.7938988591078924,0.7595967002419681,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,20,256,nar_g256_m1,nar,0.285677433013916,0.8451760567988684,0.7882154386362349,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,20,256,nar_g256_m2,nar,0.3697246015071869,0.7938988591078924,0.760325257797082,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,20,256,nar_g256_m3,nar,0.4208739399909973,0.7610033245715834,0.7369391089173611,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,20,128,nar_g128_m2,nar,0.4538139104843139,0.7390440376024192,0.7222938371486051,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,20,128,nar_g128_m2_c32,nar,0.4538139104843139,0.7390440376024192,0.7222938371486051,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,20,256,nar_g256_m3_c32,nar,0.4208739399909973,0.7610033245715834,0.7369391089173611,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,24,64,nar_g64_m1,nar,0.448352038860321,0.7427300728660978,0.7228314821825359,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,24,128,nar_g128_m1,nar,0.3712731003761291,0.7929230098968442,0.7554774477332021,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,24,256,nar_g256_m1,nar,0.3006731569766998,0.8362576415335767,0.7805158599692844,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,24,256,nar_g256_m2,nar,0.3712731003761291,0.7929230098968442,0.7550495064909329,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,24,256,nar_g256_m3,nar,0.4173259735107422,0.763330876153492,0.7361221942125125,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,24,128,nar_g128_m2,nar,0.4483520090579986,0.7427300929287848,0.7219559775216353,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,24,128,nar_g128_m2_c32,nar,0.4483520090579986,0.7427300929287848,0.7219559775216353,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,qkv,24,256,nar_g256_m3_c32,nar,0.4173259735107422,0.763330876153492,0.7361221942125125,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,down,0,64,nar_g64_m1,nar,0.3989473283290863,0.7752758681081939,0.6519298230057313,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E20 multi-slot,results/llama32_3b/e20_range_vs_config.csv,down,0,128,nar_g128_m1,nar,0.3411943912506103,0.8116684105898108,0.6861357465468736,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
