record_type,model,site,layer,method,token,group,relative_channel,signed_value,group_mean,group_range,ecdf_probability,source
activation,llama32_3b,down_input,1,identity,55,11,102.0,0.01239013671875,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,103.0,-0.03564453125,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,104.0,-0.0185546875,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,105.0,-0.000415802001953125,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,106.0,0.003997802734375,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,107.0,0.01165771484375,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,108.0,-0.0023956298828125,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,109.0,0.0003185272216796875,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,110.0,-0.002288818359375,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,111.0,-0.00038909912109375,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,112.0,0.01153564453125,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,113.0,-0.0185546875,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,114.0,-0.02197265625,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,115.0,0.001434326171875,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,116.0,0.002105712890625,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,117.0,0.0020294189453125,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,118.0,0.00665283203125,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,119.0,-0.00653076171875,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,120.0,0.00024318695068359375,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,121.0,-0.00311279296875,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,122.0,0.0018157958984375,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,123.0,-0.04052734375,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,124.0,-0.00543212890625,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,125.0,-0.0142822265625,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,126.0,-0.01348876953125,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,55,11,127.0,0.0196533203125,0.0008945446461439133,0.21435546875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,0.0,-0.0064697265625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,1.0,0.0013885498046875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,2.0,-0.008056640625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,3.0,0.005828857421875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,4.0,-6.341934204101562e-05,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,5.0,-0.00408935546875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,6.0,-0.00714111328125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,7.0,-0.0166015625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,8.0,0.005615234375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,9.0,-0.0301513671875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,10.0,0.00061798095703125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,11.0,0.220703125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,12.0,0.01123046875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,13.0,-1.7523765563964844e-05,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,14.0,-0.021484375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,15.0,0.0030517578125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,16.0,0.0240478515625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,17.0,0.003662109375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,18.0,0.0020904541015625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,19.0,-0.008544921875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,20.0,0.047607421875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,21.0,-0.0218505859375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,22.0,0.00579833984375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,23.0,0.0087890625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,24.0,-0.0089111328125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,25.0,0.001190185546875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,26.0,-0.01171875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,27.0,0.00153350830078125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,28.0,0.00194549560546875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,29.0,0.00885009765625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,30.0,0.0103759765625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,31.0,-0.005096435546875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,32.0,-0.00138092041015625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,33.0,0.01409912109375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,34.0,0.01513671875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,35.0,-0.0111083984375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,36.0,-0.0054931640625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,37.0,-0.0020599365234375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,38.0,0.0002803802490234375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,39.0,0.00408935546875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,40.0,-0.024658203125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,41.0,0.00836181640625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,42.0,0.0035400390625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,43.0,-0.01239013671875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,44.0,0.004913330078125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,45.0,-0.00189971923828125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,46.0,0.00244140625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,47.0,-0.005645751953125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,48.0,0.00518798828125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,49.0,0.005157470703125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,50.0,-0.01043701171875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,51.0,0.0034942626953125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,52.0,0.00098419189453125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,53.0,0.003997802734375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,54.0,-0.0264892578125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,55.0,-0.0166015625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,56.0,-0.000705718994140625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,57.0,0.00157928466796875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,58.0,-0.00164794921875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,59.0,-0.01953125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,60.0,-0.0169677734375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,61.0,-0.0013885498046875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,62.0,-0.006744384765625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,63.0,0.0086669921875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,64.0,0.0107421875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,65.0,-0.020263671875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,66.0,1.8596649169921875e-05,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,67.0,-0.01214599609375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,68.0,0.0026702880859375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,69.0,-0.00177764892578125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,70.0,0.0029144287109375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,71.0,-0.0003833770751953125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,72.0,0.003936767578125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,73.0,-0.00286865234375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,74.0,0.0054931640625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,75.0,-0.00162506103515625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,76.0,0.004364013671875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,77.0,-0.00104522705078125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,78.0,-0.0002880096435546875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,79.0,-0.01019287109375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,80.0,-0.037109375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,81.0,0.013671875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,82.0,-0.001495361328125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,83.0,-0.010009765625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,84.0,-0.05029296875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,85.0,-0.0115966796875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,86.0,0.01531982421875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,87.0,-0.009521484375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,88.0,-0.0038604736328125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,89.0,-0.00299072265625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,90.0,-0.005615234375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,91.0,0.03955078125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,92.0,0.0269775390625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,93.0,-0.0033111572265625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,94.0,-0.00019741058349609375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,95.0,-0.00848388671875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,96.0,0.0142822265625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,97.0,0.010986328125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,98.0,0.01141357421875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,99.0,-0.0019683837890625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,100.0,-0.00016880035400390625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,101.0,0.0001678466796875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,102.0,0.0081787109375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,103.0,0.00634765625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,104.0,-0.0556640625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,105.0,0.01116943359375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,106.0,0.0024566650390625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,107.0,0.01556396484375,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,108.0,-0.00054931640625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,109.0,0.0174560546875,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,110.0,0.01129150390625,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,111.0,-0.0034942626953125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,56,11,112.0,-0.0033721923828125,0.0010850625112652779,0.2763671875,,frozen E1c wide_cal_a
