layer,expert,routed_tokens,share_of_tokens
43,33,328,0.001251220703125
43,34,1060,0.0040435791015625
43,35,328,0.001251220703125
43,36,88657,0.3381996154785156
43,37,28494,0.10869598388671875
43,38,3491,0.013317108154296875
43,39,12466,0.04755401611328125
43,40,58,0.00022125244140625
43,41,19227,0.07334518432617188
43,42,11398,0.04347991943359375
43,43,37302,0.14229583740234375
43,44,70191,0.2677574157714844
43,45,2623,0.010005950927734375
43,46,69935,0.2667808532714844
43,47,30693,0.11708450317382812
43,48,2798,0.01067352294921875
43,49,38696,0.147613525390625
43,50,3096,0.011810302734375
43,51,7,2.6702880859375e-05
43,52,12166,0.04640960693359375
43,53,10930,0.04169464111328125
43,54,51,0.000194549560546875
43,55,2035,0.007762908935546875
43,56,63123,0.24079513549804688
43,57,92,0.0003509521484375
43,58,50260,0.1917266845703125
43,59,22556,0.0860443115234375
43,60,6303,0.024044036865234375
43,61,15387,0.058696746826171875
43,62,15071,0.057491302490234375
43,63,6153,0.023471832275390625
43,64,74,0.00028228759765625
43,65,32492,0.1239471435546875
43,66,25027,0.09547042846679688
43,67,38,0.00014495849609375
43,68,75278,0.28716278076171875
43,69,7964,0.0303802490234375
43,70,10925,0.041675567626953125
43,71,8925,0.034046173095703125
43,72,7251,0.027660369873046875
43,73,19,7.2479248046875e-05
43,74,20473,0.07809829711914062
43,75,44308,0.1690216064453125
43,76,52,0.0001983642578125
43,77,31419,0.11985397338867188
43,78,2109,0.008045196533203125
43,79,287,0.001094818115234375
43,80,26545,0.10126113891601562
43,81,45986,0.17542266845703125
43,82,5634,0.02149200439453125
43,83,22990,0.08769989013671875
43,84,1216,0.004638671875
43,85,7172,0.0273590087890625
43,86,36,0.0001373291015625
43,87,54910,0.20946502685546875
43,88,33954,0.12952423095703125
43,89,117,0.000446319580078125
43,90,1042,0.00397491455078125
43,91,11900,0.0453948974609375
43,92,185,0.000705718994140625
43,93,3,1.1444091796875e-05
43,94,12447,0.047481536865234375
43,95,0,0.0
43,96,7689,0.029331207275390625
43,97,35923,0.13703536987304688
43,98,14854,0.05666351318359375
43,99,6752,0.0257568359375
43,100,57497,0.21933364868164062
43,101,217,0.000827789306640625
43,102,57,0.000217437744140625
43,103,5,1.9073486328125e-05
43,104,123888,0.47259521484375
43,105,13,4.9591064453125e-05
43,106,527,0.002010345458984375
43,107,68,0.0002593994140625
43,108,609,0.002323150634765625
43,109,5,1.9073486328125e-05
43,110,92,0.0003509521484375
43,111,7321,0.027927398681640625
43,112,19597,0.07475662231445312
43,113,103,0.000392913818359375
43,114,25418,0.09696197509765625
43,115,12020,0.0458526611328125
43,116,0,0.0
43,117,105,0.000400543212890625
43,118,754,0.00287628173828125
43,119,6176,0.0235595703125
43,120,62574,0.23870086669921875
43,121,66154,0.25235748291015625
43,122,13256,0.050567626953125
43,123,2476,0.0094451904296875
43,124,2950,0.01125335693359375
43,125,31216,0.11907958984375
43,126,2,7.62939453125e-06
43,127,7268,0.0277252197265625
44,0,26168,0.099822998046875
44,1,16201,0.061801910400390625
44,2,4770,0.01819610595703125
44,3,55074,0.21009063720703125
44,4,451,0.001720428466796875
44,5,9201,0.035099029541015625
44,6,91658,0.34964752197265625
44,7,126,0.00048065185546875
44,8,9024,0.034423828125
44,9,48434,0.18476104736328125
44,10,165,0.000629425048828125
44,11,75287,0.2871971130371094
44,12,10460,0.0399017333984375
44,13,36611,0.13965988159179688
44,14,1072,0.00408935546875
44,15,10203,0.038921356201171875
44,16,21197,0.08086013793945312
44,17,2338,0.00891876220703125
44,18,33,0.000125885009765625
44,19,7502,0.02861785888671875
44,20,47829,0.18245315551757812
44,21,45,0.000171661376953125
44,22,53948,0.2057952880859375
44,23,28891,0.11021041870117188
44,24,10953,0.041782379150390625
44,25,22963,0.08759689331054688
44,26,3427,0.013072967529296875
44,27,123843,0.4724235534667969
44,28,19,7.2479248046875e-05
44,29,24175,0.09222030639648438
44,30,751,0.002864837646484375
44,31,4437,0.016925811767578125
44,32,1536,0.005859375
44,33,19035,0.07261276245117188
44,34,2334,0.00890350341796875
44,35,6,2.288818359375e-05
44,36,122,0.00046539306640625
44,37,38807,0.14803695678710938
44,38,13816,0.052703857421875
44,39,69513,0.2651710510253906
44,40,6378,0.02433013916015625
44,41,3138,0.01197052001953125
44,42,25837,0.09856033325195312
44,43,30,0.00011444091796875
44,44,30639,0.11687850952148438
44,45,40850,0.15583038330078125
44,46,20420,0.0778961181640625
44,47,10783,0.041133880615234375
44,48,36659,0.13984298706054688
44,49,7990,0.03047943115234375
44,50,953,0.003635406494140625
44,51,5922,0.02259063720703125
44,52,17808,0.06793212890625
44,53,30394,0.11594390869140625
44,54,53190,0.20290374755859375
44,55,15,5.7220458984375e-05
44,56,64007,0.24416732788085938
44,57,5340,0.0203704833984375
44,58,20906,0.07975006103515625
44,59,4262,0.01625823974609375
44,60,9178,0.03501129150390625
44,61,0,0.0
44,62,27156,0.1035919189453125
44,63,15,5.7220458984375e-05
44,64,6029,0.022998809814453125
44,65,6,2.288818359375e-05
44,66,6496,0.0247802734375
44,67,3398,0.01296234130859375
44,68,2641,0.010074615478515625
44,69,120403,0.4593009948730469
44,70,435,0.001659393310546875
44,71,36078,0.13762664794921875
44,72,18236,0.0695648193359375
44,73,28555,0.10892868041992188
44,74,1,3.814697265625e-06
44,75,0,0.0
44,76,37,0.000141143798828125
44,77,39,0.000148773193359375
44,78,1328,0.00506591796875
44,79,3493,0.013324737548828125
44,80,65560,0.250091552734375
44,81,46939,0.17905807495117188
44,82,6428,0.0245208740234375
44,83,28256,0.1077880859375
44,84,4722,0.01801300048828125
44,85,4,1.52587890625e-05
44,86,23,8.7738037109375e-05
44,87,35,0.000133514404296875
44,88,35376,0.13494873046875
44,89,3344,0.01275634765625
44,90,15002,0.05722808837890625
44,91,55,0.000209808349609375
44,92,4256,0.0162353515625
44,93,24,9.1552734375e-05
44,94,17226,0.06571197509765625
44,95,787,0.003002166748046875
44,96,5558,0.02120208740234375
44,97,64,0.000244140625
44,98,5284,0.0201568603515625
44,99,23624,0.090118408203125
44,100,2625,0.010013580322265625
44,101,4421,0.016864776611328125
44,102,1870,0.00713348388671875
44,103,973,0.003711700439453125
44,104,19307,0.07365036010742188
44,105,18504,0.070587158203125
44,106,26,9.918212890625e-05
44,107,45847,0.17489242553710938
44,108,1927,0.007350921630859375
44,109,684,0.0026092529296875
44,110,42568,0.162384033203125
44,111,12526,0.04778289794921875
44,112,5,1.9073486328125e-05
44,113,17333,0.06612014770507812
44,114,2652,0.0101165771484375
44,115,3,1.1444091796875e-05
44,116,49300,0.1880645751953125
44,117,25,9.5367431640625e-05
44,118,10631,0.040554046630859375
44,119,14850,0.05664825439453125
44,120,23,8.7738037109375e-05
44,121,8325,0.031757354736328125
44,122,37071,0.14141464233398438
44,123,1,3.814697265625e-06
44,124,0,0.0
44,125,16,6.103515625e-05
44,126,1078,0.00411224365234375
44,127,524,0.0019989013671875
45,0,8559,0.032649993896484375
45,1,242,0.00092315673828125
45,2,69845,0.2664375305175781
45,3,12064,0.0460205078125
45,4,37369,0.14255142211914062
45,5,63343,0.24163436889648438
45,6,73,0.000278472900390625
45,7,2021,0.007709503173828125
45,8,3543,0.013515472412109375
45,9,87,0.000331878662109375
45,10,16434,0.06269073486328125
45,11,13,4.9591064453125e-05
45,12,119419,0.4555473327636719
45,13,7130,0.02719879150390625
45,14,23,8.7738037109375e-05
45,15,92,0.0003509521484375
45,16,45930,0.17520904541015625
45,17,34740,0.1325225830078125
45,18,3853,0.014698028564453125
45,19,2165,0.008258819580078125
45,20,66610,0.25409698486328125
45,21,1501,0.005725860595703125
45,22,85323,0.3254814147949219
45,23,2910,0.01110076904296875
45,24,58958,0.22490692138671875
45,25,1,3.814697265625e-06
45,26,31476,0.1200714111328125
45,27,94706,0.36127471923828125
45,28,11506,0.04389190673828125
45,29,16113,0.061466217041015625
45,30,2663,0.010158538818359375
45,31,2864,0.01092529296875
45,32,69357,0.2645759582519531
45,33,3316,0.0126495361328125
45,34,504,0.001922607421875
45,35,228,0.0008697509765625
45,36,4419,0.016857147216796875
45,37,91721,0.3498878479003906
45,38,5462,0.02083587646484375
45,39,19,7.2479248046875e-05
45,40,60,0.0002288818359375
45,41,3012,0.0114898681640625
45,42,23996,0.0915374755859375
45,43,9457,0.036075592041015625
45,44,1050,0.00400543212890625
45,45,30114,0.11487579345703125
45,46,42798,0.16326141357421875
45,47,45548,0.1737518310546875
45,48,25877,0.09871292114257812
45,49,25,9.5367431640625e-05
45,50,21764,0.0830230712890625
45,51,11625,0.044345855712890625
45,52,8133,0.031024932861328125
45,53,7692,0.0293426513671875
45,54,5674,0.02164459228515625
45,55,424,0.001617431640625
45,56,21,8.0108642578125e-05
45,57,88,0.000335693359375
45,58,5277,0.020130157470703125
45,59,35,0.000133514404296875
45,60,2411,0.009197235107421875
45,61,174,0.00066375732421875
45,62,18,6.866455078125e-05
45,63,8020,0.0305938720703125
45,64,9617,0.036685943603515625
45,65,19815,0.07558822631835938
45,66,1813,0.006916046142578125
45,67,12198,0.04653167724609375
45,68,22,8.392333984375e-05
45,69,475,0.001811981201171875
45,70,52332,0.1996307373046875
45,71,21768,0.083038330078125
45,72,6661,0.025409698486328125
45,73,390,0.00148773193359375
45,74,10,3.814697265625e-05
45,75,31,0.000118255615234375
45,76,33010,0.12592315673828125
45,77,15254,0.05818939208984375
45,78,9,3.4332275390625e-05
45,79,34,0.00012969970703125
45,80,55523,0.21180343627929688
45,81,5987,0.022838592529296875
45,82,10969,0.041843414306640625
45,83,39901,0.15221023559570312
45,84,386,0.00147247314453125
45,85,1941,0.007404327392578125
45,86,9751,0.037197113037109375
45,87,51569,0.19672012329101562
45,88,25311,0.09655380249023438
45,89,7025,0.026798248291015625
45,90,1465,0.005588531494140625
45,91,9037,0.034473419189453125
45,92,27353,0.10434341430664062
45,93,5244,0.0200042724609375
45,94,5457,0.020816802978515625
45,95,29108,0.1110382080078125
45,96,34,0.00012969970703125
45,97,3,1.1444091796875e-05
45,98,8135,0.031032562255859375
45,99,20712,0.079010009765625
45,100,102,0.00038909912109375
45,101,21466,0.08188629150390625
45,102,50,0.00019073486328125
45,103,20430,0.07793426513671875
45,104,1332,0.0050811767578125
45,105,39,0.000148773193359375
45,106,0,0.0
45,107,932,0.0035552978515625
45,108,6,2.288818359375e-05
45,109,1711,0.006526947021484375
45,110,759,0.002895355224609375
45,111,4382,0.01671600341796875
45,112,44707,0.17054367065429688
45,113,2377,0.009067535400390625
45,114,58712,0.223968505859375
45,115,2138,0.00815582275390625
45,116,13563,0.051738739013671875
45,117,74311,0.2834739685058594
45,118,30,0.00011444091796875
45,119,20749,0.07915115356445312
45,120,2106,0.00803375244140625
45,121,1402,0.00534820556640625
45,122,56,0.000213623046875
45,123,87727,0.3346519470214844
45,124,15,5.7220458984375e-05
45,125,333,0.001270294189453125
45,126,1180,0.0045013427734375
45,127,18292,0.0697784423828125
46,0,5071,0.019344329833984375
46,1,29225,0.11148452758789062
46,2,62,0.00023651123046875
46,3,2894,0.01103973388671875
46,4,19,7.2479248046875e-05
46,5,53088,0.2025146484375
46,6,70,0.00026702880859375
46,7,25296,0.09649658203125
46,8,6522,0.02487945556640625
46,9,4163,0.015880584716796875
46,10,43905,0.16748428344726562
46,11,13801,0.052646636962890625
46,12,16,6.103515625e-05
46,13,702,0.00267791748046875
46,14,752,0.00286865234375
46,15,1580,0.0060272216796875
46,16,14478,0.05522918701171875
46,17,6258,0.02387237548828125
46,18,7291,0.027812957763671875
46,19,48458,0.18485260009765625
46,20,2529,0.009647369384765625
46,21,2263,0.008632659912109375
46,22,61993,0.23648452758789062
46,23,64,0.000244140625
46,24,176,0.00067138671875
46,25,45,0.000171661376953125
46,26,9780,0.0373077392578125
46,27,23246,0.08867645263671875
46,28,2162,0.00824737548828125
46,29,23258,0.08872222900390625
46,30,30276,0.1154937744140625
46,31,2309,0.008808135986328125
46,32,21486,0.08196258544921875
46,33,24972,0.0952606201171875
46,34,11471,0.043758392333984375
46,35,13657,0.052097320556640625
46,36,18410,0.07022857666015625
46,37,6664,0.025421142578125
46,38,3733,0.014240264892578125
46,39,41423,0.15801620483398438
46,40,150,0.00057220458984375
46,41,53,0.000202178955078125
46,42,146,0.00055694580078125
46,43,18649,0.07114028930664062
46,44,12958,0.04943084716796875
46,45,33382,0.12734222412109375
46,46,24253,0.09251785278320312
46,47,16,6.103515625e-05
46,48,16,6.103515625e-05
46,49,4663,0.017787933349609375
46,50,2,7.62939453125e-06
46,51,43426,0.16565704345703125
46,52,93093,0.3551216125488281
46,53,1009,0.003849029541015625
46,54,23989,0.09151077270507812
46,55,110424,0.421234130859375
46,56,96,0.0003662109375
46,57,1717,0.006549835205078125
46,58,108,0.0004119873046875
46,59,52,0.0001983642578125
46,60,69581,0.2654304504394531
46,61,43134,0.16454315185546875
46,62,1264,0.00482177734375
46,63,1308,0.0049896240234375
46,64,13359,0.050960540771484375
46,65,1,3.814697265625e-06
46,66,661,0.002521514892578125
46,67,21149,0.08067703247070312
46,68,59504,0.22698974609375
46,69,39,0.000148773193359375
46,70,175,0.000667572021484375
46,71,10475,0.039958953857421875
46,72,2,7.62939453125e-06
46,73,9,3.4332275390625e-05
46,74,12508,0.0477142333984375
46,75,7030,0.02681732177734375
46,76,27586,0.10523223876953125
46,77,18891,0.07206344604492188
46,78,109,0.000415802001953125
46,79,7326,0.02794647216796875
46,80,55352,0.211151123046875
46,81,9621,0.036701202392578125
46,82,40521,0.15457534790039062
46,83,2313,0.008823394775390625
46,84,18846,0.07189178466796875
46,85,534,0.00203704833984375
46,86,6,2.288818359375e-05
46,87,0,0.0
46,88,26,9.918212890625e-05
46,89,483,0.001842498779296875
46,90,13806,0.05266571044921875
46,91,88,0.000335693359375
46,92,21145,0.08066177368164062
46,93,2155,0.008220672607421875
46,94,22838,0.08712005615234375
46,95,31,0.000118255615234375
46,96,20793,0.07931900024414062
46,97,71036,0.2709808349609375
46,98,40038,0.15273284912109375
46,99,5454,0.02080535888671875
46,100,1024,0.00390625
46,101,64477,0.24596023559570312
46,102,2119,0.008083343505859375
46,103,3269,0.012470245361328125
46,104,55818,0.21292877197265625
46,105,42478,0.16204071044921875
46,106,5534,0.02111053466796875
46,107,10721,0.040897369384765625
46,108,46,0.00017547607421875
46,109,5633,0.021488189697265625
46,110,2749,0.010486602783203125
46,111,12690,0.04840850830078125
46,112,4179,0.015941619873046875
46,113,7287,0.027797698974609375
46,114,4747,0.018108367919921875
46,115,57378,0.21887969970703125
46,116,6105,0.023288726806640625
46,117,104818,0.39984893798828125
46,118,8852,0.0337677001953125
46,119,1236,0.0047149658203125
46,120,110,0.00041961669921875
46,121,19,7.2479248046875e-05
46,122,17481,0.06668472290039062
46,123,20413,0.07786941528320312
46,124,42046,0.16039276123046875
46,125,1530,0.00583648681640625
46,126,5618,0.02143096923828125
46,127,57808,0.22052001953125
47,0,11013,0.042011260986328125
47,1,5,1.9073486328125e-05
47,2,1622,0.00618743896484375
47,3,14404,0.0549468994140625
47,4,16968,0.064727783203125
47,5,7,2.6702880859375e-05
47,6,26423,0.10079574584960938
47,7,545,0.002079010009765625
47,8,5957,0.022724151611328125
47,9,101,0.000385284423828125
47,10,4270,0.01628875732421875
47,11,21969,0.08380508422851562
47,12,1955,0.007457733154296875
47,13,5,1.9073486328125e-05
47,14,3890,0.01483917236328125
47,15,67503,0.2575035095214844
47,16,52,0.0001983642578125
47,17,17890,0.06824493408203125
47,18,11480,0.043792724609375
47,19,327,0.001247406005859375
47,20,23341,0.08903884887695312
47,21,33943,0.12948226928710938
47,22,217,0.000827789306640625
47,23,22905,0.08737564086914062
47,24,746,0.00284576416015625
47,25,2098,0.00800323486328125
47,26,30877,0.11778640747070312
47,27,36208,0.13812255859375
47,28,485,0.001850128173828125
47,29,53,0.000202178955078125
47,30,2445,0.009326934814453125
47,31,50691,0.19337081909179688
47,32,66351,0.2531089782714844
47,33,713,0.002719879150390625
47,34,47300,0.1804351806640625
47,35,42387,0.16169357299804688
47,36,30315,0.11564254760742188
47,37,3469,0.013233184814453125
47,38,2493,0.009510040283203125
47,39,17109,0.06526565551757812
47,40,32,0.0001220703125
47,41,37,0.000141143798828125
47,42,6889,0.026279449462890625
47,43,17,6.4849853515625e-05
47,44,45190,0.17238616943359375
47,45,643,0.002452850341796875
47,46,2887,0.011013031005859375
47,47,57421,0.21904373168945312
47,48,5490,0.02094268798828125
47,49,1940,0.0074005126953125
47,50,19,7.2479248046875e-05
47,51,44,0.0001678466796875
47,52,32359,0.12343978881835938
47,53,38073,0.14523696899414062
47,54,9192,0.035064697265625
47,55,9579,0.036540985107421875
47,56,78,0.00029754638671875
47,57,29508,0.1125640869140625
47,58,43499,0.16593551635742188
47,59,0,0.0
47,60,11,4.1961669921875e-05
47,61,3588,0.0136871337890625
47,62,16,6.103515625e-05
47,63,15579,0.059429168701171875
47,64,176,0.00067138671875
47,65,4288,0.016357421875
47,66,34015,0.12975692749023438
47,67,7128,0.027191162109375
47,68,15,5.7220458984375e-05
47,69,59,0.000225067138671875
47,70,49,0.000186920166015625
47,71,94495,0.3604698181152344
47,72,10217,0.038974761962890625
47,73,36614,0.13967132568359375
47,74,28027,0.10691452026367188
47,75,0,0.0
47,76,12040,0.045928955078125
47,77,5688,0.021697998046875
47,78,28575,0.10900497436523438
47,79,1407,0.005367279052734375
47,80,18226,0.06952667236328125
47,81,49,0.000186920166015625
47,82,39824,0.15191650390625
47,83,395,0.001506805419921875
47,84,181,0.000690460205078125
47,85,102842,0.39231109619140625
47,86,111188,0.4241485595703125
47,87,17285,0.06593704223632812
47,88,43284,0.1651153564453125
47,89,95,0.000362396240234375
47,90,56984,0.217376708984375
47,91,140,0.0005340576171875
47,92,13557,0.051715850830078125
47,93,3768,0.014373779296875
47,94,3956,0.0150909423828125
47,95,47506,0.18122100830078125
47,96,11424,0.0435791015625
47,97,787,0.003002166748046875
47,98,2222,0.00847625732421875
47,99,4026,0.01535797119140625
47,100,252,0.0009613037109375
47,101,1440,0.0054931640625
47,102,16168,0.061676025390625
47,103,1417,0.005405426025390625
