model,rotation,layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize,act_order,hessian_diag_max_over_median,hessian_diag_mean_over_median,damp_over_median_diag,null_slot_diag_share,null_slot_baseline,null_space_dc_share,hessian_participation_ratio,rows_clipped,mean_shrink,clipped_row_null_slot_mass_share,unclipped_row_null_slot_mass_share
qwen3_8b_base,nar_kmax,6,0,self_attn.q_proj,4096,4096,128,0,40.95988845825195,-1,128,True,17.114873745623335,1.6812375113487643,0.016812375113487644,0.007292821509825555,0.0078125,0.36113185358436495,3.77662498688785,4096,0.663195788860321,0.00785006396472454,nan
qwen3_8b_base,nar_kmax,6,1,self_attn.o_proj,4096,4096,128,0,0.20523960888385773,-1,128,True,6.437802416694972,1.1266839319646462,0.011266839319646463,0.007365189168834401,0.0078125,0.036519880480094406,160.8108398295052,4096,0.6547949314117432,0.007892589084804058,nan
qwen3_8b_base,nar_kmax,6,2,mlp.up_proj,4096,12288,128,0,40.95989990234375,-1,128,True,16.54493900120506,1.6608443836531526,0.016608443836531525,0.0072817118589221285,0.0078125,0.3558329311003152,3.9388320188591828,12288,0.6664958000183105,0.007859351113438606,nan
qwen3_8b_base,nar_kmax,6,2,mlp.gate_proj,4096,12288,128,0,40.95989990234375,-1,128,True,16.54493900120506,1.6608443836531526,0.016608443836531525,0.0072817118589221285,0.0078125,0.3558329311003152,3.9388320188591828,12288,0.6604890823364258,0.007959439419209957,nan
qwen3_8b_base,nar_kmax,6,3,mlp.down_proj,12288,4096,128,0,33.76447677612305,-1,128,True,10744.446396471412,112.43619240922344,1.1243619240922345,0.007799313774578576,0.0078125,0.9917351236660815,1.0186393410908174,4096,0.6227880716323853,0.007841433398425579,nan
qwen3_8b_base,nar_kmax,7,0,self_attn.k_proj,4096,1024,128,0,40.95991516113281,-1,128,True,17.96274171620287,1.650574536686733,0.01650574536686733,0.00735307397236628,0.0078125,0.38275127101186945,3.9132355122872746,1024,0.6646192073822021,0.00786459818482399,nan
qwen3_8b_base,nar_kmax,7,0,self_attn.v_proj,4096,1024,128,0,40.95991516113281,-1,128,True,17.96274171620287,1.650574536686733,0.01650574536686733,0.00735307397236628,0.0078125,0.38275127101186945,3.9132355122872746,1024,0.6637207269668579,0.007935347966849804,nan
qwen3_8b_base,nar_kmax,7,0,self_attn.q_proj,4096,4096,128,0,40.95991516113281,-1,128,True,17.96274171620287,1.650574536686733,0.01650574536686733,0.00735307397236628,0.0078125,0.38275127101186945,3.9132355122872746,4096,0.6648119688034058,0.007801677566021681,nan
qwen3_8b_base,nar_kmax,7,1,self_attn.o_proj,4096,4096,128,0,0.2146030068397522,-1,128,True,5.50415347393785,1.1056714484780947,0.011056714484780947,0.007488358482546895,0.0078125,0.025622895313543344,107.02533937793896,4096,0.6585254073143005,0.007867260836064816,nan
qwen3_8b_base,nar_kmax,7,2,mlp.up_proj,4096,12288,128,0,40.959922790527344,-1,128,True,18.917321549595076,1.6464585094479198,0.0164645850944792,0.007516094867076926,0.0078125,0.38161378085775416,4.030190962699163,12288,0.665978193283081,0.007825534790754318,nan
qwen3_8b_base,nar_kmax,7,2,mlp.gate_proj,4096,12288,128,0,40.959922790527344,-1,128,True,18.917321549595076,1.6464585094479198,0.0164645850944792,0.007516094867076926,0.0078125,0.38161378085775416,4.030190962699163,12288,0.6610009670257568,0.0077264560386538506,nan
qwen3_8b_base,nar_kmax,7,3,mlp.down_proj,12288,4096,128,0,0.3414871096611023,-1,128,True,1.845712799373178,1.0226046404620335,0.010226046404620335,0.007837431913743259,0.0078125,0.09877706321651616,1718.0162481661785,4096,0.6222338676452637,0.00781345646828413,nan
qwen3_8b_base,nar_kmax,8,0,self_attn.k_proj,4096,1024,128,0,40.959930419921875,-1,128,True,16.01370882290127,1.5708358312841788,0.01570835831284179,0.007765784316030791,0.0078125,0.36909561363918675,4.577947774468362,1024,0.6660449504852295,0.007801849395036697,nan
