model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
llama31_8b,qkv,4,11,3.632028596557203,0.006944333036111946,0.3625609963796805,0.08970179533348593
llama31_8b,qkv,4,12,3.4015489215626653,0.006503662601211172,0.36906465898089164,0.09310120194012544
llama31_8b,qkv,4,13,3.316800443295897,0.0063416259757435225,0.37540628495663514,0.0857662367548192
llama31_8b,qkv,4,14,3.0697394202293964,0.005869252485611148,0.3812755374422463,0.13093515524640953
llama31_8b,qkv,4,15,2.931877066036346,0.005605663674232721,0.386881201116479,0.11913176670911485
llama31_8b,qkv,4,16,2.855951995571812,0.005460497147846952,0.392341698264326,0.09546181559830594
llama31_8b,qkv,4,17,2.7175776117751,0.005195929350759122,0.39753762761508515,0.12389629381668843
llama31_8b,qkv,4,18,2.6665255331866997,0.005098319261389324,0.40263594687647447,0.11409440209456784
llama31_8b,qkv,4,19,2.5767287461140915,0.004926630416319075,0.40756257729279355,0.13068930662046407
llama31_8b,qkv,4,20,2.410572262998624,0.004608944053398737,0.41217152134619234,0.13962451722912111
llama31_8b,qkv,4,21,2.315867677026668,0.004427871639580257,0.41659939298577253,0.17099995726548356
llama31_8b,qkv,4,22,2.1310859379435323,0.004074574328980454,0.42067396731475304,0.15351236949842698
llama31_8b,qkv,4,23,2.0420342162305123,0.003904310027206906,0.4245782773419599,0.18556158698460773
llama31_8b,qkv,4,24,2.025443277796044,0.0038725886354811392,0.4284508659774411,0.15271933195860168
llama31_8b,qkv,4,25,1.935396919534726,0.003700422617557058,0.4321512885949981,0.17303574339726183
llama31_8b,qkv,4,26,1.914329241862241,0.003660141830617805,0.435811430425616,0.18914416281818275
llama31_8b,qkv,4,27,1.80206741286883,0.003445500478808995,0.43925693090442497,0.2093431710388208
llama31_8b,qkv,4,28,1.7354582273565669,0.003318145653491877,0.4425750765579168,0.1653360205133223
llama31_8b,qkv,4,29,1.6740973138999695,0.003200825371694932,0.4457759019296118,0.2030802065894549
llama31_8b,qkv,4,30,1.6276897271101056,0.003112095415555114,0.4488879973451668,0.20800086721005442
llama31_8b,qkv,4,31,1.6092137312792976,0.003076769848915973,0.45196476719408285,0.20989134198625164
llama31_8b,qkv,4,32,1.5708332871028947,0.003003387555977122,0.4549681547500599,0.17486761341546944
llama31_8b,qkv,5,1,125.25057779515349,0.17770997852372927,0.17770997852372927,0.00026533370784528974
llama31_8b,qkv,5,2,15.853545096496855,0.022493574147267888,0.20020355267099718,0.016886682628402788
llama31_8b,qkv,5,3,12.560082746595384,0.017820692522506645,0.21802424519350383,0.02188024202540556
llama31_8b,qkv,5,4,10.397398430247415,0.014752199025890813,0.23277644421939464,0.028606987627097576
llama31_8b,qkv,5,5,9.054170261152656,0.01284637908250741,0.24562282330190205,0.04173790113137819
llama31_8b,qkv,5,6,7.991786651291811,0.01133903139744437,0.2569618546993464,0.05895826886934284
llama31_8b,qkv,5,7,6.726701573172136,0.00954408365332277,0.26650593835266917,0.060543932597503056
llama31_8b,qkv,5,8,6.168419650118588,0.008751973386827287,0.2752579117394965,0.07470764406839664
llama31_8b,qkv,5,9,6.023973767826794,0.008547028426957336,0.2838049401664538,0.07235036063182744
llama31_8b,qkv,5,10,4.951758112609503,0.007025730685935305,0.29083067085238906,0.10169086423438843
llama31_8b,qkv,5,11,4.818745535468963,0.006837007706423862,0.29766767855881293,0.11630572663823349
llama31_8b,qkv,5,12,4.506744862162005,0.006394330044341938,0.3040620086031549,0.12209706144252863
llama31_8b,qkv,5,13,4.294192686128428,0.006092753450420944,0.31015476205357584,0.14975511572622519
llama31_8b,qkv,5,14,4.1983586143985185,0.005956780657889661,0.31611154271146547,0.12687656299238625
llama31_8b,qkv,5,15,4.0519311320683435,0.005749024133343025,0.3218605668448085,0.14241449076253865
llama31_8b,qkv,5,16,3.7603861818375632,0.005335369779357135,0.3271959366241657,0.13712512166540627
llama31_8b,qkv,5,17,3.615703572568176,0.00513008894282422,0.3323260255669899,0.13793981669706817
llama31_8b,qkv,5,18,3.548201201296572,0.005034314175472675,0.3373603397424626,0.18957196765968745
llama31_8b,qkv,5,19,3.4696076198253816,0.004922802804258157,0.3422831425467207,0.19178414326100976
llama31_8b,qkv,5,20,3.2889941698598633,0.004666542011857159,0.3469496845585779,0.14792191563282006
llama31_8b,qkv,5,21,3.271978996521689,0.004642400278208234,0.3515920848367861,0.16332937500041586
llama31_8b,qkv,5,22,3.0189709984617554,0.0042834235238247325,0.3558755083606108,0.1774890732630428
llama31_8b,qkv,5,23,2.920160979925273,0.004143228352024678,0.3600187367126355,0.17111386222056377
llama31_8b,qkv,5,24,2.847160668248156,0.004039652911106689,0.3640583896237422,0.1695678292664077
llama31_8b,qkv,5,25,2.690215337843494,0.003816973289291073,0.36787536291303324,0.22487650316824256
llama31_8b,qkv,5,26,2.6429672868809746,0.003749936072619947,0.37162529898565316,0.1839473115077654
llama31_8b,qkv,5,27,2.534318217445658,0.0035957809051479746,0.37522107989080117,0.19861829895255917
llama31_8b,qkv,5,28,2.4707809206448585,0.0035056319266067925,0.37872671181740797,0.17880334533414252
llama31_8b,qkv,5,29,2.3706365508778853,0.003363543529779853,0.3820902553471879,0.20306782903034046
