model,row,method,group,m,seed,chunk,nll,tokens_scored,effective_bits,slots,coeff,bit_accounted
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,18,1.587274193763733,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,19,1.8845810890197754,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,20,2.0088322162628174,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,21,1.957713007926941,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,22,1.9577442407608032,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,23,2.0139501094818115,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,24,2.082045316696167,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,25,2.192340850830078,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,26,2.2569491863250732,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,27,2.0820236206054688,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,28,1.8039007186889648,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,29,1.6235945224761963,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,30,1.4547678232192993,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,31,1.4989874362945557,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,32,1.8464621305465698,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,33,1.822293996810913,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,34,1.976670742034912,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,35,1.306126594543457,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,36,1.3213295936584473,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,37,1.328307032585144,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,38,1.317090392112732,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,39,1.5375409126281738,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,40,2.0885865688323975,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,41,2.5554821491241455,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,42,2.5445356369018555,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,43,2.0584378242492676,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,44,2.076789617538452,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,45,2.1150214672088623,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,46,2.1978259086608887,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,47,2.047664165496826,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,48,1.8412368297576904,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,49,1.871509075164795,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,50,1.5575627088546753,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,51,1.6947418451309204,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,52,1.529301643371582,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,53,1.7339198589324951,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,54,1.467254877090454,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,55,1.4327384233474731,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,56,1.5194807052612305,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,57,1.6422442197799683,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,58,1.9537619352340698,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,59,2.1818103790283203,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,60,2.195779800415039,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,61,2.296405553817749,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,62,1.2897826433181763,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,0,63,1.746331810951233,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,0,1.5947214365005493,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,1,2.223759889602661,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,2,2.277899980545044,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,3,1.8599950075149536,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,4,1.7396655082702637,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,5,1.3140785694122314,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,6,1.352541208267212,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,7,1.7253328561782837,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,8,2.0344889163970947,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,9,1.8563202619552612,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,10,1.7603929042816162,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,11,2.0806424617767334,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,12,1.9684220552444458,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,13,2.0880279541015625,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,14,2.0174801349639893,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,15,2.246080160140991,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,16,1.941665530204773,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,17,1.9401812553405762,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,18,1.602346658706665,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,19,1.8873045444488525,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,20,1.9955672025680542,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,21,1.9654126167297363,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,22,1.9660731554031372,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,23,2.0240697860717773,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,24,2.073596239089966,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,25,2.1954264640808105,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,26,2.2517919540405273,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,27,2.085357427597046,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,28,1.8027873039245605,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,29,1.624872088432312,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,30,1.463484287261963,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,31,1.5047907829284668,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,32,1.8374946117401123,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,33,1.8051044940948486,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,34,1.9697809219360352,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,35,1.3166612386703491,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,36,1.3116337060928345,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,37,1.3197715282440186,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,38,1.3157716989517212,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,39,1.532945990562439,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,40,2.081350564956665,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,41,2.5477066040039062,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,42,2.5498664379119873,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,43,2.0596580505371094,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,44,2.0779848098754883,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,45,2.1047897338867188,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,46,2.202510118484497,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,47,2.053690195083618,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,48,1.8449739217758179,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,49,1.8589224815368652,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,50,1.5605649948120117,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,51,1.6897011995315552,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,52,1.5325196981430054,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,53,1.7277069091796875,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,54,1.4769625663757324,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,55,1.4256435632705688,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,56,1.5205013751983643,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,57,1.654677391052246,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,58,1.954653263092041,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,59,2.168539047241211,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,60,2.196094036102295,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,61,2.3106045722961426,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,62,1.309909701347351,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,1,63,1.7464200258255005,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,0,1.5957353115081787,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,1,2.226874351501465,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,2,2.280148506164551,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,3,1.8522112369537354,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,4,1.7407041788101196,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,5,1.3258932828903198,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,6,1.352807641029358,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,7,1.711946964263916,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,8,2.024967908859253,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,9,1.8586958646774292,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,10,1.7702633142471313,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,11,2.0762228965759277,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,12,1.989605188369751,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,13,2.083472490310669,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,14,2.006235361099243,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,15,2.239625930786133,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,16,1.9382573366165161,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,17,1.9556663036346436,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,18,1.5972377061843872,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,19,1.8797329664230347,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,20,1.9963845014572144,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,21,1.9685145616531372,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,22,1.9670581817626953,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,23,2.0219457149505615,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,24,2.072499990463257,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,25,2.1913883686065674,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,26,2.2612197399139404,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,27,2.0971248149871826,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,28,1.8078417778015137,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,29,1.6167839765548706,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,30,1.464208960533142,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,31,1.4885222911834717,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,32,1.8343610763549805,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,33,1.801814079284668,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,34,1.9696179628372192,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,35,1.3115062713623047,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,36,1.3254600763320923,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,37,1.331332802772522,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,38,1.3125237226486206,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,39,1.5277096033096313,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,40,2.0589053630828857,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,41,2.548671007156372,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,42,2.551828145980835,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,43,2.057736873626709,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,44,2.065826177597046,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,45,2.1114683151245117,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,46,2.1964497566223145,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,47,2.0429227352142334,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,48,1.8444820642471313,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,49,1.860504388809204,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,50,1.559056043624878,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,51,1.6924917697906494,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,52,1.5384082794189453,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,53,1.7087535858154297,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,54,1.4494938850402832,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,55,1.443069338798523,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,56,1.5121915340423584,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,57,1.6457237005233765,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,58,1.9453957080841064,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,59,2.168138027191162,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,60,2.1859724521636963,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,61,2.31022047996521,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,62,1.297797679901123,2047,4.25,0,,
llama31_8b,hadamard_g256_m3,hadamard,256,3,2,63,1.7471725940704346,2047,4.25,0,,
llama31_8b,nar_g64_m1,nar,64,1,0,0,1.5743924379348755,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,1,2.198248863220215,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,2,2.2669050693511963,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,3,1.8403494358062744,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,4,1.7258051633834839,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,5,1.2940713167190552,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,6,1.332266926765442,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,7,1.7086673974990845,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,8,2.0192267894744873,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,9,1.8411728143692017,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,10,1.7458852529525757,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,11,2.065737247467041,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,12,1.9661884307861328,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,13,2.0758464336395264,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,14,1.999240517616272,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,15,2.2227492332458496,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,16,1.9311845302581787,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,17,1.9179232120513916,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,18,1.5498449802398682,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,19,1.8716585636138916,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,20,1.9928348064422607,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,21,1.9476568698883057,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,22,1.9319347143173218,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,23,2.0061898231506348,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,24,2.0590908527374268,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,25,2.1769070625305176,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,26,2.2398338317871094,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,27,2.0766384601593018,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,28,1.7819355726242065,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,29,1.5974682569503784,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,30,1.4413236379623413,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,31,1.4666377305984497,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,32,1.8266665935516357,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,33,1.8004333972930908,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,34,1.9530243873596191,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,35,1.2959964275360107,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,36,1.3063205480575562,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,37,1.3120783567428589,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,38,1.2993495464324951,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,39,1.5279961824417114,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,40,2.057485342025757,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,41,2.5378339290618896,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,42,2.533841371536255,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,43,2.0339083671569824,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,44,2.0497727394104004,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,45,2.0987472534179688,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,46,2.1823432445526123,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,47,2.04026460647583,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,48,1.8265137672424316,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,49,1.8470501899719238,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,50,1.5410454273223877,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,51,1.672928810119629,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,52,1.514959692955017,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,53,1.708886981010437,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,54,1.4434049129486084,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,55,1.4247581958770752,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,56,1.4852445125579834,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,57,1.6414940357208252,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,58,1.9415771961212158,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,59,2.1561100482940674,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,60,2.1802642345428467,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,61,2.2899370193481445,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,62,1.2805143594741821,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,0,63,1.7304590940475464,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,0,1.570802092552185,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,1,2.203335762023926,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,2,2.272404193878174,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,3,1.843126654624939,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,4,1.7271851301193237,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,5,1.308970332145691,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,6,1.3420006036758423,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,7,1.710762858390808,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,8,2.0072085857391357,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,9,1.8460969924926758,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,10,1.7474956512451172,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,11,2.0684711933135986,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,12,1.9666391611099243,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,13,2.0837883949279785,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,14,1.9925785064697266,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,15,2.2225916385650635,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,16,1.933878779411316,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,17,1.9229686260223389,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,18,1.549422025680542,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,19,1.8711967468261719,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,20,1.9856728315353394,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,21,1.9455015659332275,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,22,1.9455102682113647,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,23,2.0050716400146484,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,24,2.0587282180786133,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,25,2.1722376346588135,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,26,2.243197202682495,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,27,2.0740106105804443,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,28,1.781072974205017,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,29,1.6063716411590576,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,30,1.443341612815857,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,31,1.464266061782837,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,32,1.8223633766174316,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,33,1.795063853263855,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,34,1.9518499374389648,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,35,1.2936633825302124,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,36,1.307516098022461,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,37,1.3102813959121704,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,38,1.3010317087173462,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,39,1.5133475065231323,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,40,2.061870813369751,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,41,2.5387723445892334,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,42,2.534487009048462,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,43,2.039196014404297,2047,4.5,224,,
llama31_8b,nar_g64_m1,nar,64,1,1,44,2.043025016784668,2047,4.5,224,,
