layer,expert,module,routed_tokens,pooled_hessian,relative_weight_error,hessian_diag_max_over_median
25,80,gate_up,11531,False,0.11605777591466904,10.105913192749838
25,81,gate_up,9167,False,0.11978191137313843,11.249119512647795
25,82,gate_up,41622,False,0.11510757356882095,10.378837248265127
25,83,gate_up,14565,False,0.11790229380130768,10.604922235233959
25,84,gate_up,2085,False,0.1461276412010193,6.955483124867557
25,85,gate_up,4784,False,0.12798835337162018,7.240682723865388
25,86,gate_up,825,False,0.14389406144618988,7.2469762200098256
25,87,gate_up,4258,False,0.13037915527820587,9.690613915696204
25,88,gate_up,231,True,0.11308098584413528,9.15976166364496
25,89,gate_up,10170,False,0.12143732607364655,7.522860965573514
25,90,gate_up,2,True,0.11314194649457932,9.15976166364496
25,91,gate_up,11902,False,0.11848960071802139,10.411443506982724
25,92,gate_up,43255,False,0.11666741222143173,10.358847546237083
25,93,gate_up,28246,False,0.11759059131145477,10.836054207743862
25,94,gate_up,1,True,0.1132524162530899,9.15976166364496
25,95,gate_up,20573,False,0.11614181846380234,9.394023613758158
25,96,gate_up,2,True,0.11335771530866623,9.15976166364496
25,97,gate_up,951,False,0.1445910781621933,9.344032107594709
25,98,gate_up,32552,False,0.11550962924957275,10.061974025356424
25,99,gate_up,5463,False,0.12006787210702896,16.369789039308973
25,100,gate_up,1,True,0.11315978318452835,9.15976166364496
25,101,gate_up,74538,False,0.11420217156410217,9.723444209838238
25,102,gate_up,30233,False,0.11603893339633942,8.90744260310681
25,103,gate_up,34779,False,0.11672751605510712,9.671630166298566
25,104,gate_up,7012,False,0.12210987508296967,12.966060372045877
25,105,gate_up,13174,False,0.1194240152835846,8.704934533279564
25,106,gate_up,166181,False,0.11335022002458572,10.217510625099065
25,107,gate_up,27157,False,0.11362875252962112,11.081447448301864
25,108,gate_up,161,True,0.11336381733417511,9.15976166364496
25,109,gate_up,32827,False,0.11466003209352493,9.187946842586294
25,110,gate_up,578,False,0.12391357123851776,17.316498766166255
25,111,gate_up,38,True,0.11286516487598419,9.15976166364496
25,112,gate_up,53171,False,0.11529681086540222,10.664849815741189
25,113,gate_up,25542,False,0.11471685022115707,9.963730634768662
25,114,gate_up,37,True,0.11308556795120239,9.15976166364496
25,115,gate_up,9552,False,0.11941099166870117,8.930582023446911
