layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize,act_order,symmetric,cholesky_float64,hessian_dtype,product_dtype,hessian_diag_max_over_median,hessian_diag_mean_over_median,damp_over_median_diag,null_slot_diag_share,null_slot_baseline,null_space_dc_share,hessian_participation_ratio,rows_clipped,mean_shrink,clipped_row_null_slot_mass_share,unclipped_row_null_slot_mass_share
38,0,self_attn.v_proj,2048,512,128,0,40.95991516113281,128,128,False,False,False,torch.float32,torch.float32,10.669668956357832,1.5782699876360629,0.015782699876360627,0.007073455855101292,0.0078125,0.43461404901013767,4.767406085974496,512,0.7829687595367432,0.0077849687077105045,nan
38,0,self_attn.q_proj,2048,4096,128,0,40.95991516113281,128,128,False,False,False,torch.float32,torch.float32,10.669668956357832,1.5782699876360629,0.015782699876360627,0.007073455855101292,0.0078125,0.43461404901013767,4.767406085974496,4096,0.7834423780441284,0.007780545391142368,nan
38,1,self_attn.o_proj,4096,2048,128,0,0.5158272385597229,128,128,False,False,False,torch.float32,torch.float32,10.22545416159159,1.4807306620301013,0.014807306620301011,0.008567334219746309,0.0078125,0.06111809576647181,52.490108138018726,2048,0.7263281345367432,0.008352153934538364,nan
39,0,self_attn.k_proj,2048,512,128,0,40.95993423461914,128,128,False,False,False,torch.float32,torch.float32,10.863924818617534,1.5714168902033472,0.01571416890203347,0.006930668403052001,0.0078125,0.447347380580419,4.816476857851673,512,0.7845312356948853,0.007972260937094688,nan
39,0,self_attn.v_proj,2048,512,128,0,40.95993423461914,128,128,False,False,False,torch.float32,torch.float32,10.863924818617534,1.5714168902033472,0.01571416890203347,0.006930668403052001,0.0078125,0.447347380580419,4.816476857851673,512,0.7848047018051147,0.007969770580530167,nan
39,0,self_attn.q_proj,2048,4096,128,0,40.95993423461914,128,128,False,False,False,torch.float32,torch.float32,10.863924818617534,1.5714168902033472,0.01571416890203347,0.006930668403052001,0.0078125,0.447347380580419,4.816476857851673,4096,0.7838061451911926,0.007810796611011028,nan
39,1,self_attn.o_proj,4096,2048,128,0,0.2662956118583679,128,128,False,False,False,torch.float32,torch.float32,7.526791549726957,1.4557830257970148,0.014557830257970148,0.008110227093013036,0.0078125,0.025269666338837947,160.98351473319954,2048,0.7301709055900574,0.007853848859667778,nan
40,0,self_attn.k_proj,2048,512,128,0,40.95994186401367,128,128,False,False,False,torch.float32,torch.float32,9.773554528165436,1.4984689926236732,0.01498468992623673,0.007067981552396757,0.0078125,0.424057051736843,5.717042488754483,512,0.7821484208106995,0.0077577512711286545,nan
40,0,self_attn.v_proj,2048,512,128,0,40.95994186401367,128,128,False,False,False,torch.float32,torch.float32,9.773554528165436,1.4984689926236732,0.01498468992623673,0.007067981552396757,0.0078125,0.424057051736843,5.717042488754483,512,0.7834179401397705,0.007823689840734005,nan
40,0,self_attn.q_proj,2048,4096,128,0,40.95994186401367,128,128,False,False,False,torch.float32,torch.float32,9.773554528165436,1.4984689926236732,0.01498468992623673,0.007067981552396757,0.0078125,0.424057051736843,5.717042488754483,4096,0.7840282917022705,0.007754189893603325,nan
40,1,self_attn.o_proj,4096,2048,128,0,0.6599720120429993,128,128,False,False,False,torch.float32,torch.float32,7.412657753623049,1.3873121278079392,0.013873121278079392,0.006867870349845701,0.0078125,0.05213439199526958,47.216997507039984,2048,0.7273193597793579,0.0077140419743955135,nan
